x1,x2,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_19_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals,Model_19_Residuals
37.4472,70.2734,-0.165639675234726,37.4472,-0.24925591448381543,-0.24668293713236675,-0.23080397179161524,-0.22876025008790143,-0.48005988627543067,-0.48005988627454577,-0.4693557197769541,-0.4911516116190843,-0.4757776068281616,-0.5511171499820444,-0.4587474133977279,-0.48161344581360865,-0.49501004857791076,-0.5073020966289341,-0.5077234257482276,-0.4796812222398564,-0.4914589184290115,-0.49595042325693955,37.61283967523473,0.08361623924908942,0.08104326189764074,0.06516429655688924,0.06312057485317543,0.31442021104070467,0.31442021103981976,0.3037160445422281,0.3255119363843583,0.3101379315934356,0.3854774747473184,0.2931077381630019,0.31597377057888265,0.32937037334318475,0.3416624213942081,0.3420837505135016,0.3140415470051304,0.3258192431942855,0.33031074802221355
75.0215,57.2733,-0.3235455858976263,75.0215,-0.36787588728195264,-0.3596342493041041,0.39692348527185667,0.3865828461554201,0.029047597989904028,0.02904759798948664,0.03902798026824694,0.028218726273002037,0.034191239367229634,-0.028081721176148843,0.023273936061067958,0.030866611906354095,0.001316154058669309,-0.04662706480008022,-0.046355703860872566,0.023939912462881133,-0.023452977734808256,-0.027778255841117053,75.34504558589762,0.044330301384326365,0.03608866340647782,0.720469071169483,0.7101284320530463,0.3525931838875303,0.3525931838871129,0.3625735661658732,0.3517643121706283,0.3577368252648559,0.29546386472147745,0.34681952195869425,0.35441219780398037,0.3248617399562956,0.27691852109754606,0.2771898820367537,0.3474854983605074,0.300092608162818,0.29576733005650924
57.131,84.5329,1.6635581359792586,57.131,0.5499732723740172,0.5226644427874001,0.9667254587628035,0.8230301975561952,1.5166987311368207,1.5166987311370532,1.499926491820194,1.533968625793016,1.5040990000444396,1.5555153941940492,1.5314002648008556,1.4929746436211602,1.5312002562765905,1.5503013432757418,1.5491641734817574,1.4973778099757618,1.5151221365159881,1.51357496291828,55.46744186402074,1.1135848636052414,1.1408936931918585,0.6968326772164551,0.8405279384230634,0.14685940484243787,0.1468594048422054,0.16363164415906462,0.12958951018624254,0.15945913593481897,0.10804274178520945,0.13215787117840305,0.17058349235809844,0.1323578797026681,0.11325679270351685,0.11439396249750122,0.16618032600349686,0.14843599946327046,0.14998317306097864
71.8525,54.4202,0.8009232648883784,71.8525,0.39321994165630414,0.38316459228737626,0.8213104303733976,0.7320392050905645,1.2145303720297016,1.2145303720297016,1.207165118581347,1.2202785657710677,1.1973242857473168,1.16110330668293,1.2008681173084526,1.190966249352681,1.156785561522256,1.0610460963702497,1.062666384508272,1.1326031857066534,1.0346640175636383,1.0340524862210903,71.05157673511162,0.40770332323207426,0.41775867260100213,0.020387165485019176,0.06888405979781387,0.4136071071413232,0.4136071071413232,0.4062418536929686,0.41935530088268935,0.39640102085893836,0.36018004179455154,0.39994485242007416,0.3900429844643025,0.3558622966338776,0.2601228314818713,0.2617431196198936,0.331679920818275,0.23374075267525996,0.23312922133271186
27.9327,17.6232,0.9782405442662884,27.9327,0.33502699649068846,0.3287946655182249,0.42638678136107977,0.41358379639267145,0.7614137778517682,0.7614137778517682,0.7735024768835806,0.7458404115748956,0.7923997815896602,0.8371910838479686,0.7287747623738777,0.7891760135440227,0.8746088194906596,0.9379377656828106,0.9359758678123958,0.8540052135204623,0.9177932409834745,0.9222062684284973,26.954459455733712,0.6432135477755999,0.6494458787480635,0.5518537629052086,0.5646567478736169,0.21682676641452014,0.21682676641452014,0.20473806738270772,0.2324001326913928,0.1858407626766282,0.14104946041831978,0.24946578189241064,0.1890645307222657,0.10363172477562876,0.04030277858347775,0.042264676453892536,0.12423533074582604,0.06044730328281389,0.05603427583779108
8.8421,33.1524,-0.0975550011374709,8.8421,0.550261983207531,0.5229105580995208,-0.4580523985341865,-0.44220211293022366,0.09220958467334445,0.09220958467334445,0.07355788044558757,0.1981708494695934,0.08525340369606106,0.17239997488290454,-0.020721939571109294,0.1618530649934516,0.3036123482145241,0.29501191708650953,0.2923013386396124,0.2697721466751166,0.2616710464359705,0.2690273407810845,8.93965500113747,0.6478169843450019,0.6204655592369916,0.3604973973967156,0.34464711179275276,0.18976458581081534,0.18976458581081534,0.17111288158305848,0.2957258506070643,0.18280840483353195,0.26995497602037544,0.0768330615663616,0.2594080661309225,0.401167349351995,0.39256691822398043,0.3898563397770833,0.3673271478125875,0.3592260475734414,0.3665823419185554
2.4595,7.2348,1.3532233064132817,2.4595,0.6304188363676533,0.5894831375638845,0.8746649008352572,0.7673286616339876,1.5050837372029104,1.5050837372029138,1.7410540220443567,1.1095821110144213,1.609600994764627,1.1592059620408766,1.548268380574428,1.5370828024989567,1.570721967267059,1.5659044893075893,1.5645056454892565,1.531952251880644,1.5262099649836938,1.529418105405132,1.106276693586718,0.7228044700456284,0.7637401688493972,0.47855840557802454,0.5858946447792941,0.15186043078962874,0.15186043078963207,0.38783071563107496,0.24364119539886042,0.25637768835134533,0.19401734437240514,0.19504507416114625,0.18385949608567498,0.21749866085377723,0.2126811828943076,0.21128233907597482,0.1787289454673624,0.17298665857041207,0.1761947989918502
30.7469,55.2653,-0.2639654813700071,30.7469,-0.6202226706697281,-0.5812163729923212,0.5853606434795737,0.5525000192407744,-0.03486202719015441,-0.034862027190523004,-0.025642001175258434,-0.0033297176327565237,-0.010806762608673373,0.025718147329219093,-0.06019138303496134,-0.026769217289574355,-0.14076511901340188,-0.2084617672004067,-0.2063229757280379,-0.10262245094749373,-0.16990136503930187,-0.17388954777732366,31.010865481370008,0.35625718929972106,0.3172508916223141,0.8493261248495808,0.8164655006107815,0.22910345417985267,0.22910345417948408,0.23832348019474864,0.26063576373725056,0.2531587187613337,0.28968362869922615,0.20377409833504573,0.23719626408043273,0.1232003623566052,0.05550371416960037,0.05764250564196918,0.16134303042251336,0.09406411633070522,0.09007593359268343
26.1244,56.3128,0.0965078864141365,26.1244,0.8369349789946638,0.7425938378748054,-0.9534437158655263,-0.8154138288987286,-0.1165087368708625,-0.11650873687072538,-0.0792902008549197,-0.08872811961063709,-0.06949246609833229,-0.059751241659506106,-0.08137940414234283,-0.17400516299443156,0.003710768898898334,0.06468376835761247,0.06241306078110315,-0.047759347570837093,0.012271737767014512,0.01719291248107449,26.027892113585864,0.7404270925805273,0.6460859514606688,1.0499516022796629,0.9119217153128651,0.21301662328499898,0.21301662328486187,0.1757980872690562,0.18523600602477358,0.1660003525124688,0.15625912807364262,0.17788729055647934,0.2705130494085681,0.09279711751523817,0.031824118056524034,0.03409482563303336,0.1442672339849736,0.08423614864712199,0.07931497393306201
26.3011,19.2534,0.5500354240189587,26.3011,0.9201090297935833,0.7956676677540071,-0.014521053226612268,-0.01452054291139043,0.9055879765669711,0.9055879765670279,0.9405506677777857,0.8741536508886373,0.9291898346301662,0.8157469045970238,0.918365115812581,0.7993938695462024,0.9652493979790815,0.9958155773456656,0.9949565037986788,0.9086642149996127,0.9372986973358948,0.9424658621678952,25.751064575981044,0.37007360577462467,0.24563224373504844,0.5645564772455709,0.564555966930349,0.35555255254801243,0.3555525525480693,0.39051524375882707,0.3241182268696786,0.3791544106112076,0.26571148057806515,0.3683296917936223,0.24935844552724373,0.41521397396012283,0.44578015332670695,0.4449210797797202,0.35862879098065403,0.3872632733169361,0.3924304381489365
28.1227,50.0192,1.4942206649853251,28.1227,0.15105346785800483,0.150479687907659,0.9365364319337025,0.8055104896687213,1.0875898997917073,1.0875898997917073,1.1220754029299003,1.0626912208710277,1.1315964865446408,1.1436949471173474,1.1134397703731616,1.119843931673085,1.1971224243163485,1.2589987680252062,1.256827915421115,1.1878328859663707,1.2506593098716696,1.2531842841325118,26.628479335014674,1.3431671971273202,1.343740977077666,0.5576842330516226,0.6887101753166038,0.40663076519361785,0.40663076519361785,0.37214526205542486,0.4315294441142974,0.3626241784406843,0.3505257178679777,0.3807808946121636,0.3743767333122401,0.2970982406689766,0.23522189696011897,0.23739274956421008,0.3063877790189544,0.2435613551136555,0.24103638085281331
12.1965,73.2594,0.4386983213725481,12.1965,-0.3614947991673888,-0.35367281698187614,0.890951403120144,0.7776702203122495,0.5294566039527552,0.5294566039523422,0.4853480292145128,0.5666649996398663,0.4269816887811565,0.3434614910591509,0.5615429607331177,0.47667296046534285,0.37787290237098137,0.3670203417955,0.36858268349294865,0.40010423441388276,0.38874147945878934,0.38130967803709764,11.757801678627452,0.8001931205399369,0.7923711383544243,0.4522530817475959,0.3389718989397014,0.09075828258020707,0.09075828257979407,0.046649707841964705,0.12796667826731817,0.011716632591391607,0.09523683031339719,0.12284463936056961,0.03797463909279475,0.06082541900156674,0.07167797957704808,0.07011563787959946,0.03859408695866534,0.049956841913758765,0.05738864333545046
66.0742,34.9936,-0.6617416599748789,66.0742,-0.10058389455958111,-0.10041437711443667,-0.6202755427926748,-0.5812593968201065,-0.7208594373522559,-0.7208594373524342,-0.734577561036168,-0.7288590589816912,-0.7417878598855933,-0.7694255505798598,-0.7331667061182661,-0.725069079938341,-0.7392115264153297,-0.7672281165246423,-0.7670844879385057,-0.7330257833195161,-0.7610741688630931,-0.7635258204857938,66.73594165997488,0.5611577654152977,0.5613272828604422,0.041466117182204054,0.08048226315477236,0.059117777377377,0.0591177773775553,0.07283590106128912,0.06711739900681235,0.08004619991071438,0.10768389060498096,0.07142504614338718,0.06332741996346214,0.07746986644045084,0.10548645654976341,0.10534282796362682,0.07128412334463718,0.09933250888821421,0.10178416051091488
10.3396,88.9224,-1.0458391627994763,10.3396,-0.7924540555252207,-0.7120784071590415,0.19424460149085795,0.19302539780173042,-0.5982094540343628,-0.5982094540343628,-0.5425674411544,-0.6945054496084025,-0.5736521967899856,-0.8108366938633305,-0.6888116828046069,-0.5667088562624638,-0.712380652570399,-0.7134438641322006,-0.7108047444534846,-0.6636460392987779,-0.6635567301128219,-0.6636119693987771,11.385439162799477,0.25338510727425556,0.33376075564043484,1.2400837642903342,1.2388645606012068,0.44762970876511354,0.44762970876511354,0.5032717216450763,0.35133371319107376,0.4721869660094907,0.23500246893614585,0.3570274799948694,0.4791303065370125,0.33345851022907735,0.3323952986672757,0.3350344183459917,0.38219312350069845,0.3822824326866544,0.3822271934006992
64.7022,65.6785,0.7061521997144519,64.7022,0.9554691990161055,0.8165846640418213,-0.2557746003146447,-0.2529948851784016,0.6996945987014608,0.6996945987014608,0.6849065710809934,0.7028025817072706,0.6886368658452388,0.7355440041979746,0.7034995543065771,0.5527543906215397,0.6661040916203613,0.6158865578726712,0.6161898575145733,0.6073443167383543,0.5537647079622402,0.5528268385788986,63.99604780028555,0.24931699930165363,0.11043246432736942,0.9619268000290966,0.9591470848928534,0.006457601012991088,0.006457601012991088,0.02124562863345847,0.0033496180071812542,0.017515333869213112,0.029391804483522743,0.0026526454078747985,0.15339780909291212,0.04004810809409054,0.09026564184178065,0.08996234219987853,0.09880788297609755,0.15238749175221167,0.15332536113555328
38.7524,21.0846,0.1359583095674605,38.7524,0.8690546250560396,0.7637189927020763,-0.9996875993354258,-0.8413021529498849,-0.13063297427938625,-0.1306329742793848,-0.1465408148609664,-0.15637955422739988,-0.13787159993555248,-0.03901644013468504,-0.10483263724666023,-0.22625087945597383,-0.09509337348907615,-0.06464187926077876,-0.06555562973426356,-0.14853879504849904,-0.12010664517586474,-0.11739682891544456,38.61644169043254,0.7330963154885791,0.6277606831346159,1.1356459089028863,0.9772604625173453,0.2665912838468467,0.2665912838468453,0.2824991244284269,0.2923378637948604,0.273829909503013,0.17497474970214555,0.24079094681412072,0.36220918902343435,0.23105168305653664,0.20060018882823927,0.20151393930172407,0.28449710461595956,0.25606495474332525,0.25335513848290503
29.1502,2.467,-0.6615077045839506,29.1502,-0.7680983929957549,-0.6947687968422371,-0.19582268497561223,-0.19457356247786253,-0.9639210779713672,-0.9639210779713663,-0.9907120240380269,-0.9662059135879424,-0.9782672729733208,-0.8510578074341237,-0.9791577670084736,-0.8667487156441078,-0.8835122604679003,-0.8357327202453655,-0.8371704675866198,-0.8362754801445388,-0.7852337453808074,-0.7850969187158084,29.811707704583952,0.1065906884118043,0.03326109225828655,0.46568501960833836,0.4669341421060881,0.3024133733874166,0.3024133733874157,0.32920431945407636,0.3046982090039918,0.31675956838937025,0.18955010285017315,0.317650062424523,0.20524101106015724,0.22200455588394974,0.1742250156614149,0.17566276300266925,0.1747677755605882,0.12372604079685678,0.12358921413185786
74.3417,99.0749,0.7608882905828298,74.3417,-0.870650741884232,-0.7647483908049725,0.9975204011163021,0.8401286663330315,0.12686965923207016,0.12686965923207016,0.12840957384609816,0.1377634239053354,0.131028151352553,0.140052390750803,0.11963897635263449,0.23940719227268062,0.15545848217965047,0.20445128887070252,0.2044924736877925,0.2090020622831757,0.26105503323629753,0.2633257487278333,73.58081170941718,1.6315390324670618,1.5256366813878022,0.23663211053347233,0.07924037575020171,0.6340186313507596,0.6340186313507596,0.6324787167367316,0.6231248666774944,0.6298601392302768,0.6208358998320268,0.6412493142301954,0.5214810983101492,0.6054298084031793,0.5564370017121273,0.5563958168950374,0.5518862282996542,0.4998332573465323,0.4975625418549965
35.9891,51.1631,-2.0503868795444182,35.9891,-0.9903251608059938,-0.8362043468383592,-0.6564635921215272,-0.6103192891741195,-1.646788752927521,-1.646788752927521,-1.6294647730178826,-1.6645110489559287,-1.6388619647246405,-1.743855533731798,-1.646619012696391,-1.4864955466770124,-1.624671737432375,-1.6073509019050678,-1.6072634889581452,-1.5637683785707077,-1.5432662218280866,-1.5430761380034195,38.03948687954442,1.0600617187384245,1.214182532706059,1.393923287422891,1.4400675903702989,0.4035981266168973,0.4035981266168973,0.4209221065265356,0.3858758305884895,0.4115249148197777,0.3065313458126202,0.4037678668480271,0.5638913328674058,0.4257151421120433,0.44303597763935043,0.44312339058627304,0.4866185009737105,0.5071206577163316,0.5073107415409988
21.992,20.4287,0.4036883901084844,21.992,-0.0008514247685784507,-0.0008514246657087269,0.47945997233049187,0.4613001064294487,0.4786085475619134,0.4786085475619134,0.47822897068329573,0.43369818127343057,0.4784689041665169,0.48095476619759153,0.5161343888069202,0.44692016579452154,0.3806699390662995,0.34302911862227403,0.3448205345237879,0.38072230028085474,0.34193250506937345,0.3401578580425219,21.588311609891516,0.40453981487706286,0.4045398147741931,0.07577158222200747,0.05761171632096429,0.074920157453429,0.074920157453429,0.07454058057481133,0.030009791164946176,0.07478051405803249,0.07726637608910714,0.1124459986984358,0.043231775686037144,0.023018451042184918,0.060659271486210364,0.05886785558469648,0.022966089827629654,0.06175588503911095,0.06353053206596249
81.4869,43.3354,-0.9640492629032708,81.4869,-0.1932848106796228,-0.19208356828353454,-0.6560052115324487,-0.6099561163557539,-0.8492900222120715,-0.8492900222120715,-0.8394975553762516,-0.8535992947854779,-0.8313985038168544,-0.7973467557215748,-0.8590020092530245,-0.8410672626789463,-0.8183922413948127,-0.7605808161060804,-0.7617536848071618,-0.8065055453345512,-0.7475334567939452,-0.7482680509435359,82.45094926290328,0.770764452223648,0.7719656946197362,0.308044051370822,0.3540931465475169,0.11475924069119925,0.11475924069119925,0.12455170752701916,0.11044996811779284,0.13265075908641633,0.166702507181696,0.10504725365024625,0.12298200022432448,0.14565702150845805,0.20346844679719034,0.20229557809610899,0.15754371756871954,0.21651580610932553,0.21578121195973488
64.7945,80.0896,0.2651731516104905,64.7945,0.924203899262699,0.7981413892132184,-0.7090643784277167,-0.6511239460906625,0.21513952083498222,0.21513952083498222,0.21481524762847237,0.20896849946629079,0.21425824943941674,0.21243488779812347,0.2299881505761566,0.07928438216916377,0.17429230541585472,0.11313892727620996,0.11473598726628897,0.11745529473914118,0.05290329199646278,0.05672225292365306,64.5293268483895,0.6590307476522085,0.5329682376027279,0.9742375300382072,0.916297097701153,0.050033630775508264,0.050033630775508264,0.050357903982018115,0.0562046521441997,0.05091490217107375,0.052738263812367014,0.03518500103433389,0.1858887694413267,0.09088084619463577,0.15203422433428054,0.1504371643442015,0.1477178568713493,0.21226985961402772,0.20845089868683742
38.7064,40.4848,-0.1550854908440911,38.7064,0.8453864097322717,0.7482275285550729,-0.7785387613106987,-0.7022398543761189,0.06684764842157309,0.06684764842157309,0.04263119556146895,0.09107856050760377,0.04975593157271899,0.12854595071482883,0.07167104074191011,-0.047716973209514894,0.003212174971526746,-0.051235442350954064,-0.050266491136906497,-0.048777690505381346,-0.10658303161835876,-0.10753064712764296,38.861485490844096,1.000471900576363,0.903313019399164,0.6234532704666076,0.5471543635320278,0.2219331392656642,0.2219331392656642,0.19771668640556006,0.24616405135169486,0.20484142241681008,0.28363144155891995,0.2267565315860012,0.1073685176345762,0.15829766581561783,0.10385004849313703,0.1048189997071846,0.10630780033870975,0.04850245922573233,0.047554843716448136
7.3901,98.9059,-0.1583044758195249,7.3901,0.8943225073581018,0.7797851177507698,-0.5162516500633767,-0.4936237648833444,0.3780708572947251,0.3780708572947251,0.37073104397037504,0.4262825431404328,0.35814852693613275,0.3487527553687742,0.24319565719396216,0.1411603697543069,0.1333073741885099,0.15475020054224817,0.15753068031848916,0.0783080196741125,0.09474085022440326,0.08919265244133034,7.548404475819526,1.0526269831776267,0.9380895935702946,0.3579471742438518,0.3353192890638195,0.53637533311425,0.53637533311425,0.5290355197898999,0.5845870189599577,0.5164530027556576,0.507057231188299,0.4015001330134871,0.2994648455738318,0.2916118500080348,0.3130546763617731,0.31583515613801405,0.2366124954936374,0.25304532604392815,0.24749712826085524
81.7573,42.6809,-0.6602289967076825,81.7573,0.07581817929567823,0.0757455613469543,-0.44798859447424516,-0.43315349117407725,-0.3721704151785669,-0.37217041517836363,-0.3689150198510132,-0.37822383577208973,-0.36363482329554164,-0.34453265591321924,-0.38422248899822165,-0.3823541819094275,-0.4166974382192729,-0.5002718425491733,-0.4988274568259759,-0.4213601308021058,-0.5060197827946935,-0.5066907786890124,82.41752899670769,0.7360471760033608,0.7359745580546369,0.21224040223343738,0.22707550553360528,0.2880585815291156,0.2880585815293189,0.2913139768566693,0.2820051609355928,0.2965941734121409,0.3156963407944633,0.2760065077094609,0.27787481479825504,0.24353155848840963,0.1599571541585092,0.16140153988170663,0.2388688659055767,0.15420921391298903,0.15353821801867018
83.5462,42.3491,1.492114970931388,83.5462,0.9570939453906809,0.8175214311510385,0.3923033888414171,0.3823178298836876,1.349397334232098,1.349397334232098,1.348650916864956,1.3398783971543191,1.347372306615188,1.3428038017548747,1.3605090342852921,1.2139020689354534,1.3674407907759203,1.4020071306802406,1.4018663850813435,1.308581096680077,1.3407221206007969,1.3459351102687886,82.05408502906862,0.535021025540707,0.6745935397803494,1.0998115820899708,1.1097971410477003,0.14271763669928994,0.14271763669928994,0.1434640540664318,0.15223657377706878,0.14474266431619998,0.14931116917651321,0.13160593664609577,0.2782129019959345,0.1246741801554676,0.09010784025114726,0.09024858585004436,0.18353387425131085,0.15139285033059102,0.14617986066259925
