x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_19_Y_pred,Model_20_Y_pred,Model_21_Y_pred,Model_22_Y_pred,Model_23_Y_pred,Model_24_Y_pred,Model_25_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals,Model_19_Residuals,Model_20_Residuals,Model_21_Residuals,Model_22_Residuals,Model_23_Residuals,Model_24_Residuals,Model_25_Residuals
35.8754,-0.8194186980824347,35.8754,-0.2502277836992579,-0.9054068891474809,-0.9889947,-0.9930733997150862,-1.0252375412998176,-0.9543062992483089,-1.3269787252731162,-1.1555656590502594,-0.6936841843641367,-0.7772719952166558,-0.7417312920301158,-0.7877252985136804,-0.7870379453061198,-0.7872967722914941,-0.7696131134438395,-0.7695424784041386,-0.7689587793084514,-0.7682502738251198,-0.7691083701961183,-0.8715283666837023,-0.6255618358469738,-0.9526837392701462,-0.9365857101785808,-0.9484046776799822,36.694818698082436,0.5691909143831768,0.08598819106504618,0.16957600191756528,0.1736547016326515,0.20581884321738286,0.13488760116587417,0.5075600271906815,0.3361469609678247,0.12573451371829802,0.04214670286577893,0.07768740605231894,0.03169339956875428,0.032380752776314914,0.03212192579094064,0.04980558463859519,0.04987621967829614,0.05045991877398337,0.05116842425731494,0.0503103278863164,0.052109668601267534,0.19385686223546095,0.13326504118771143,0.1171670120961461,0.12898597959754743
81.2356,-0.3816227717077434,81.2356,0.9022621325122374,-0.30985013459846006,-0.9889947,-1.0112314781940288,-1.0038142161145909,-0.801432495281496,-0.8452182170335133,-0.8205519230739478,0.5501338991904532,-0.1290106662110868,-0.03461804740152674,0.06176511869080403,0.051018622447007056,0.05395653165461389,0.12936576317297854,0.13153919520854251,0.11968299869184162,0.12798632263160103,0.12783493509822264,0.03273200030832002,-0.06739727994566314,0.05812408993454199,0.09851366547714727,0.055995339985635106,81.61722277170774,1.2838849042199807,0.07177263710928333,0.6073719282922566,0.6296087064862854,0.6221914444068475,0.41980972357375257,0.4635954453257699,0.43892915136620436,0.9317566708981966,0.2526121054966566,0.34700472430621665,0.4433878903985474,0.43264139415475045,0.4355793033623573,0.5109885348807219,0.5131619669162859,0.501305770399585,0.5096090943393444,0.509457706805966,0.4143547720160634,0.31422549176208026,0.4397468616422854,0.48013643718489063,0.4376181116933785
20.3511,-1.479456105612664,20.3511,0.0691969074306823,-0.991760650460408,-0.9889947,-1.0034117561411697,-1.0487325329078234,-0.9136706272816791,-1.3772930392312368,-1.2257141386209665,-1.0263207615539915,-1.0235548110935835,-1.0081558796299734,-0.9994299103738093,-1.0235932230380806,-1.0222094035652411,-1.001767619284736,-1.0019755689897112,-1.0268088975152456,-1.0268949240802376,-1.025178349185288,-1.1906003351994918,-1.2185838015673112,-1.210514610022647,-1.2200080042593733,-1.206062007360789,21.83055610561266,1.5486530130433462,0.4876954551522561,0.49046140561266405,0.4760443494714943,0.43072357270484063,0.5657854783309849,0.10216306638142725,0.2537419669916976,0.4531353440586725,0.45590129451908057,0.4713002259826906,0.4800261952388547,0.4558628825745834,0.4572467020474229,0.47768848632792804,0.47748053662295287,0.45264720809741843,0.4525611815324264,0.4542777564273761,0.28885577041317223,0.2608723040453529,0.2689414955900171,0.25944810135329077,0.273394098251875
49.2219,-0.8191824224081578,49.2219,0.5031274889917059,-0.7284455879275393,-0.9889947,-1.0103271790946298,-1.0147992171762474,-0.9994312603576054,-1.206012827607187,-1.0267211081050125,-1.0238447370656885,-1.284393849138149,-1.231536928389459,-1.2815268470587589,-1.271287954380767,-1.2718131613857384,-1.3074937645514695,-1.307377721348402,-1.2972394638305507,-1.2970083105483403,-1.2971899319529505,-1.3060975387986793,-1.1491382204673632,-1.3803364091028087,-1.3862337771962363,-1.3781722648511763,50.04108242240815,1.3223099113998638,0.09073683448061842,0.16981227759184225,0.19114475668647202,0.19561679476808969,0.18024883794944768,0.38683040519902934,0.20753868569685474,0.2046623146575307,0.4652114267299913,0.4123545059813013,0.4623444246506011,0.45210553197260916,0.45263073897758066,0.48831134214331173,0.48819529894024416,0.4780570414223929,0.47782588814018256,0.47800750954479276,0.48691511639052154,0.3299557980592055,0.561153986694651,0.5670513547880786,0.5589898424430185
65.0479,-1.3811143198186588,65.0479,-0.6013986751617105,-0.5117882889303397,-0.9889947,-0.990839221632245,-1.0078678679700703,-0.9726392421097952,-1.0300394906715589,-0.9010610893637758,-0.7980060400130704,-1.2752124510827307,-1.2018223224414406,-1.20575219055223,-1.1985237374324733,-1.1980157213401466,-1.2328610770571866,-1.2321346281039594,-1.225355725326798,-1.2231067738110237,-1.2226037481597265,-1.2071455653810481,-1.4280181344538585,-1.2414172517320083,-1.2498423920067219,-1.2427446896006291,66.42901431981866,0.7797156446569483,0.8693260308883192,0.39211961981865884,0.3902750981864138,0.3732464518485885,0.4084750777088636,0.3510748291471,0.480053230454883,0.5831082798055884,0.1059018687359281,0.17929199737721824,0.1753621292664289,0.18259058238618553,0.1830985984785123,0.14825324276147223,0.1489796917146995,0.1557585944918609,0.1580075460076351,0.15851057165893234,0.17396875443761073,0.04690381463519966,0.1396970680866505,0.13127192781193697,0.13836963021802973
22.1659,-2.5735018668426166,22.1659,-0.9847697874342455,-0.999074026222283,-0.9889947,-0.9574625789890209,-1.0450725676025914,-0.9998257696882651,-1.3812726242301292,-1.231849945811561,-1.9300269415061155,-1.9199476152838324,-1.9021940986007424,-1.9026096192579525,-1.9231397742493268,-1.9220203799306113,-1.981048575546885,-1.981746983360933,-2.00299846900794,-2.005582051526501,-2.0019954868629153,-2.079914234710334,-1.9103421054431466,-2.113518429929804,-2.1646189172102703,-2.1212562925685776,24.739401866842616,1.5887320794083712,1.5744278406203336,1.5845071668426165,1.6160392878535959,1.5284292992400252,1.5736760971543515,1.1922292426124874,1.3416519210310556,0.6434749253365011,0.6535542515587842,0.6713077682418742,0.6708922475846641,0.6503620925932898,0.6514814869120054,0.5924532912957317,0.5917548834816837,0.5705033978346767,0.5679198153161158,0.5715063799797013,0.49358763213228274,0.66315976139947,0.4599834369128124,0.4088829496323463,0.452245574274039
21.0759,-0.7004868842380155,21.0759,-0.6095935452482051,-0.9956355640120302,-0.9889947,-0.971889339572731,-1.0472404767536394,-0.9702051949475137,-1.3794071690504757,-1.2289615054546572,-0.42130519398317434,-0.4146643299711441,-0.39832501754705407,-0.3933358670128335,-0.41602596279251003,-0.4147499946978598,-0.34399143287969525,-0.3438628764814142,-0.3670950231290091,-0.365528162935717,-0.36541115918486966,-0.5789599644017186,-0.573648229313564,-0.6046275640377458,-0.5833824743486293,-0.5965170444365443,21.776386884238015,0.09089333898981045,0.2951486797740147,0.2885078157619845,0.2714024553347155,0.3467535925156239,0.26971831070949814,0.6789202848124601,0.5284746212166417,0.2791816902548412,0.2858225542668714,0.30216186669096146,0.307151017225182,0.2844609214455055,0.28573688954015575,0.3564954513583203,0.3566240077566013,0.3333918611090064,0.33495872130229853,0.33507572505314587,0.12152691983629693,0.12683865492445157,0.09585932020026977,0.1171044098893862,0.10396983980147123
51.2303,-1.2862782518318978,51.2303,0.5695668557716744,-0.7004714172225712,-0.9889947,-1.0112427677299922,-1.0136729907344397,-0.9996026805141703,-1.1848804812885119,-1.0083927930041552,-1.2513284422143571,-1.5398517249917858,-1.4843890355882559,-1.5315436130200701,-1.5208343550315169,-1.5213079701755337,-1.5793991032028858,-1.5793595392633173,-1.568807845332207,-1.5690771307660054,-1.5686302877222782,-1.5503204617403028,-1.6975006042814673,-1.6209525663938276,-1.6394216296745692,-1.617527407923249,52.516578251831895,1.8558451076035722,0.5858068346093266,0.2972835518318978,0.2750354841019056,0.2726052610974581,0.2866755713177275,0.10139777054338595,0.2778854588277426,0.034949809617540684,0.253573473159888,0.19811078375635804,0.24526536118817233,0.23455610319961906,0.23502971834363584,0.293120851370988,0.2930812874314195,0.28252959350030915,0.2827988789341076,0.2823520358903804,0.264042209908405,0.4112223524495695,0.33467431456192975,0.35314337784267136,0.3312491560913511
79.1774,-0.0754341183364461,79.1774,-0.8035364419642381,-0.3341451250684799,-0.9889947,-0.9899534004262716,-1.004220208355774,-0.856428028601283,-0.8682640030075258,-0.8282401789727788,0.46932823449745725,-0.18552134043406288,-0.09379910254732282,-0.012940476058890704,-0.0206452970696529,-0.018085309715813458,0.050218786781097924,0.05224890362246637,0.04355729599949465,0.051293974187235136,0.0509384473331157,-0.03575382889636591,-0.09545455506657186,-0.018664136595386988,0.02005890286193937,-0.016372857183288597,79.25283411833645,0.728102323627792,0.2587110067320338,0.9135605816635539,0.9145192820898255,0.928786090019328,0.7809939102648369,0.7928298846710797,0.7528060606363327,0.5447623528339034,0.11008722209761677,0.01836498421087672,0.0624936422775554,0.0547888212667932,0.057348808620632644,0.125652905117544,0.12768302195891246,0.11899141433594075,0.12672809252368122,0.1263725656695618,0.03968028944008019,0.020020436730125754,0.056769981741059114,0.09549302119838547,0.059061261153157504
94.1991,0.2487358095485919,94.1991,0.998815381857992,-0.16620349198646173,-0.9889947,-1.0107168705111826,-1.001764385137294,-0.6499375339346305,-0.7057416642070573,-0.7867112353306533,0.831731452263782,0.008940244250243645,0.12015216297865372,0.33100317603498874,0.2967716985853517,0.30248164335405736,0.4079585835708396,0.4109516257023226,0.3746462224998691,0.3861398455801798,0.3882109563704559,0.2464069941727094,0.004398455630989506,0.3275981107417631,0.36693957970133123,0.32567376261981446,93.95036419045141,0.7500795723094001,0.41493930153505365,1.237730509548592,1.2594526800597745,1.2505001946858858,0.8986733434832224,0.9544774737556492,1.0354470448792452,0.5829956427151901,0.23979556529834825,0.12858364656993818,0.08226736648639685,0.04803588903675979,0.053745833805465465,0.1592227740222477,0.16221581615373068,0.12591041295127722,0.13740403603158788,0.139475146821864,0.0023288153758825036,0.2443373539176024,0.0788623011931712,0.11820377015273933,0.07693795307122256
91.921,-0.8146453908910798,91.921,-0.6860044327570068,-0.19029189696596305,-0.9889947,-0.9925923051181823,-1.0020701678285262,-0.8215218975350059,-0.7294478368516121,-0.7909821340556504,0.48729675396771366,-0.3114060490663233,-0.20314981723922332,-0.01438485143325885,-0.04399505232460377,-0.0388168587064982,0.03580272137836893,0.03848511624637174,0.006943962057391673,0.01704094864331107,0.01939255653338523,-0.08727862694477784,-0.19799349615471173,-0.016278834354692406,0.00884825185989857,-0.01432926878550883,92.73564539089108,0.12864095813407295,0.6243534939251167,0.17434930910892021,0.17794691422710252,0.1874247769374464,0.006876506643926139,0.08519755403946772,0.023663256835429358,1.3019421448587933,0.5032393418247565,0.6114955736518565,0.8002605394578209,0.770650338566476,0.7758285321845816,0.8504481122694487,0.8531305071374515,0.8215893529484715,0.8316863395343909,0.834037947424465,0.727366763946302,0.6166518947363681,0.7983665565363873,0.8234936427509784,0.800316122105571
38.2443,-2.848546126936376,38.2443,0.8550297316915897,-0.8764285109275286,-0.9889947,-1.022868318251622,-1.0229165787039516,-0.999271547548821,-1.3087606956679536,-1.1330314397669792,-1.7117537195915493,-1.8243199086640207,-1.7857057114690909,-1.8353226357866554,-1.8321261662505293,-1.8325100864110064,-1.9062294269251487,-1.9066914805047952,-1.9037189672278625,-1.90577421829078,-1.9042701311881225,-1.9060569599082338,-1.9306463662522484,-1.9886757129758603,-2.0228491996400644,-1.9840410192462654,41.09284612693638,3.7035758586279655,1.9721176160088474,1.8595514269363758,1.8256778086847538,1.8256295482324243,1.849274579387555,1.5397854312684223,1.7155146871693967,1.1367924073448266,1.0242262182723552,1.062840415467285,1.0132234911497204,1.0164199606858466,1.0160360405253694,0.9423167000112271,0.9418546464315807,0.9448271597085134,0.9427719086455959,0.9442759957482534,0.9424891670281421,0.9178997606841275,0.8598704139605156,0.8256969272963115,0.8645051076901105
89.4501,-1.4987213223947844,89.4501,0.08518725726284748,-0.21696863302298963,-0.9889947,-1.0009532517254067,-1.0024255829006674,-0.9367907025491541,-0.7555726275033872,-0.7963767014577746,-0.19048724487701954,-0.9625133118540299,-0.85746291241552,-0.6917407880264312,-0.71656162764094,-0.7119400893586322,-0.6963655666291773,-0.6941861496141639,-0.7208380307487487,-0.713078394910341,-0.7096651602898038,-0.7528400567729167,-1.1488002150926682,-0.6927229439022083,-0.6979221051623079,-0.6933534636108091,90.94882132239479,1.5839085796576318,1.2817526893717948,0.5097266223947844,0.49776807066937767,0.496295739494117,0.5619306198456303,0.7431486948913972,0.7023446209370098,1.3082340775177648,0.5362080105407545,0.6412584099792644,0.8069805343683532,0.7821596947538444,0.7867812330361522,0.8023557557656071,0.8045351727806205,0.7778832916460356,0.7856429274844434,0.7890561621049806,0.7458812656218677,0.34992110730211623,0.805998378492576,0.8007992172324765,0.8053678587839753
61.6623,-0.4849439511072459,61.6623,0.3905631547402469,-0.5569560474695118,-0.9889947,-1.0063742791513584,-1.0090323592773787,-0.9960291731946238,-1.068907042542571,-0.9240631110925683,-0.24809499458794304,-0.6801336471184313,-0.6111361147517013,-0.6294195460424753,-0.6202741548616569,-0.6201053606359499,-0.6055471888087656,-0.6046404176429975,-0.5957388320238535,-0.5923611387766377,-0.593572122138172,-0.6314695216101334,-0.534240042431043,-0.6762106582629085,-0.6544461925802576,-0.6785374930229469,62.14724395110725,0.8755071058474928,0.07201209636226585,0.5040507488927541,0.5214303280441124,0.5240884081701327,0.5110852220873778,0.5839630914353251,0.4391191599853224,0.23684895651930288,0.19518969601118535,0.12619216364445535,0.14447559493522938,0.13533020375441102,0.13516140952870398,0.12060323770151965,0.11969646653575156,0.11079488091660755,0.10741718766939173,0.10862817103092609,0.14652557050288745,0.04929609132379703,0.19126670715566257,0.16950224147301168,0.19359354191570094
1.25,-0.5711467467301751,1.25,0.3153223623952687,0.9752066125782434,-0.9889947,-1.3373594806476117,-0.2198347099374053,0.02450770224788941,0.2875155090098821,-1.2119341720483563,1.2905181233682772,-0.6736831892099662,-0.6830666953349661,-0.536131357865389,-0.6088774064168232,-0.603634055973348,-0.5092935253303357,-0.509142779430803,-0.5837726974723301,-0.581670420451405,-0.5765466798252952,-0.25611419522012785,-0.7612387117332069,-0.349004879369595,-0.3166535822802212,-0.4941453162879976,1.8211467467301752,0.8864691091254437,1.5463533593084184,0.41784795326982493,0.7662127339174366,0.3513120367927698,0.5956544489780645,0.8586622557400572,0.6407874253181812,1.8616648700984522,0.1025364424797911,0.11191994860479104,0.03501538886478606,0.03773065968664813,0.03248730924317289,0.0618532213998394,0.062003967299372076,0.012625950742155001,0.010523673721229976,0.005399933095120102,0.3150325515100472,0.19009196500303183,0.22214186736058006,0.25449316444995385,0.07700143044217744
5.0229,-1.0930687203804883,5.0229,0.30554525772512714,-0.04319768329326234,-0.9889947,-1.064770464469624,-1.0086001479809,-0.8397815596858199,-0.5834865556484863,-0.7738640748422813,-0.013672185791927461,-0.9594692024986651,-0.9639576157348752,-0.8501905631255157,-0.9119676763120057,-0.9076339218892946,-0.8474190797072694,-0.8474866802947335,-0.9108896310154051,-0.9099287383653636,-0.9050974833851209,-1.0784190183617821,-0.910225101483021,-0.8612621980298465,-0.8769585686912206,-0.8647526408669837,6.115968720380488,1.3986139781056155,1.049871037087226,0.1040740203804883,0.028298255910864212,0.08446857239958838,0.2532871606946684,0.509582164732002,0.31920464553820704,1.0793965345885608,0.13359951788182323,0.12911110464561315,0.24287815725497264,0.1811010440684826,0.1854347984911937,0.24564964067321893,0.2455820400857548,0.1821790893650832,0.1831399820151247,0.18797123699536744,0.01464970201870619,0.18284361889746725,0.2318065223506418,0.21611015168926773,0.22831607951350463
3.1269,0.4149530670807227,3.1269,-0.9998920649069651,0.41755625154355575,-0.9889947,-0.7577071853438521,-0.8664631898866112,-0.12252819621976006,-0.1347744278291907,-0.8588485231412667,0.7629758956935906,-0.6435750558499651,-0.6505234060357752,-0.5204341650471409,-0.587647737598026,-0.582865326512017,-0.49093970359435796,-0.49080427654234104,-0.5597439925127798,-0.5577437590199,-0.5531914595270309,-0.661529565475837,0.38604403641745394,-0.44760252427518,-0.43711049066301,-0.4275581130778181,2.711946932919277,1.4148451319876878,0.0026031844628330303,1.4039477670807228,1.1726602524245748,1.281416256967334,0.5374812633004827,0.5497274949099134,1.2738015902219895,0.3480228286128679,1.0585281229306878,1.0654764731164978,0.9353872321278636,1.0026008046787487,0.9978183935927396,0.9058927706750807,0.9057573436230637,0.9746970595935025,0.9726968261006228,0.9681445266077535,1.0764826325565597,0.028909030663268775,0.8625555913559027,0.8520635577437328,0.8425111801585408
