x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals
50.0124,319271538.5810445,50.0124,2501.24015376,356279.33408471674,128395.92765720285,121442.1338913298,315819769.9469297,319143894.55445284,319271488.8176725,319271488.5686445,319269037.3408907,318915259.2469598,319143142.6533873,319150096.44715315,3451768.634114802,127644.02659165859,49.763372004032135
69.0662,1594637106.4088652,69.0662,4770.13998244,12093487.70001193,11345270.419553759,10505582.816346478,1587496839.5723171,1594302812.0320148,1594637037.6140525,1594637037.3426652,1594632336.2688828,1582543618.7088532,1583291835.9893115,1584131523.5925188,7140266.83654809,334294.3768503666,68.79481267929077
93.435,7198153338.15255,93.435,8730.099225,877684264.5884926,3499313175.9767084,3153591053.209348,7198564710.75778,7197328818.0925665,7198153245.01288,7198153244.717549,7198144608.053325,6320469073.564057,3698840162.1758413,4044562284.9432015,411372.6052303314,824520.0599832535,93.13966941833496
70.0251,1708108215.3445425,70.0251,4903.51463001,14374108.52328506,14215507.107688477,13149341.691223333,1700857873.8510602,1707759872.43601,1708108145.052958,1708108145.3194425,1708103311.8299124,1693734106.8212574,1693892708.236854,1694958873.6533191,7250341.493482351,348342.9085326195,70.29158449172974
87.6661,5237702964.907965,87.6661,7685.34508921,324113442.7051363,900978701.1196029,817196410.1571847,5233478064.092618,5237021447.201813,5237702876.778028,5237702877.241865,5237695279.562876,4913589522.202828,4336724263.788362,4420506554.75078,4224900.815346718,681517.7061519623,88.12993717193604
89.7971,5904390672.458281,89.7971,8063.51916841,468838758.6463458,1487260336.5441275,1345762883.9298959,5901581380.366234,5903658438.251847,5904390582.4081335,5904390582.6611805,5904382608.939112,5435551913.811934,4417130335.914153,4558627788.528385,2809292.0920467377,732234.2064332962,90.05014705657959
73.1756,2127195225.4013484,73.1756,5354.66843536,25288932.93910965,29824444.415772013,27491009.948771454,2119709585.8563402,2126797966.3390563,2127195152.0830503,2127195152.2257483,2127189870.732913,2101906292.4622388,2097370780.9855764,2099704215.4525769,7485639.5450081825,397259.062292099,73.31829810142517
29.3168,22421011.06636857,29.3168,859.47476224,5874.239540753938,987.6085664724534,955.8938531414085,21831351.749946345,22394925.175267775,22420981.699739654,22420981.74956857,22420151.59160633,22415136.826827813,22420023.457802095,22420055.172515426,589659.316422224,26085.891100794077,29.366628915071487
98.4157,9327330364.901257,98.4157,9685.650006490001,2058132942.0651028,11291193873.074394,10119386244.774242,9334126153.991817,9326367360.705,9327330266.38035,9327330266.485556,9327320679.25125,7269197422.836154,1963863508.1731377,792055879.8729858,6795789.090560913,963004.1962566376,98.52090644836426
46.0958,212731617.12314668,46.0958,2124.82277764,168247.10244183923,51107.828497427916,48551.12670702616,210026056.7447296,212631501.0316799,212731571.26025108,212731571.02734667,212729492.30036905,212563370.02070484,212680509.29464924,212683065.99643967,2705560.3784170747,100116.09146678448,45.8628956079483
62.7964,992305290.5658634,62.7964,3943.3878529599997,3869311.7476541856,2596460.8995148186,2421132.972631177,986189234.3133494,992053653.908132,992305227.8569546,992305227.7694634,992301347.1780105,988435978.8182092,989708829.6663486,989884157.5932322,6116056.252514005,251636.65773141384,62.708908796310425
1.193,8.928761688630365,1.193,1.4232490000000002,862.9114483566502,1.3239141123353588,1.3221568380311244,2.417602742278268,4.442223511190194,7.563408568190194,7.735761688630365,7.505512688630365,853.9826866680198,7.604847576295006,7.606604850599241,6.511158946352097,4.4865381774401705,1.3653531204401705
46.9139,232201510.46930465,46.9139,2200.9140132099997,196962.2088275362,61951.641778257945,58798.89150533895,229346596.48775104,232096009.35342488,232201463.7273624,232201463.55540466,232199309.55529144,232004548.26047713,232139558.8275264,232142711.57779932,2854913.981553614,105501.1158797741,46.74194225668907
78.8485,3086813320.8929863,78.8485,6217.08595225,69257786.83441736,113249074.92713554,103731354.96921472,3079565127.1387,3086316817.115887,3086813242.1035457,3086813242.0444865,3086807103.807034,3017555534.058569,2973564245.965851,2983081965.9237714,7248193.754286289,496503.77709913254,78.78944063186646
8.6337,54254.76331767748,8.6337,74.54077568999999,54.87765466869331,7.618952542449884,7.546068187887415,48218.843588253694,53527.989736485906,54246.093207250655,54246.129617677485,54180.22254198748,54199.88566300879,54247.144365135035,54247.21724948959,6035.919729423789,726.7735811915773,8.670110426828614
36.7552,68956232.34591988,36.7552,1350.94472704,26840.164353091688,5680.484381289941,5452.725005523938,67659048.29741113,68905190.26438224,68956195.4527406,68956195.59071988,68954881.40119284,68929392.18156679,68950551.86153859,68950779.62091435,1297184.0485087484,51042.081537634134,36.89317928254604
34.4479,49958300.13017252,34.4479,1186.65781441,16857.698472168115,3301.449153244481,3177.2285616949403,48919111.92174392,49916200.3141224,49958264.841661826,49958265.68227252,49957113.47235811,49941442.43170036,49954998.68101928,49955122.90161083,1039188.2084285989,42099.8160501197,35.28851069509983
29.8388,24474336.155725125,29.8388,890.35398544,6548.212591156921,1116.6187084801666,1080.133223310713,23846401.252155486,24446848.68969015,24474306.13817634,24474306.316925127,24473445.801739685,24467787.94313397,24473219.537016645,24473256.022501815,627934.9035696387,27487.466034974903,30.01754878461361
34.7859,52442569.560977645,34.7859,1210.0588388099998,18052.153347541887,3574.6198042175097,3438.8265675104567,51367820.12304692,52399231.865336254,52442534.909936026,52442534.77507765,52441359.50213884,52424517.4076301,52438994.94117343,52439130.73441014,1074749.4379307255,43337.69564139098,34.651041619479656
58.6495,705976652.4863695,58.6495,3439.7638502500004,1802360.8772155421,979025.0704502092,917140.2772091101,700708447.3791156,705771413.3706094,705976593.564395,705976593.8368695,705973212.7225193,704174291.609154,704997627.4159193,705059512.2091603,5268205.107253909,205239.11576008797,58.921974539756775
42.8051,147144429.87851536,42.8051,1832.2765860100003,88828.7027549844,23569.837985562513,22472.92444623827,144999761.37389562,147064123.86983922,147144386.92891705,147144387.07341537,147142597.60192937,147055601.1757604,147120860.0405298,147121956.95406914,2144668.5046197474,80306.0086761415,42.94959831237793
87.4157,5163497670.772236,87.4157,7641.50460649,310325651.44557786,849448870.1159874,770673172.7612112,5159126918.104502,5162821954.053718,5163497583.032554,5163497583.356536,5163490029.26763,4853172019.326658,4314048800.656248,4392824498.011024,4370752.667734146,675716.7185182571,87.7396821975708
14.8788,781726.8267254069,14.8788,221.37868944,247.34756029510467,33.09827308364181,32.55451112976649,733896.9653937251,778196.5530852049,781711.7810190849,781711.947925407,781505.448035967,781479.4791651118,781693.7284523232,781694.2722142772,47829.86133168184,3530.273640202009,15.045706322067417
27.2117,15489550.747243509,27.2117,740.4766168900001,3777.6849040819407,601.9465785755493,583.9835624702172,15038309.713558186,15468633.664292132,15489523.768464848,15489523.535543509,15488810.27062662,15485773.062339427,15488948.800664933,15488966.76368104,451241.03368532285,20917.082951376215,26.978778660297394
46.4363,220669692.5934448,46.4363,2156.3299576900004,179661.75223954715,55369.17303677073,52579.3585604664,217902421.79448166,220567357.46442384,220669645.77919582,220669646.15714478,220667536.2634871,220490030.84120524,220614323.420408,220617113.23488432,2767270.7989631295,102335.12902095914,46.814248979091644
26.6515,13970667.365343517,26.6515,710.3024522499999,3355.6960951930696,527.6378392287298,512.2116739135046,13552125.032086458,13950999.506401354,13970640.434659746,13970640.713843517,13969957.062891267,13967311.669248324,13970139.727504289,13970155.153669603,418542.33325705864,19667.858942162246,26.930683771148324
45.1359,191575801.42916483,45.1359,2037.24946881,139761.74146370662,40779.113293636445,38780.534499983274,189040622.7360881,191481765.69127572,191575756.02904376,191575756.29326484,191573764.17969602,191436039.6877011,191535022.31587118,191537020.89466485,2535178.69307673,94035.73788911104,45.400121062994
46.2315,215867327.3830793,46.2315,2137.3515922499996,172708.29313550377,52765.3227920981,50118.13136100575,213137251.8154041,215766330.88638845,215867281.20811778,215867281.1515793,215865190.03148705,215694619.0899438,215814562.06028718,215817209.25171828,2730075.567675203,100996.49669083953,46.174961507320404
58.8529,718260646.3122753,58.8529,3463.6638384099997,1871561.6513731168,1026999.5353264955,961864.4038257104,712949397.7316839,718053277.257557,718260587.582911,718260587.4593753,718257182.6484369,716389084.6609021,717233646.7769488,717298781.9084495,5311248.58059144,207369.054718256,58.72936427593231
53.8508,461425286.34498507,53.8508,2899.90866064,736193.754718607,316684.8422428111,298256.2028257728,457181023.47104836,461266170.24320215,461425232.55316514,461425232.4941851,461422386.4363244,460689092.59026647,461108601.50274223,461127030.1421593,4244262.873936713,159116.10178291798,53.7918199300766
54.1903,476098585.6192652,54.1903,2936.58861409,784669.4884863945,343009.1770834692,322926.5799282435,471782341.77447325,475936459.93876964,476098531.1453578,476098531.4289652,476095649.0306511,475313916.1307788,475755576.4421817,475775659.039337,4316243.844791949,162125.68049556017,54.47390741109848
82.1004,3776144822.110736,82.1004,6740.475680159999,122737553.58055344,243333689.88990828,222077868.05140182,3769557959.18583,3775584603.615198,3776144739.8404093,3776144740.010336,3776138081.6350555,3653407268.5301824,3532811132.2208276,3554066954.0593343,6586862.924905777,560218.4955377579,82.27032661437988
73.5788,2186283212.8594604,73.5788,5413.83980944,27177220.51315014,32791214.75979837,30212097.959926024,2178783591.6729655,2185879381.754465,2186283139.4308453,2186283139.28066,2186277799.019651,2159105992.34631,2153491998.099662,2156071114.899534,7499621.186494827,403831.1049952507,73.4286150932312
99.3337,9769611504.341003,99.3337,9867.18395569,2406399545.2838526,14012305923.283514,12545271075.69268,9777873464.498507,9768621393.764801,9769611404.839655,9769611405.007303,9769601637.157047,7363211959.057151,4242694418.9425106,2775659571.351677,8261960.157503128,990110.5762023926,99.5013484954834
36.0376,62517385.04713047,36.0376,1298.70861376,23238.254488545106,4798.280370983662,4609.574288302499,61304283.46511897,62469248.164599456,62517349.21475246,62517349.00953047,62516086.33851671,62494146.79264193,62512586.76675949,62512775.47284217,1213101.582011506,48136.882531017065,35.83237801492214
52.2046,395315329.338948,52.2046,2725.32026116,539866.2088835243,215018.10859956912,202877.18536283055,391416486.46027595,395170277.8817251,395315277.45609194,395315277.13434803,395312604.01868683,394775463.1300645,395100311.23034847,395112452.1535852,3898842.8786720634,145051.45722293854,51.88285607099533
33.5765,43985355.80110283,33.5765,1127.3813522500002,14122.682492912703,2689.6443430465024,2590.9560023509557,43034364.48635501,43946341.24891102,43985322.1502371,43985322.22460283,43984228.41975058,43971233.11860992,43982666.15675978,43982764.84510048,950991.3147478253,39014.55219180882,33.650865733623505
31.7578,33353942.522092424,31.7578,1008.55786084,9735.127813591333,1753.567486960662,1692.6495085665329,32571117.76206455,33320872.4700632,33353910.606757022,33353910.764292423,33352933.964231584,33344207.39427883,33352188.954605464,33352249.87258386,782824.7600278743,33070.052029225975,31.915335401892662
32.4125,36912432.38573431,32.4125,1050.57015625,11134.847389206578,2045.4895716011695,1972.9917343358206,36071515.864713654,36877297.83765023,36912400.012995936,36912399.97323431,36911381.815578066,36901297.538345106,36910386.89616271,36910459.39399998,840916.5210206583,35134.54808408022,32.372738376259804
66.5213,1322457917.9598272,66.5213,4425.08335369,7631188.768759774,6235399.419386218,5790286.8622561,1315678646.7033732,1322159064.404778,1322457851.7854278,1322457851.438527,1322453492.8764734,1314826729.1910675,1316222518.540441,1316667631.0975711,6779271.256453991,298853.555049181,66.17439937591553
14.2238,626234.234825445,14.2238,202.31648644,212.20052962755926,28.372650348715236,27.92688218951583,585904.9023313614,623139.9830827991,626220.0088090644,626220.011025445,626031.918339005,626022.0342958175,626205.8621750963,626206.3079432555,40329.33249408356,3094.2517426458653,14.226016380591318
67.5482,1427402226.9252083,67.5482,4562.7593232399995,9192343.669035774,7938851.716709654,7363714.942918919,1420466355.0292878,1427089390.8055627,1427402159.7442043,1427402159.3770084,1427397664.165885,1418209883.2561727,1419463375.2084987,1420038511.9822893,6935871.895920515,312836.11964559555,67.1810040473938
3.1407,447.0000427061238,3.1407,9.863996489999998,15.553690600571368,2.093191572579158,2.085885162370356,306.4201010248108,402.8835956633199,443.7274459294629,443.8593427061238,437.1360462161238,431.4463521055524,444.90685113354465,444.91415754375345,140.57994168131302,44.116447042803884,3.2725967766609187
91.5985,6519423047.167885,91.5985,8390.285202250001,639854690.1562929,2271915879.733498,2051647708.0622888,6518072971.904502,6518646027.445167,6519422955.269466,6519422955.569385,6519414656.882683,5879568357.011592,4247507167.4343867,4467775339.105597,1350075.2633829117,777019.7227182388,91.89841842651367
76.4559,2647115104.205382,76.4559,5845.50464481,45349729.1357282,64512055.31084047,59247922.89727838,2639643844.281212,2646662259.14562,2647115027.9688377,2647115027.7494817,2647109258.700737,2601765375.0696535,2582603048.8945413,2587867181.3081036,7471259.924170017,452845.05976200104,76.23654413223267
93.1003,7070423662.348943,93.1003,8667.665860090001,828620050.6987131,3234406853.893957,2915943096.7111425,7070492237.789283,7069607939.119611,7070423569.077346,7070423569.248643,7070414994.683083,6241803611.650229,3836016808.4549856,4154480565.6378,68575.44034004211,815723.2293319702,93.27159690856934
26.1615,12742049.49726724,26.1615,684.42408225,3024.3641827055703,470.2020775170321,456.7042008025719,12350743.621358942,12723433.224206125,12742023.208916157,12742023.335767241,12741365.073184991,12739025.133084536,12741579.295189723,12741592.793066438,391305.8759082984,18616.273061115295,26.288351083174348
4.0759,1489.447126205853,4.0759,16.61296081,18.18882436933114,2.608168404345612,2.5963597114592383,1128.6842308922876,1400.9000108087614,1485.2257385842404,1485.371226205853,1472.834165395853,1471.258301836522,1486.8389578015074,1486.8507664943938,360.7628953135654,88.5471153970916,4.221387621612621
80.8255,3492599213.9113154,80.8255,6532.761450250001,98116495.40592761,180292100.2623061,164776840.75332063,3485698783.7926073,3492064585.9586,3492599132.4306474,3492599133.0858154,3492592681.149865,3394482718.505388,3312307113.649009,3327822373.1579947,6900430.118708134,534627.9527153969,81.48066806793213
14.3277,649086.5769629643,14.3277,205.28298729,217.43780313937188,29.074539412809134,28.61443354523963,607629.5409573083,645926.2131267249,649072.7291710099,649072.2492629642,648881.2939756743,648869.1391598249,649057.5024235514,649057.962529419,41457.036005656,3160.363836239325,13.847791954409331
