x1,x2,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals
70.929,70.9785,-0.4583993963594986,70.929,0.9705807114005693,-0.04949999999999477,-0.5105553926780744,-0.5105553926780744,-0.5600553926780691,-0.5685440826780743,-0.5604260184923869,-0.5621894141980447,-0.5621683307376597,-0.555343849064501,-0.5617738469779109,-0.5621706553750191,-0.5603288404780434,-0.5602681522771156,-0.563103438251394,-0.5677246539380435,-0.5762114634013761,71.3873993963595,1.428980107760068,0.40889939635950384,0.05215599631857576,0.05215599631857576,0.10165599631857053,0.11014468631857571,0.10202662213288832,0.10379001783854608,0.10376893437816109,0.09694445270500235,0.10337445061841227,0.10377125901552048,0.10192944411854482,0.10186875591761696,0.10470404189189536,0.10932525757854489,0.11781206704187747
4.0705,4.1201,0.968402887824076,4.0705,-0.8009662370431941,-0.049599999999999866,0.9438770042538309,0.9438770042538309,0.894277004253831,0.885888314253831,0.9051945625163663,0.8853986621177092,0.8854226368481338,0.8913430226214955,0.9410524270989636,0.8964022585148294,0.8974152364066275,0.8974864197670303,0.9970843956719808,0.9042723863247888,0.9087759902757813,3.102097112175924,1.76936912486727,1.0180028878240759,0.0245258835702451,0.0245258835702451,0.07412588357024497,0.08251457357024505,0.0632083253077097,0.08300422570636679,0.0829802509759422,0.07705986520258057,0.02735046072511238,0.07200062930924667,0.07098765141744856,0.07091646805704577,0.028681507847904797,0.06413050149928723,0.059626897548294755
50.1286,50.1781,-0.3307999253156871,50.1286,-0.1364554010154874,-0.049500000000001876,-0.22238974526887678,-0.22238974526887678,-0.27188974526887866,-0.2803784352688768,-0.2721379935405883,-0.3134646059538756,-0.31342741781394773,-0.29990755691844734,-0.273062789590538,-0.2975689963790876,-0.3081382733924838,-0.30803323703025054,-0.27080435758997,-0.27273500648261567,-0.2720816416872766,50.45939992531569,0.1943445243001997,0.2812999253156852,0.1084101800468103,0.1084101800468103,0.058910180046808425,0.05042149004681029,0.05866193177509876,0.017335319361811485,0.017372507501739354,0.030892368397239744,0.0577371357251491,0.03323092893659946,0.022661651923203296,0.022766688285436543,0.05999556772571707,0.05806491883307141,0.05871828362841047
78.6548,78.7044,0.1865107923307954,78.6548,-0.11473045656104902,-0.0496000000000123,0.2759397937320079,0.2759397937320079,0.2263397937319956,0.21795110373200788,0.22650287206502392,0.18602342765059418,0.18606029122365075,0.19916793140170583,0.2269936880227053,0.20121730620922648,0.1914079150791327,0.19151194068266109,0.22493525347175675,0.22688894300389334,0.2257921233726875,78.4682892076692,0.30124124889184445,0.2361107923308077,0.08942900140121249,0.08942900140121249,0.03982900140120019,0.03144031140121248,0.039992079734228525,0.0004873646802012188,0.0004505011071446463,0.012657139070910428,0.04048289569190991,0.014706513878431082,0.0048971227483373125,0.005001148351865686,0.03842446114096135,0.04037815067309794,0.039281331041892104
95.7904,95.8399,-0.131039868037285,95.7904,0.9996030846175942,-0.04949999999999477,0.00685181536379331,0.00685181536379331,-0.04264818463620146,-0.05113687463620669,-0.04265000069321887,-0.042659439277814314,-0.04263922259615521,-0.03520612657990378,-0.042726017745587395,-0.04263097477539119,-0.039549084072799286,-0.039492095709340924,-0.04280792226063106,-0.04272508908859734,-0.04388408661503786,95.9214398680373,1.1306429526548791,0.08153986803729024,0.13789168340107832,0.13789168340107832,0.08839168340108355,0.07990299340107831,0.08838986734406615,0.08838042875947069,0.0884006454411298,0.09583374145738123,0.08831385029169761,0.08840889326189383,0.09149078396448573,0.09154777232794409,0.08823194577665396,0.08831477894868767,0.08715578142224716
69.6413,69.6908,0.8981545809969809,69.6413,0.5023043163747736,-0.04949999999999477,0.8921232700997038,0.8921232700997038,0.842623270099709,0.8341345800997039,0.8432424206371123,0.8180627594353046,0.8180930001912388,0.825561219241941,0.8453077966105298,0.8244708503526105,0.8193164401062063,0.819406631451087,0.8482304627368114,0.8504487194186838,0.8573433967563635,68.74314541900301,0.3958502646222073,0.9476545809969756,0.006031310897277042,0.006031310897277042,0.05553131089727181,0.064020000897277,0.05491216035986857,0.08009182156167627,0.0800615808057421,0.07259336175503983,0.05284678438645107,0.0736837306443704,0.07883814089077457,0.07874794954589381,0.049924118260169514,0.04770586157829704,0.04081118424061736
11.6973,11.7469,-0.9795304793711116,11.6973,-0.763729314480483,-0.049599999999999866,-0.9930760739465752,-0.9930760739465752,-1.042676073946575,-1.051064763946575,-1.0470769068017693,-1.0569993596598937,-1.056973152632012,-1.0510203071138107,-1.0620733094228567,-1.0583922925067066,-1.061219516975152,-1.0611410027429415,-1.0030212349001955,-1.0087330467608913,-1.0357372059025995,12.676830479371112,0.21580116489062862,0.9299304793711117,0.01354559457546356,0.01354559457546356,0.06314559457546343,0.07153428457546351,0.06754642743065775,0.07746888028878207,0.07744267326090049,0.07148982774269907,0.08254283005174512,0.07886181313559504,0.08168903760404034,0.08161052337182995,0.023490755529083862,0.029202567389779666,0.05620672653148795
99.6533,99.7029,-0.99105712936153,99.6533,-0.7692489768176736,-0.04959999999999809,-0.9909102788721181,-0.9909102788721181,-1.0405102788721163,-1.0488989688721182,-1.0410078225479549,-1.054508796763551,-1.0544827228827576,-1.0485502394174504,-1.042789409082606,-1.0520614282516512,-1.0550002702248993,-1.054922168281022,-1.0446469236209943,-1.0414465137579805,-1.0208665215202561,100.64435712936154,0.22180815254385644,0.9414571293615319,0.00014685048941187606,0.00014685048941187606,0.049453149510586325,0.05784183951058819,0.049950693186424866,0.0634516674020209,0.06342559352122756,0.05749311005592039,0.05173227972107597,0.061004298890121156,0.06394314086336927,0.06386503891949191,0.05358979425946431,0.050389384396450465,0.029809392158726133
37.3512,37.4007,-0.6671412344512015,37.3512,-0.3409355036624455,-0.049500000000001876,-0.6022556688097884,-0.6022556688097884,-0.6517556688097903,-0.6602443588097884,-0.6525991747597304,-0.6880514045570014,-0.6880163720156153,-0.6767307503968429,-0.6555707493410206,-0.6757282552856468,-0.6852255579589126,-0.6851246444852159,-0.6461685109044759,-0.6406975488593012,-0.6492104546245081,38.0183412344512,0.32620573078875603,0.6176412344511997,0.06488556564141312,0.06488556564141312,0.015385565641411247,0.006896875641413169,0.014542059691471154,0.020910170105799875,0.020875137564413726,0.009589515945641391,0.011570485110180995,0.008587020834445291,0.018084323507711053,0.01798341003401438,0.020972723546725636,0.026443685591900357,0.017930779826693444
99.3562,99.4057,-0.6529319995150603,99.3562,-0.9225991777333558,-0.04949999999999477,-0.74568533699996,-0.74568533699996,-0.7951853369999548,-0.8036740269999599,-0.7955612821107125,-0.800166282307314,-0.8001440363768536,-0.7939099480220775,-0.7969284784995985,-0.7997808357299064,-0.7992652495850648,-0.7991999054066872,-0.7935708513689906,-0.7954718161966342,-0.7765080706871307,100.00913199951506,0.26966717821829544,0.6034319995150655,0.09275333748489967,0.09275333748489967,0.14225333748489444,0.15074202748489962,0.14262928259565222,0.1472342827922537,0.1472120368617933,0.14097794850701717,0.14399647898453816,0.14684883621484612,0.14633325007000453,0.14626790589162686,0.14063885185393032,0.1425398166815739,0.12357607117207037
31.7054,31.7549,0.4458910831041694,31.7054,0.28544763569001474,-0.04949999999999832,0.5878891231954539,0.5878891231954539,0.5383891231954556,0.529900433195454,0.539249925909543,0.5036029005734045,0.5036373167428863,0.5143375855105062,0.5421393674070927,0.5158791928193828,0.5076542074162858,0.5077538694912423,0.5394906251907204,0.5468194446878345,0.5461207252551762,31.259508916895832,0.16044344741415467,0.49539108310416774,0.14199804009128453,0.14199804009128453,0.0924980400912862,0.08400935009128457,0.0933588428053736,0.057711817469235094,0.05774623363871684,0.06844650240633682,0.09624828430292326,0.06998810971521335,0.061763124312116335,0.06186278638707293,0.09359954208655102,0.10092836158366508,0.10022964215100677
71.3252,71.3747,-1.2057027406084933,71.3252,0.8024746396888038,-0.04950000000000898,-0.9707248956164776,-0.9707248956164776,-1.0202248956164865,-1.0287135856164775,-1.0209127100320152,-1.0322401044561305,-1.032214986260211,-1.026481658613748,-1.0233544184003258,-1.0306078993207977,-1.0329175553522543,-1.0328420051344331,-1.0222812310554537,-1.0323233255382478,-1.044398374245232,72.53090274060848,2.008177380297297,1.1562027406084843,0.23497784499201568,0.23497784499201568,0.1854778449920067,0.17698915499201573,0.18479003057647803,0.1734626361523628,0.17348775434828223,0.1792210819947453,0.18234832220816743,0.1750948412876956,0.17278518525623898,0.1728607354740601,0.1834215095530396,0.17337941507024546,0.16130436636326118
67.5613,67.6108,-0.1543866518797399,67.5613,-0.9998545167357947,-0.04949999999999477,-0.08351849462777208,-0.08351849462777208,-0.13301849462776685,-0.1415071846277721,-0.13309572612231552,-0.13312817648608,-0.1331079196141304,-0.12570642740710003,-0.13343172241765938,-0.13311393247660375,-0.13012755088836908,-0.13007038638778548,-0.13202993052045375,-0.13150968568160437,-0.1296254662320845,67.71568665187974,0.8454678648560549,0.10488665187974514,0.07086815725196782,0.07086815725196782,0.021368157251973052,0.012879467251967813,0.02129092575742439,0.02125847539365991,0.0212787322656095,0.028680224472639876,0.020954929462080524,0.02127271940313616,0.024259100991370824,0.024316265491954425,0.022356721359286152,0.022876966198135534,0.024761185647655393
31.8044,31.8539,0.6719486984950992,31.8044,0.37877606581063317,-0.04949999999999832,0.7355288361907237,0.7355288361907237,0.6860288361907254,0.6775401461907238,0.6871168070740369,0.6553283701498331,0.6553611180028738,0.6646086292775429,0.6907871822307539,0.6654300550105211,0.658424115031,0.6585202116620126,0.6825721533623592,0.6982359861756582,0.6976123931604724,31.1324513015049,0.29317263268446603,0.7214486984950975,0.06358013769562454,0.06358013769562454,0.014080137695626216,0.005591447695624585,0.015168108578937689,0.016620328345266056,0.016587580492225418,0.007340069217556255,0.018838483735654665,0.0065186434845780905,0.013524583464099238,0.013428486833086617,0.010623454867260018,0.02628728768055899,0.025663694665373216
61.8164,61.8659,-1.0267448128826206,61.8164,-0.8497195142820496,-0.049500000000001876,-0.9168775736402436,-0.9168775736402436,-0.9663775736402455,-0.9748662636402435,-0.9671311803044548,-0.9756216755391045,-0.9755976888553488,-0.9698162982880872,-0.9697987114625168,-0.9747820974307685,-0.9760214735840177,-0.975949741798252,-0.9664025270380581,-0.9672802098022919,-0.9467695960215973,62.84314481288262,0.17702529860057103,0.9772448128826188,0.10986723924237707,0.10986723924237707,0.06036723924237519,0.051878549242377114,0.059613632578165876,0.051123137343516145,0.05114712402727184,0.05692851459453341,0.05694610142010381,0.05196271545185216,0.050723339298602954,0.05079507108436865,0.06034228584456258,0.05946460308032875,0.07997521686102338
8.6268,8.6763,-1.0515096799349213,8.6268,0.7159458570551237,-0.0495000000000001,-0.9997037869608328,-0.9997037869608328,-1.0492037869608328,-1.057692476960833,-1.0552037198828739,-1.0662938564442002,-1.0662666660559512,-1.060184129322869,-1.0755733982708375,-1.0683729974554845,-1.0721707326269514,-1.0720887819756992,-1.012271385455277,-1.0374736453842688,-1.0886845125327385,9.678309679934921,1.7674555369900449,1.0020096799349212,0.05180589297408844,0.05180589297408844,0.0023058929740884526,0.006182797025911624,0.0036940399479525876,0.014784176509278879,0.014756986121029936,0.008674449387947814,0.02406371833591625,0.016863317520563248,0.020661052692030113,0.020579102040777952,0.03923829447964433,0.014036034550652499,0.037174832597817176
63.8964,63.946,0.8336217856850655,63.8964,0.8745693231771178,-0.04959999999999809,0.820850642250566,0.820850642250566,0.7712506422505679,0.7628619522505661,0.7718696812313166,0.7660045880765494,0.7660270736552379,0.7723306087968471,0.7739271673631855,0.7662920311214205,0.7679534733585306,0.7680192178332644,0.771438562824968,0.7757231013084813,0.7924585329590847,63.06277821431493,0.040947537492052266,0.8832217856850636,0.012771143434499477,0.012771143434499477,0.06237114343449757,0.07075983343449943,0.0617521044537489,0.06761719760851614,0.06759471202982759,0.06129117688821839,0.059694618321880055,0.06732975456364498,0.06566831232653492,0.06560256785180107,0.062183222860097476,0.057898684376584186,0.04116325272598076
24.6728,24.7224,-0.7922698184402038,24.6728,-0.4438954440451298,-0.04960000000000164,-0.7645110425868026,-0.7645110425868026,-0.8141110425868042,-0.8224997325868025,-0.815727283229525,-0.8460609733561129,-0.8460275398226897,-0.8362150531812049,-0.8213254274881983,-0.8368745505317855,-0.8451622434817047,-0.8450650847994599,-0.8277537866734243,-0.8195611773444965,-0.8103583561802724,25.465069818440202,0.348374374395074,0.7426698184402022,0.027758775853401252,0.027758775853401252,0.02184122414660039,0.030229914146598702,0.023457464789321203,0.05379115491590902,0.05375772138248591,0.043945234741001094,0.029055609047994424,0.04460473209158167,0.05289242504150082,0.05279526635925602,0.03548396823322042,0.027291358904292684,0.018088537740068578
74.2966,74.3462,-0.9853285174694202,74.2966,-0.8919426827101593,-0.04959999999999809,-0.8348968112701742,-0.8348968112701742,-0.8844968112701723,-0.8928855012701742,-0.8850669480618704,-0.8912872690424937,-0.8912641502950356,-0.8851667229979454,-0.8870969711216571,-0.8907738167795628,-0.890919263648416,-0.8908511480947734,-0.8801706318579408,-0.8750410890563671,-0.8650388772441514,75.28192851746942,0.09338583475926088,0.9357285174694221,0.15043170619924595,0.15043170619924595,0.10083170619924786,0.092443016199246,0.10026156940754982,0.09404124842692652,0.0940643671743846,0.10016179447147477,0.0982315463477631,0.09455470068985738,0.09440925382100418,0.09447736937464679,0.10515788561147943,0.11028742841305306,0.12028964022526878
23.7814,23.8309,-0.5664812234402683,23.7814,-0.9760162181852833,-0.04949999999999832,-0.4692225578414385,-0.4692225578414385,-0.5187225578414368,-0.5272112478414385,-0.5197820032235525,-0.5205230745852973,-0.5205021273032406,-0.5135919416248851,-0.523485955152447,-0.5212325188568161,-0.5191539842188337,-0.5190938638598095,-0.5084048275421765,-0.5189593360568484,-0.5082880882808092,24.347881223440268,0.409534994745015,0.51698122344027,0.09725866559882979,0.09725866559882979,0.04775866559883146,0.03926997559882983,0.0466992202167158,0.04595814885497096,0.045979096137027664,0.052889281815383216,0.0429952682878213,0.045248704583452204,0.04732723922143456,0.04738735958045881,0.05807639589809177,0.04752188738341989,0.05819313515945912
91.9275,91.977,0.9869214999459291,91.9275,-0.7320409869455373,-0.04950000000000898,0.9926485690186154,0.9926485690186154,0.9431485690186064,0.9346598790186155,0.9436766471367999,0.9307408761369309,0.9307661545938858,0.936507034976498,0.945429102323804,0.9322838865046674,0.9312395705080179,0.9313156420892518,0.9425675122561237,0.9393918321902369,0.9247669112888203,90.94057850005406,1.7189624868914666,1.0364214999459382,0.005727069072686275,0.005727069072686275,0.043772930927322706,0.05226162092731368,0.043244852809129264,0.05618062380899824,0.05615534535204336,0.05041446496943114,0.0414923976221252,0.05463761344126172,0.05568192943791128,0.055605857856677376,0.044353987689805474,0.04752966775569223,0.06215458865710888
25.8614,25.911,0.9736322373084828,25.8614,0.6658695861807861,-0.04960000000000164,0.9979604441378859,0.9979604441378859,0.9483604441378842,0.9399717541378859,0.9501996938915832,0.932435804741276,0.9324626682861085,0.9385474642523451,0.9564237229366873,0.9364045563971276,0.9343214059174925,0.9344019102963418,0.9648113662895766,0.9617546644205452,0.9728117480482231,24.887767762691517,0.30776265112769674,1.0232322373084846,0.024328206829403065,0.024328206829403065,0.025271793170598578,0.03366048317059689,0.0234325434168996,0.04119643256720684,0.04116956902237434,0.035084773056137664,0.01720851437179549,0.0372276809113552,0.03931083139099034,0.03923032701214102,0.008820871018906162,0.01187757288793756,0.0008204892602596825
41.8084,41.8579,0.8914556808671775,41.8084,-0.8235807932446007,-0.049500000000001876,0.9154809613880474,0.9154809613880474,0.8659809613880455,0.8574922713880474,0.8670264951340851,0.8582519531833533,0.8582753212165191,0.864162309218261,0.8705559314596573,0.8592615742131496,0.8599426628587029,0.860012199451957,0.8575093487650806,0.8666978920349443,0.848842303337641,40.916944319132824,1.7150364741117783,0.9409556808671794,0.02402528052086983,0.02402528052086983,0.025474719479132046,0.033963409479130124,0.024429185733092385,0.03320372768382418,0.033180359650658464,0.027293371648916542,0.020899749407520263,0.03219410665402789,0.031513018008474614,0.031443481415220575,0.033946332102096965,0.02475778883223323,0.042613377529536534
79.2491,79.2986,0.7512186836790145,79.2491,-0.6512903590734187,-0.04949999999999477,0.994728014462586,0.994728014462586,0.9452280144625912,0.936739324462586,0.9458386406633598,0.9285562035383809,0.9285832231412154,0.9346173141240209,0.9478752799018044,0.9315624374697495,0.9290264647769119,0.9291079145645219,0.950899931387814,0.9460163324652324,0.9290868656320367,78.49788131632098,1.4025090427524332,0.8007186836790092,0.2435093307835715,0.2435093307835715,0.19400933078357674,0.18552064078357156,0.1946199569843453,0.1773375198593664,0.177364539462201,0.18339863044500648,0.19665659622278997,0.18034375379073508,0.1778077810978974,0.17788923088550745,0.19968124770879958,0.19479764878621797,0.17786818195302223
27.9415,27.991,-0.5909249938603408,27.9415,0.3267226962905968,-0.04949999999999832,-0.5779119278077403,-0.5779119278077403,-0.6274119278077386,-0.6359006178077402,-0.6285031768074101,-0.6642369159978296,-0.6642016673494546,-0.6527049419626623,-0.6323206860537565,-0.6518742684292349,-0.6614582666483814,-0.661356922377173,-0.615838955126368,-0.619575260099052,-0.6358826006469944,28.532424993860342,0.9176476901509376,0.5414249938603425,0.013013066052600553,0.013013066052600553,0.03648693394739777,0.0449756239473994,0.03757818294706927,0.07331192213748883,0.07327667348911382,0.06177994810232146,0.041395692193415656,0.060949274568894096,0.07053327278804056,0.07043192851683222,0.024913961266027185,0.028650266238711142,0.044957606786653614
49.039,49.0885,-0.7781269367262585,49.039,-0.9413072781740079,-0.049500000000001876,-0.6729041245328691,-0.6729041245328691,-0.722404124532871,-0.730892814532869,-0.723113087260001,-0.7262860033414126,-0.7262642061872494,-0.7198313723362577,-0.7256247520334496,-0.7263938385358617,-0.7253603211590811,-0.7252967349033034,-0.7278998696927101,-0.7133690891836383,-0.7062013217481389,49.81712693672626,0.1631803414477494,0.7286269367262567,0.10522281219338947,0.10522281219338947,0.055722812193387594,0.047234122193389516,0.055013849466257536,0.051840933384845966,0.05186273053900914,0.05829556439000083,0.052502184692808984,0.05173309819039684,0.05276661556717743,0.05283020182295517,0.0502270670335484,0.06475784754262026,0.07192561497811967
46.1666,46.2161,-0.9882522024236926,46.1666,0.8176342099978092,-0.04949999999999477,-0.9570102753591568,-0.9570102753591568,-1.0065102753591515,-1.014998965359157,-1.0075692256573652,-1.0176355536810529,-1.017610798865987,-1.0118816838036366,-1.0112855565049315,-1.0166261615866525,-1.0185785058100594,-1.0185041552445446,-1.0091094100046638,-1.0063903218266337,-1.0320557730416275,47.1548522024237,1.805886412421502,0.9387522024236978,0.03124192706453577,0.03124192706453577,0.01825807293545889,0.026746762935464297,0.01931702323367257,0.029383351257360246,0.029358596442294438,0.02362948137994403,0.023033354081238855,0.028373959162959927,0.03032630338636677,0.030251952820852024,0.020857207580971204,0.018138119402941077,0.04380357061793494
79.8434,79.8929,0.3464900256631767,79.8434,-0.964510620986178,-0.04949999999999477,0.4661423021950105,0.4661423021950105,0.41664230219501575,0.4081536121950105,0.4169208298645896,0.41546471901118953,0.41548541193391786,0.4225654286097941,0.4178119075313555,0.4154157615954991,0.4183509469496153,0.4184099934601073,0.4142178589507477,0.41666172761283954,0.4061925702476108,79.49690997433683,1.3110006466493547,0.3959900256631715,0.1196522765318338,0.1196522765318338,0.07015227653183903,0.06166358653183379,0.0704308042014129,0.06897469334801282,0.06899538627074114,0.07607540294661741,0.07132188186817878,0.06892573593232237,0.07186092128643856,0.0719199677969306,0.06772783328757098,0.07017170194966282,0.05970254458443408
