x1,x2,y
12.985,13.0345,0.6941491157292174
13.084,13.1336,0.8558580352871621
13.1831,13.2326,1.084756312871154
13.2821,13.3317,0.9679339220236132
13.3812,13.4307,0.9041986147642604
13.4802,13.5298,0.6913408100891077
13.5793,13.6288,0.8827112345239521
13.6783,13.7279,0.731332747109088
13.7774,13.8269,0.5738848247423242
13.8764,13.926,0.6204919537224428
13.9755,14.025,0.295850293273428
14.0745,14.1241,0.03673856703756539
14.1736,14.2231,-0.21628385281262533
14.2726,14.3222,-0.3525592939482918
14.3717,14.4212,-0.5396400563380622
14.4707,14.5203,-0.622242005352969
14.5698,14.6193,-0.7882482217874611
14.6688,14.7184,-0.8025397869209782
14.7679,14.8174,-1.0514584424726943
14.8669,14.9165,-1.0118864406581254
14.966,15.0155,-1.0783385304584507
15.065,15.1146,-1.073136699729942
15.1641,15.2136,-0.8893546211179522
15.2631,15.3127,-0.8042560147167196
15.3622,15.4117,-0.561765325346852
15.4612,15.5108,-0.4905418941194466
15.5603,15.6098,-0.3316745612450792
15.6593,15.7089,-0.13638257328790898
15.7584,15.8079,0.16785959291944236
15.8574,15.907,0.061112583294495815
15.9565,16.006,0.5446557325061127
16.0555,16.1051,0.6625290463323567
16.1546,16.2041,0.6925385396099824
16.2536,16.3032,0.9789797488471865
16.3527,16.4022,0.7325758566245892
16.4517,16.5013,1.1542336543835259
16.5508,16.6003,0.7798245048713144
16.6498,16.6993,0.5792118657379941
16.7489,16.7984,0.7806050409899794
16.8479,16.8974,0.7822924939978927
16.947,16.9965,0.5906012956143348
17.046,17.0955,0.40949373448009296
17.1451,17.1946,0.22892319737774258
17.2441,17.2936,-0.024349155245574322
17.3432,17.3927,-0.1836806392400519
17.4422,17.4917,-0.48929238444882295
17.5413,17.5908,-0.675860462751203
17.6403,17.6898,-0.7498264739528694
17.7394,17.7889,-0.9578384692563469
17.8384,17.8879,-0.9211977768173418
17.9375,17.987,-0.9419662395726491
18.0365,18.086,-1.0776026844444693
18.1356,18.1851,-0.9796159657095442
18.2346,18.2841,-1.0973848618396898
18.3337,18.3832,-0.9089112735740766
18.4327,18.4822,-1.0228207657582091
18.5318,18.5813,-0.5417809502710634
18.6308,18.6803,-0.4279151219372097
18.7299,18.7794,-0.12755452628830904
18.8289,18.8784,-0.04176321678494725
18.928,18.9775,0.07699813051057733
19.027,19.0765,0.3313443869422591
19.1261,19.1756,0.4492530766494672
19.2251,19.2746,0.8776494854149002
19.3242,19.3737,0.7572815304884155
19.4232,19.4727,0.9320648786338618
19.5223,19.5718,0.9593516534713706
19.6213,19.6708,1.1210124500825218
19.7204,19.7699,1.0326766958019424
19.8194,19.8689,0.753909074415572
19.9185,19.968,0.7572594169748106
20.0175,20.067,0.7190226566220609
20.1166,20.1661,0.42275638266459065
20.2156,20.2651,0.17720996650569923
20.3147,20.3642,0.09390979603772281
20.4137,20.4632,0.03636657753269666
20.5128,20.5623,-0.37124718232674736
20.6118,20.6613,-0.34700133197619476
20.7109,20.7604,-0.6696822752253645
20.8099,20.8594,-0.49161155953904895
20.909,20.9585,-1.0581635964526583
21.008,21.0575,-1.0038772363357815
21.1071,21.1566,-0.9857928145334467
21.2061,21.2556,-1.1376461534799691
21.3052,21.3547,-0.9476116251570261
21.4042,21.4537,-1.0957336671948856
21.5033,21.5528,-1.0145868370150108
21.6023,21.6518,-0.6079276001983251
21.7014,21.7509,-0.542040844645976
21.8004,21.8499,-0.49523445566899105
21.8994,21.949,-0.30955006549963354
21.9985,22.048,-0.0782816878899808
22.0975,22.1471,0.24086476980069116
22.1966,22.2461,0.45100039722832247
22.2956,22.3452,0.6278501400935523
22.3947,22.4442,0.791308435299245
22.4937,22.5433,0.8243984876332323
22.5928,22.6423,0.8667852454908107
22.6918,22.7414,0.9963075001803475
22.7909,22.8404,0.7753981763539247
22.8899,22.9395,1.0559226934759018
22.989,23.0385,0.7516038203379031
23.088,23.1376,0.7702695280713325
23.1871,23.2366,0.44302206807114874
23.2861,23.3357,0.42817259321721746
23.3852,23.4347,0.2339965120293014
23.4842,23.5338,0.19795123172412427
23.5833,23.6328,-0.13855940723523755
23.6823,23.7319,-0.542883412138947
23.7814,23.8309,-0.5664812234402683
23.8804,23.93,-0.6092869340081195
23.9795,24.029,-0.8929433717263507
24.0785,24.1281,-0.9732379728076171
24.1776,24.2271,-1.071590463013452
24.2766,24.3262,-1.186912910877614
24.3757,24.4252,-1.1275479561285326
24.4747,24.5243,-1.0041282580193829
24.5738,24.6233,-1.0374553592623132
24.6728,24.7224,-0.7922698184402038
24.7719,24.8214,-0.5637819161345985
24.8709,24.9205,-0.56093007582638
24.97,25.0195,-0.4269928623699202
25.069,25.1186,-0.11840340462386344
25.1681,25.2176,0.4146267883723382
25.2671,25.3167,0.1790845476922465
25.3662,25.4157,0.5060481939188264
25.4652,25.5148,0.5706142689785472
25.5643,25.6138,0.879830755318473
25.6633,25.7129,0.870090753901737
25.7624,25.8119,1.0879348077333146
25.8614,25.911,0.9736322373084827
25.9605,26.01,1.0866493875170078
26.0595,26.1091,0.7212541309819158
26.1586,26.2081,0.8379239891359297
26.2576,26.3072,0.868229457709258
26.3567,26.4062,0.4770561905249881
26.4557,26.5053,0.38532519579557445
26.5548,26.6043,0.02456989010377958
26.6538,26.7034,0.1009383722848798
26.7529,26.8024,-0.24941201368129143
26.8519,26.9015,-0.31928368445158034
26.951,27.0005,-0.6208350829743107
27.05,27.0995,-0.6302530440628761
27.1491,27.1986,-0.9179423903837374
27.2481,27.2976,-0.8418856027673349
27.3472,27.3967,-0.8915692891904068
27.4462,27.4957,-1.1570143436905311
27.5453,27.5948,-1.0684898329531454
27.6443,27.6938,-0.9730580495144411
27.7434,27.7929,-0.8422351808792339
27.8424,27.8919,-0.9058349124073961
27.9415,27.991,-0.5909249938603408
28.0405,28.09,-0.4535418110385143
28.1396,28.1891,-0.38061928473944473
28.2386,28.2881,-0.010408326389957298
28.3377,28.3872,-0.030764930181092803
28.4367,28.4862,0.2825951945545088
28.5358,28.5853,0.32372608902309735
28.6348,28.6843,0.5989330965141563
28.7339,28.7834,0.6984129508012248
28.8329,28.8824,0.8179849211307787
28.932,28.9815,0.9003427035610441
29.031,29.0805,1.041100950776868
29.1301,29.1796,0.7754309097998779
29.2291,29.2786,1.058441983543647
29.3282,29.3777,0.7698707805199706
29.4272,29.4767,0.6052319290731106
29.5263,29.5758,0.5841018166159211
29.6253,29.6748,0.4889624692386974
29.7244,29.7739,0.37645299886589856
29.8234,29.8729,-0.14070596129024282
29.9225,29.972,-0.2524509065718603
30.0215,30.071,-0.3541278813319506
30.1206,30.1701,-0.571402117532096
30.2196,30.2691,-0.9443336862072491
30.3187,30.3682,-0.6950577351184741
30.4177,30.4672,-1.0908627429801938
30.5168,30.5663,-0.9759905567214673
30.6158,30.6653,-1.025096185585938
30.7149,30.7644,-0.8655534142114683
30.8139,30.8634,-1.1152211606593954
30.913,30.9625,-0.9242138217026127
31.012,31.0615,-0.8162727004320149
31.1111,31.1606,-0.6231781273363884
31.2101,31.2596,-0.45156777589270114
31.3092,31.3587,-0.30056864186933974
31.4082,31.4577,-0.13454410327316668
31.5073,31.5568,0.2712175323460906
31.6063,31.6558,0.5251841254366486
31.7054,31.7549,0.44589108310416947
31.8044,31.8539,0.6719486984950992
31.9035,31.953,0.7225958838504567
32.0025,32.052,1.041385550242657
32.1016,32.1511,0.8606763043976584
32.2006,32.2501,1.0111458861481837
32.2996,32.3492,0.8875886024531666
32.3987,32.4482,0.9337690374200093
32.4977,32.5473,0.7643159864745122
32.5968,32.6463,0.8726114309718235
32.6958,32.7454,0.55358787789568
32.7949,32.8444,0.22379254644976862
32.8939,32.9435,-0.013845680403739721
32.993,33.0425,0.06146056841075724
33.092,33.1416,-0.3581994102246329
33.1911,33.2406,-0.47827499120612565
33.2901,33.3397,-0.739288904213522
33.3892,33.4387,-0.7716029449301237
33.4882,33.5378,-0.8448617574854049
33.5873,33.6368,-1.1802707171053668
33.6863,33.7359,-0.9514276601477064
33.7854,33.8349,-1.1270007433306122
33.8844,33.934,-0.9661069548796405
33.9835,34.033,-0.9026393091042004
34.0825,34.1321,-0.8428373771733353
34.1816,34.2311,-0.7254879663826409
34.2806,34.3302,-0.5284054855533357
34.3797,34.4292,-0.42801037366494155
34.4787,34.5283,-0.06977567042013362
34.5778,34.6273,0.15176925424401042
34.6768,34.7264,0.48909142780885073
34.7759,34.8254,0.33850956714597524
34.8749,34.9245,0.8886769303806832
34.974,35.0235,0.808845762174616
35.073,35.1226,0.8553518720123402
35.1721,35.2216,0.9193521339400403
35.2711,35.3207,0.9891231814174927
35.3702,35.4197,0.9387142695438141
35.4692,35.5188,0.9036177363589728
35.5683,35.6178,0.8282593638420672
35.6673,35.7169,0.6685870415933431
35.7664,35.8159,0.889285346324529
35.8654,35.915,0.40121393397411925
35.9645,36.014,0.22645877572834106
36.0635,36.1131,-0.09133023495881362
36.1626,36.2121,-0.17150603029866224
36.2616,36.3112,-0.3652640482035468
36.3607,36.4102,-0.5823151006046414
36.4597,36.5093,-0.6316703386762911
36.5588,36.6083,-0.6930112427077577
36.6578,36.7074,-0.9224521366029004
36.7569,36.8064,-1.1830662207829041
36.8559,36.9055,-1.1142027803069567
36.955,37.0045,-1.2207960442994135
37.054,37.1036,-0.9786288562971548
37.1531,37.2026,-0.8410634594393774
37.2521,37.3017,-0.7070777269005599
37.3512,37.4007,-0.6671412344512015
37.4502,37.4997,-0.49534478256690057
37.5493,37.5988,-0.232405419910491
37.6483,37.6978,-0.203371030526115
37.7474,37.7969,-0.030707694210119554
37.8464,37.8959,0.4294265679979503
37.9455,37.995,0.38202711000619494
38.0445,38.094,0.7884402944023943
38.1436,38.1931,0.6968295644787457
38.2426,38.2921,0.8113937659447454
38.3417,38.3912,0.9066477108917336
38.4407,38.4902,1.2310318774949112
38.5398,38.5893,0.7507089897565695
38.6388,38.6883,0.9165676037605708
38.7379,38.7874,0.8928617471125055
38.8369,38.8864,0.8257181518716009
38.936,38.9855,0.4701714702399431
39.035,39.0845,0.3370084344601832
39.1341,39.1836,0.06190300230921966
39.2331,39.2826,-0.005088880667204709
39.3322,39.3817,-0.3934314137970775
39.4312,39.4807,-0.5621788021569158
39.5303,39.5798,-0.5909805083391892
39.6293,39.6788,-0.8206690349811625
39.7284,39.7779,-1.0174812670168554
39.8274,39.8769,-1.017710495460351
39.9265,39.976,-0.970200006975309
40.0255,40.075,-1.0814881000001997
40.1246,40.1741,-0.9524684486922472
40.2236,40.2731,-0.9495048234540304
40.3227,40.3722,-0.709617794946993
40.4217,40.4712,-0.6389617468388962
40.5208,40.5703,-0.7299986784778357
40.6198,40.6693,-0.4090701168115047
40.7189,40.7684,-0.10687445894632958
40.8179,40.8674,0.04477203183438344
40.917,40.9665,0.17850759511476383
41.016,41.0655,0.49894034408543453
41.1151,41.1646,0.5470919386514115
41.2141,41.2636,0.6425379427412621
41.3132,41.3627,0.6624384726996498
41.4122,41.4617,1.026715792769624
41.5113,41.5608,0.9553132622727615
41.6103,41.6598,0.8660675691419434
41.7094,41.7589,1.085346562182953
41.8084,41.8579,0.8914556808671775
41.9075,41.957,0.7905777403992746
42.0065,42.056,0.6654996429337561
42.1056,42.1551,0.27672348881591236
42.2046,42.2541,0.3378234596901666
42.3037,42.3532,0.060713964470206924
42.4027,42.4522,-0.16260716673260953
42.5018,42.5513,-0.11725330963420966
42.6008,42.6503,-0.45144423156228264
42.6998,42.7494,-0.609693064737885
42.7989,42.8484,-0.6794557041753762
42.8979,42.9475,-0.8562457441712323
42.997,43.0465,-1.0102029888818047
43.096,43.1456,-1.0793791422715662
43.1951,43.2446,-1.0030570579380056
43.2941,43.3437,-0.931352686361647
43.3932,43.4427,-0.9747893269183089
43.4922,43.5418,-0.9347169385934153
43.5913,43.6408,-0.5567904572502532
43.6903,43.7399,-0.4834817246998692
43.7894,43.8389,-0.4604699946653316
43.8884,43.938,-0.220418513131559
43.9875,44.037,-0.2277270392899455
44.0865,44.1361,0.13771031936082936
44.1856,44.2351,0.2984168881661758
44.2846,44.3342,0.5803800219104366
44.3837,44.4332,0.7187178501288713
44.4827,44.5323,0.9990084269236255
44.5818,44.6313,0.8325718806305438
44.6808,44.7304,0.6517306535418883
44.7799,44.8294,1.0666068198853222
44.8789,44.9285,0.7826230973825692
44.978,45.0275,0.8205048617995288
45.077,45.1266,0.7888746244290192
45.1761,45.2256,0.7906731663453588
45.2751,45.3247,0.4519175516381712
45.3742,45.4237,0.21645373516985372
45.4732,45.5228,0.12825702776040807
45.5723,45.6218,-0.22222261553959322
45.6713,45.7209,-0.0768107819249319
45.7704,45.8199,-0.5602271193578915
45.8694,45.919,-0.6655371041731827
45.9685,46.018,-0.8122383588410953
46.0675,46.1171,-0.9056687205879255
46.1666,46.2161,-0.9882522024236926
46.2656,46.3152,-1.0490908145826043
46.3647,46.4142,-1.164296844491926
46.4637,46.5133,-1.1681330297427484
46.5628,46.6123,-0.971254808479913
46.6618,46.7114,-0.8005348947455467
46.7609,46.8104,-0.6576369536899382
46.8599,46.9095,-0.4700672888105809
46.959,47.0085,-0.21325566795715867
47.058,47.1076,-0.032162555491961675
47.1571,47.2066,0.12093818302501454
47.2561,47.3057,0.2323612152641858
47.3552,47.4047,0.6213137302441627
47.4542,47.5038,0.5471150165322851
47.5533,47.6028,0.6626064337678493
47.6523,47.7019,0.7011403789833957
47.7514,47.8009,0.9151395843654747
47.8504,47.8999,0.960025169017785
47.9495,47.999,1.0659773663763854
48.0485,48.098,0.8827870536924104
48.1476,48.1971,0.788046363519595
48.2466,48.2961,0.6264074140154899
48.3457,48.3952,0.6562434001044729
48.4447,48.4942,0.6034883225643095
48.5438,48.5933,0.15058080782584135
48.6428,48.6923,-0.048174863120085815
48.7419,48.7914,-0.16196449664098578
48.8409,48.8904,-0.3017507390908237
48.94,48.9895,-0.545170980356046
49.039,49.0885,-0.7781269367262585
49.1381,49.1876,-0.7831991821973885
49.2371,49.2866,-0.9752281859334586
49.3362,49.3857,-1.161905326075379
49.4352,49.4847,-1.146235476000275
49.5343,49.5838,-1.0362815000462158
49.6333,49.6828,-0.938812592315804
49.7324,49.7819,-0.8950020942279198
49.8314,49.8809,-0.8582430093428339
49.9305,49.98,-0.673880223487533
50.0295,50.079,-0.42289069877326707
50.1286,50.1781,-0.33079992531568714
50.2276,50.2771,-0.1846137485476984
50.3267,50.3762,0.048139889808104575
50.4257,50.4752,0.3856941064169517
50.5248,50.5743,0.40400129400223406
50.6238,50.6733,0.6071074289396593
50.7229,50.7724,0.8469951987496996
50.8219,50.8714,0.8815821097145126
50.921,50.9705,0.6927088078387247
51.02,51.0695,0.6277954654939544
51.1191,51.1686,1.0396841558947898
51.2181,51.2676,0.8125910791581012
51.3172,51.3667,0.7604079071063092
51.4162,51.4657,0.6197584925053903
51.5153,51.5648,0.5032657102867965
51.6143,51.6638,0.31350110510002005
51.7134,51.7629,0.1663987617064625
51.8124,51.8619,0.04553775036277579
51.9115,51.961,-0.1167797290526344
52.0105,52.06,-0.5158579537903705
52.1096,52.1591,-0.7307083167772507
52.2086,52.2581,-0.6765577070744007
52.3077,52.3572,-0.7299262062587639
52.4067,52.4562,-0.9072186374857947
52.5058,52.5553,-1.0140758111284562
52.6048,52.6543,-1.013047691044314
52.7039,52.7534,-0.8465105641743426
52.8029,52.8524,-0.8140013741680994
52.902,52.9515,-0.99816056554348
53.001,53.0505,-0.6910571784145008
53.1001,53.1496,-0.5307869445231979
53.1991,53.2486,-0.508146246214889
53.2981,53.3477,-0.18923907213779848
53.3972,53.4467,-0.021514235868789908
53.4962,53.5458,-0.03711903421564158
53.5953,53.6448,0.3194732778263992
53.6943,53.7439,0.6290588770720125
53.7934,53.8429,0.6271747400725121
53.8924,53.942,0.6882517674004602
53.9915,54.041,1.0523453253295438
54.0905,54.1401,0.8585222601869525
54.1896,54.2391,1.0597682786909
54.2886,54.3382,0.9743465933158766
54.3877,54.4372,0.7374125397334725
54.4867,54.5363,0.6277118584764256
54.5858,54.6353,0.5401075986982115
54.6848,54.7344,0.3325423628435016
54.7839,54.8334,0.14124063623046904
54.8829,54.9325,0.05025870604176379
54.982,55.0315,-0.02586256882885564
55.081,55.1306,-0.38077050376072746
55.1801,55.2296,-0.3156876885168308
55.2791,55.3287,-0.6987529113900637
55.3782,55.4277,-0.7403262369995772
55.4772,55.5268,-1.0681106832952225
55.5763,55.6258,-1.1823359888337635
55.6753,55.7249,-0.9417543880740902
55.7744,55.8239,-0.8532071306136132
55.8734,55.923,-0.8641312239264243
55.9725,56.022,-1.0862166243377722
56.0715,56.1211,-0.8757000984861181
56.1706,56.2201,-0.6111436359558682
56.2696,56.3192,-0.4936147916219702
56.3687,56.4182,-0.21621843976830482
56.4677,56.5173,-0.18399984007326092
56.5668,56.6163,-0.07379871719028178
56.6658,56.7154,0.18186710512797674
56.7649,56.8144,0.29305008476380817
56.8639,56.9135,0.5901169068095439
56.963,57.0125,0.5816376153117154
57.062,57.1116,0.7367895035324687
57.1611,57.2106,0.7650528341622268
57.2601,57.3097,0.8970998982553311
57.3592,57.4087,0.7856501119566239
57.4582,57.5078,0.8071358659980848
57.5573,57.6068,0.8884990099677327
57.6563,57.7059,0.7121354633507948
57.7554,57.8049,0.6961929556702353
57.8544,57.904,0.4113245405348521
57.9535,58.003,0.33357928394537306
58.0525,58.1021,-0.009898991857264526
58.1516,58.2011,-0.2689908342578456
58.2506,58.3002,-0.3605065015827909
58.3497,58.3992,-0.6605647353259543
58.4487,58.4982,-0.9477946066709153
58.5478,58.5973,-0.9386871217297352
58.6468,58.6963,-1.119770970523111
58.7459,58.7954,-1.1243603051493514
58.8449,58.8944,-1.0049374885709144
58.944,58.9935,-0.8755237664638298
59.043,59.0925,-0.8905910220318597
59.1421,59.1916,-0.9731459485994711
59.2411,59.2906,-0.7414164224042404
59.3402,59.3897,-0.6132094306798493
59.4392,59.4887,-0.36580854392095813
59.5383,59.5878,-0.4078423186375163
59.6373,59.6868,-0.11384216343128287
59.7364,59.7859,0.12107198145972516
59.8354,59.8849,0.3710673654945982
59.9345,59.984,0.3045061324140684
60.0335,60.083,0.6443516304505721
60.1326,60.1821,0.9074401050609162
60.2316,60.2811,0.9110216214457829
60.3307,60.3802,1.0315745225025794
60.4297,60.4792,0.8650500832922036
60.5288,60.5783,0.8302422651330279
60.6278,60.6773,0.9799940025737988
60.7269,60.7764,0.5741218124543721
60.8259,60.8754,0.6232652182727143
60.925,60.9745,0.5561870056486309
61.024,61.0735,0.38291121439142833
61.1231,61.1726,0.22435277705385714
61.2221,61.2716,0.13734803654411482
61.3212,61.3707,-0.433482681878431
61.4202,61.4697,-0.37548103855257065
61.5193,61.5688,-0.567601739581617
61.6183,61.6678,-0.8542038522489124
61.7174,61.7669,-0.8024230065199769
61.8164,61.8659,-1.0267448128826206
61.9155,61.965,-1.098539425001798
62.0145,62.064,-1.098522259066031
62.1136,62.1631,-1.0243680463773501
62.2126,62.2621,-0.9454367024032971
62.3117,62.3612,-0.7897657354458346
62.4107,62.4602,-0.7896362729000699
62.5098,62.5593,-0.4963937449828669
62.6088,62.6583,-0.5432891251211968
62.7079,62.7574,-0.24419877393839712
62.8069,62.8564,-0.11402165959538314
62.906,62.9555,0.2769220282283407
63.005,63.0545,0.3565900904988802
63.1041,63.1536,0.416809234452354
63.2031,63.2526,0.5731419021635019
63.3022,63.3517,0.7611536680811156
63.4012,63.4507,0.8555459244645796
63.5003,63.5498,0.9093738561227476
63.5993,63.6488,0.8944382146655039
63.6983,63.7479,0.7556396510871142
63.7974,63.8469,0.9055532113866702
63.8964,63.946,0.8336217856850655
63.9955,64.045,0.5619427535658782
64.0945,64.1441,0.5306216115347051
64.1936,64.2431,0.33495167401920345
64.2926,64.3422,0.18547181692940723
64.3917,64.4412,0.0008626449319580898
64.4907,64.5403,-0.251992887321197
64.5898,64.6393,-0.499199923553815
64.6888,64.7384,-0.5440723007541696
64.7879,64.8374,-0.7064525471688702
64.8869,64.9365,-0.8559284577881772
64.986,65.0355,-0.881560201785463
65.085,65.1346,-0.8976548965515769
65.1841,65.2336,-0.8508178108476679
65.2831,65.3327,-1.1711638267425994
65.3822,65.4317,-0.9325789739911843
65.4812,65.5308,-0.7938707399042897
65.5803,65.6298,-0.8843677746422016
65.6793,65.7289,-0.5235801224718766
65.7784,65.8279,-0.43132734438123943
65.8774,65.927,-0.24885976734724563
65.9765,66.026,0.05462201228624628
66.0755,66.1251,0.29546867273222865
66.1746,66.2241,0.4683402090332837
66.2736,66.3232,0.6064240569410964
66.3727,66.4222,0.8022100355658419
66.4717,66.5213,0.9809347135050224
66.5708,66.6203,0.9580375819635913
66.6698,66.7194,0.800710693224526
66.7689,66.8184,0.8905894058860804
66.8679,66.9175,0.84443375239548
66.967,67.0165,0.8690727739296629
67.066,67.1156,0.9612560804624891
67.1651,67.2146,0.7952998234210173
67.2641,67.3137,0.44173777579453205
67.3632,67.4127,0.05015867989978673
67.4622,67.5118,0.09139011921940313
67.5613,67.6108,-0.15438665187973993
67.6603,67.7099,-0.2472241085981061
67.7594,67.8089,-0.2882664558099075
67.8584,67.908,-0.8199795778352531
67.9575,68.007,-0.6343505307897552
68.0565,68.1061,-0.8913560762611956
68.1556,68.2051,-1.1414017255933053
68.2546,68.3042,-1.1178425749024214
68.3537,68.4032,-0.9609180479788404
68.4527,68.5023,-1.0214689602602414
68.5518,68.6013,-0.9213159727454504
68.6508,68.7004,-0.6448181541572835
68.7499,68.7994,-0.5710870203945655
68.8489,68.8984,-0.4892126707863547
68.948,68.9975,-0.363699870981056
69.047,69.0965,-0.14748057733359501
69.1461,69.1956,0.20052945896172725
69.2451,69.2946,0.28837820896435024
69.3442,69.3937,0.4197625003814328
69.4432,69.4927,0.4288843540865682
69.5423,69.5918,0.6518459613629625
69.6413,69.6908,0.8981545809969809
69.7404,69.7899,1.0199831468352762
69.8394,69.8889,1.1581354047830525
69.9385,69.988,0.904759199737149
70.0375,70.087,0.9172653846918574
70.1366,70.1861,0.6381097493401487
70.2356,70.2851,0.5966312237632432
70.3347,70.3842,0.5509266830407388
70.4337,70.4832,0.37306555365732363
70.5328,70.5823,0.24293281694265295
70.6318,70.6813,0.05110700472552125
70.7309,70.7804,-0.09682027392413109
70.8299,70.8794,-0.43415728401876236
70.929,70.9785,-0.45839939635949867
71.028,71.0775,-0.6883922093701453
71.1271,71.1766,-1.0222363354783817
71.2261,71.2756,-0.9650668831219386
71.3252,71.3747,-1.2057027406084933
71.4242,71.4737,-1.2242771983543366
71.5233,71.5728,-1.1841165038989854
71.6223,71.6718,-0.7951248064971077
71.7214,71.7709,-0.8553583876896107
71.8204,71.8699,-0.7171170609077738
71.9195,71.969,-0.6819642737149954
72.0185,72.068,-0.6451451837501399
72.1176,72.1671,-0.16613082802219445
72.2166,72.2661,-0.036372871443844594
72.3157,72.3652,0.18375293245705832
72.4147,72.4642,0.16006970804097778
72.5138,72.5633,0.6389363223410045
72.6128,72.6623,0.7149851801410155
72.7119,72.7614,0.672158131921505
72.8109,72.8604,0.9724643918657356
72.91,72.9595,1.1261982564964905
