x1,x2,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals
75.7367,32.2997,0.4580428622585873,32.2997,0.6342382594068392,0.5925640865282693,0.9398701056634492,0.2105989683780339,0.4211979367560678,0.4211979367560678,0.4201607866606275,0.42016214784989414,0.4213776077693185,0.4210873661524737,0.4187881200645567,0.4187577285243047,0.427519250570553,31.841657137741414,0.1761953971482519,0.134521224269682,0.4818272434048619,0.2474438938805534,0.0368449255025195,0.0368449255025195,0.03788207559795981,0.03788071440869317,0.03666525448926883,0.036955496106113594,0.039254742194030634,0.03928513373428261,0.030523611688034302
90.9391,94.4637,0.311335583408235,94.4637,0.9767796170939615,0.8286992412198979,-0.04881403162814656,0.16244878625375972,0.32489757250751944,0.32489757250751944,0.3240975506675985,0.3240986006420876,0.3249152746075233,0.32477946016449016,0.3225359803933856,0.32256131298865787,0.32382004810831205,94.15236441659177,0.6654440336857266,0.5173636578116629,0.36014961503638154,0.14888679715447525,0.013561989099284466,0.013561989099284466,0.012761967259363516,0.012763017233852647,0.013579691199288313,0.01344387675625519,0.011200396985150629,0.011225729580422894,0.01248446470007708
81.0267,51.0724,-0.8710525149405485,51.0724,0.6917277381559818,0.637868742670091,0.15162151584359457,-0.42121268925331534,-0.8424253785066307,-0.8424253785066307,-0.8403510056631913,-0.8403537281370761,-0.842526995310684,-0.8425307392649939,-0.8445958601884292,-0.8446173185721194,-0.8346349705197715,51.94345251494055,1.5627802530965302,1.5089212576106394,1.022674030784143,0.44983982568723313,0.028627136433917788,0.028627136433917788,0.030701509277357153,0.030698786803472378,0.028525519629864493,0.028521775675554584,0.026456654752119224,0.02643519636842906,0.03641754442077694
78.5863,21.8666,0.1270252261864135,21.8666,-0.9922538474056998,-0.8372605173390781,-0.07798564939451559,0.046106982414569335,0.09221396482913867,0.09221396482913867,0.09198689884880634,0.0919871968575291,0.09231026858787866,0.09237463272567063,0.09630681985803845,0.09625544808253653,0.09257666255181016,21.739574773813583,1.1192790735921132,0.9642857435254917,0.20501087558092906,0.08091824377184414,0.03481126135727482,0.03481126135727482,0.035038327337607145,0.03503802932888439,0.034714957598534824,0.034650593460742854,0.03071840632837504,0.03076977810387696,0.03444856363460333
90.903,47.9746,-0.2845369820589216,47.9746,-0.6594494230355291,-0.612681807542051,0.6032128446686515,-0.1330714490229221,-0.2661428980458442,-0.2661428980458442,-0.26548755264165036,-0.2654884127381147,-0.2661983712205042,-0.26606309397226924,-0.2642686937075272,-0.264288671945851,-0.2644503398375472,48.259136982058926,0.37491244097660753,0.32814482548312945,0.8877498267275732,0.1514655330359995,0.018394084013077405,0.018394084013077405,0.019049429417271224,0.019048569320806896,0.01833861083841737,0.018473888086652346,0.02026828835139438,0.0202483101130706,0.020086642221374407
64.1692,34.7268,-1.9450186081532683,34.7268,-0.9857061861773021,-0.8336623069066531,-0.9979419025005991,-0.9589681357549281,-1.9179362715098562,-1.9179362715098562,-1.913213580315391,-1.913219778527773,-1.9179788278556107,-1.9176968879989609,-1.913606180565518,-1.9135905137866918,-1.9400172624711445,36.671818608153266,0.9593124219759662,1.1113563012466152,0.9470767056526692,0.9860504723983402,0.027082336643412086,0.027082336643412086,0.03180502783787742,0.031798829625495406,0.027039780297657634,0.02732172015430745,0.03141242758775031,0.031428094366576564,0.005001345682123848
48.0549,81.2173,-1.4036991860044037,81.2173,0.8942207584595824,0.7797214140953904,-0.450121326073609,-0.7173648720581021,-1.4347297441162041,-1.4347297441162041,-1.4311968918365812,-1.431201528465961,-1.43476850879594,-1.4351169744688486,-1.4389616688393456,-1.438909737488367,-1.4270852498086075,82.6209991860044,2.297919944463986,2.183420600099794,0.9535778599307947,0.6863343139463016,0.031030558111800444,0.031030558111800444,0.027497705832177477,0.02750234246155725,0.031069322791536402,0.031417788464444873,0.03526248283494193,0.03521055148396335,0.023386063804203827
46.0293,7.625,0.4051505783954925,7.625,0.2269858567154693,0.2250417223591416,-0.24471417050239516,0.2017314750234459,0.4034629500468918,0.4034629500468918,0.4024694702583379,0.402470774133284,0.4041931783505645,0.403355815371792,0.4010354342266654,0.4010593717380992,0.40672437007169604,7.219849421604508,0.1781647216800232,0.1801088560363509,0.6498647488978877,0.2034191033720466,0.0016876283486007004,0.0016876283486007004,0.0026811081371546086,0.002679804262208485,0.0009574000449280029,0.0017947630237005185,0.004115144168827134,0.00409120665739332,0.0015737916762035287
18.464,36.1912,-0.0419867168640145,36.1912,0.06284304623335193,0.0628016905997883,-0.9483916869293489,-0.023633654992769933,-0.047267309985539865,-0.047267309985539865,-0.04715091982598621,-0.04715107258018893,-0.047282805939318086,-0.047451644069795844,-0.04821568530935298,-0.04826579274255413,-0.047053600183025894,36.23318671686402,0.10482976309736644,0.1047884074638028,0.9064049700653345,0.018353061871244566,0.005280593121525366,0.005280593121525366,0.00516420296197171,0.005164355716174428,0.005296089075303587,0.005464927205781345,0.006228968445338483,0.006279075878539632,0.005066883319011395
56.6911,85.7811,-0.1771790681137633,85.7811,-0.5750767612612455,-0.5438992065409242,-0.8914479074691725,-0.08163280064140621,-0.16326560128281242,-0.16326560128281242,-0.16286357905246457,-0.16286410667941778,-0.1632764721730955,-0.1630866659726342,-0.16098696286254202,-0.16094646888575215,-0.16350107914111528,85.95827906811375,0.39789769314748225,0.3667201384271609,0.7142688393554092,0.09554626747235709,0.013913466830950877,0.013913466830950877,0.01431548906129873,0.014314961434345519,0.013902595940667811,0.014092402141129112,0.016192105251221278,0.016232599228011152,0.01367798897264802
65.4857,69.1478,0.9291172471324006,69.1478,0.9994633860932047,0.8411809299379396,0.43944803531740234,0.4683841970696051,0.9367683941392102,0.9367683941392102,0.934461712779682,0.9344647401427629,0.936844844845502,0.9365353308128391,0.9331656019035127,0.933213556095632,0.9434964810313682,68.21868275286761,0.0703461389608041,0.08793631719446104,0.4896692118149983,0.4607330500627955,0.007651147006809578,0.007651147006809578,0.005344465647281416,0.005347493010362303,0.007727597713101386,0.007418083680438503,0.004048354771112095,0.004096308963231321,0.014379233898967558
69.9753,36.0152,-0.1681119249718781,36.0152,-0.1128744494570306,-0.112634919949767,-0.7336312121603047,-0.08556032582739714,-0.1711206516547943,-0.1711206516547943,-0.17069928729208528,-0.1706998403042774,-0.17114871722599279,-0.1710975997877025,-0.17067057134289845,-0.17066633667683906,-0.16896419406116325,36.183311924971875,0.055237475514847506,0.0554770050221111,0.5655192871884266,0.08255159914448096,0.003008726682916185,0.003008726682916185,0.002587362320207176,0.0025879153323992987,0.003036792254114684,0.0029856748158244018,0.002558646371020351,0.002554411704960957,0.0008522690892851514
4.1878,32.5354,-0.7640974943107144,32.5354,0.43615632105505087,0.4224587523277321,-0.8282132412017282,-0.37750632687230246,-0.7550126537446049,-0.7550126537446049,-0.7531535243957749,-0.7531559643771489,-0.7551021248556331,-0.7798823399631212,-0.7849205918231421,-0.7817257306758622,-0.7463149262214739,33.299497494310714,1.2002538153657651,1.1865562466384465,0.06411574689101385,0.38659116743841193,0.009084840566109476,0.009084840566109476,0.010943969914939511,0.010941529933565453,0.008995369455081281,0.015784845652406787,0.020823097512427724,0.017628236365147765,0.017782568089240502
92.6712,52.2689,0.8308277502308773,52.2689,-0.4192519629455089,-0.40707731467877034,0.4139945142449425,0.4192449517436299,0.8384899034872598,0.8384899034872598,0.8364252212855253,0.8364279310410991,0.8384899086197113,0.8385387221109151,0.8396333871255307,0.8396333157696234,0.8305144846947266,51.43807224976913,1.2500797131763863,1.2379050649096477,0.4168332359859348,0.4115827984872474,0.007662153256382531,0.007662153256382531,0.005597471054648029,0.005600180810221844,0.007662158388833995,0.007710971880037776,0.008805636894653412,0.008805565538746118,0.00031326553615074193
65.2668,73.0077,-0.9888517568735792,73.0077,-0.7309598013286186,-0.6675845471089799,0.0444086325054853,-0.4746022249563662,-0.9492044499127325,-0.9492044499127325,-0.9468671462369325,-0.9468702137897296,-0.9492559562661099,-0.9490328532434271,-0.9465941723110661,-0.946624239112768,-0.9557048176571552,73.99655175687357,0.2578919555449606,0.3212672097645993,1.0332603893790644,0.5142495319172129,0.03964730696084673,0.03964730696084673,0.04198461063664671,0.041981543083849604,0.039595800607469256,0.03981890363015206,0.04225758456251305,0.04222751776081113,0.033146939216423976
99.8489,37.1924,-1.1024883262852792,37.1924,0.8743449901048569,0.7671234783285527,-0.9279136428098761,-0.5511847243558217,-1.1023694487116433,-1.1023694487116433,-1.0996549943443041,-1.099658556881844,-1.102609606226708,-1.1024571480377892,-1.1047910273450388,-1.1048100013576638,-1.1089619836305107,38.29488832628528,1.976833316390136,1.869611804613832,0.17457468347540306,0.5513036019294575,0.00011887757363582274,0.00011887757363582274,0.0028333319409750146,0.002829769403435156,0.00012127994142874243,3.117824748999354e-05,0.0023027010597596043,0.002321675072384677,0.006473657345231532
34.3637,15.4548,-0.3758595300670944,15.4548,-0.9681249704082892,-0.8238243105706682,-0.4322464204758219,-0.18646858404140987,-0.37293716808281974,-0.37293716808281974,-0.3720188544214346,-0.3720200596459289,-0.3736901614476497,-0.3721173234007196,-0.36264727631785376,-0.362932952610343,-0.3795168511715255,15.830659530067095,0.5922654403411948,0.4479647805035738,0.05638689040872752,0.18939094602568451,0.0029223619842746462,0.0029223619842746462,0.0038406756456597635,0.003839470421165503,0.002169368619444667,0.003742206666374759,0.013212253749240621,0.012926577456751409,0.0036573211044311216
70.8146,48.8765,0.3226059226799251,48.8765,0.18081384186037094,0.17983020722959586,0.30561014217680765,0.1793169198432169,0.3586338396864338,0.3586338396864338,0.3577507462792733,0.3577519052795689,0.3586350773949217,0.3585977829793931,0.35797733505902635,0.35797852335932423,0.3549699646289227,48.553894077320074,0.14179208081955416,0.14277571545032924,0.016995780503117452,0.1432890028367082,0.0360279170065087,0.0360279170065087,0.035144823599348174,0.0351459825996438,0.03602915471499657,0.03599186029946799,0.03537141237910124,0.035372600679399124,0.03236404194899761
52.9091,83.4218,-0.2606697437922251,83.4218,-0.16878285783555022,-0.16798262727042312,-0.9465659125560685,-0.0806187184767785,-0.161237436953557,-0.161237436953557,-0.16084040883795686,-0.16084092991047266,-0.16124637888513002,-0.16117714385717177,-0.16051634323629527,-0.16052812136717873,-0.1618656136420998,83.68246974379223,0.09188688595667485,0.09268711652180195,0.6858961687638434,0.1800510253154466,0.09943230683866808,0.09943230683866808,0.09982933495426821,0.09982881388175241,0.09942336490709505,0.0994925999350533,0.1001534005559298,0.10014162242504634,0.09880413015012526
61.9339,70.9053,0.3635781243683193,70.9053,-0.21770777391126347,-0.21599207412478902,0.7785227042226825,0.17025899125999136,0.3405179825199827,0.3405179825199827,0.33967949726815616,0.3396805977232687,0.3405311359301167,0.34057473921261666,0.3413428777524054,0.34135126266358584,0.3396627955813413,70.54172187563168,0.5812858982795828,0.5795701984931083,0.4149445798543632,0.19331913310832796,0.0230601418483366,0.0230601418483366,0.02389862710016316,0.023897526645050626,0.02304698843820263,0.02300338515570266,0.022235246615913917,0.02222686170473348,0.023915328786977996
13.605,34.6086,-1.7108694853383266,34.6086,-0.9986956590482581,-0.840765530784432,-0.8864928471806651,-0.8605856215581859,-1.7211712431163717,-1.7211712431163717,-1.7169330625288417,-1.716938624853862,-1.7213562419271131,-1.715775688786946,-1.7004589407099535,-1.6996565447691045,-1.7211134788306446,36.31946948533833,0.7121738262900685,0.8701039545538947,0.8243766381576615,0.8502838637801408,0.010301757778045095,0.010301757778045095,0.00606357719051509,0.006069139515535449,0.010486756588786506,0.004906203448619362,0.010410544628373097,0.011212940569222063,0.010243993492317971
83.5601,68.6074,1.6290611726719069,68.6074,0.8738949624663286,0.7668347081662592,0.9801174647776256,0.8327989201198193,1.6655978402396385,1.6655978402396385,1.6614965025828727,1.6615018853108134,1.665614089699217,1.6654726814559995,1.6631244981987112,1.6631334360180747,1.6604021880143232,66.97833882732809,0.7551662102055783,0.8622264645056477,0.6489437078942812,0.7962622525520876,0.03653666756773166,0.03653666756773166,0.03243532991096587,0.03244071263890658,0.03655291702731023,0.036411508784092605,0.034063325526804356,0.034072263346167864,0.03134101534241629
18.6938,48.6723,-0.0629564952634829,48.6723,-0.022384260928702483,-0.022382391684043906,-0.984174622103298,0.0034724013269557276,0.006944802653911455,0.006944802653911455,0.00692770189888214,0.006927724342465089,0.006946233397823478,0.007008856848635731,0.007253009186223866,0.007270205457499838,0.006930579759542481,48.735256495263485,0.040572234334780424,0.040574103579439,0.9212181268398151,0.06642889659043863,0.06990129791739436,0.06990129791739436,0.06988419716236505,0.069884219605948,0.06990272866130638,0.06996535211211863,0.07020950444970676,0.07022670072098275,0.06988707502302538
5.5044,99.5909,-0.8828859669852555,99.5909,0.5897356012566354,0.5561413037972986,-0.989060027613241,-0.41423934407493807,-0.8284786881498761,-0.8284786881498761,-0.8264386573816758,-0.8264413347839125,-0.8284998472559417,-0.8479429246913772,-0.8517643423798704,-0.8552225599797993,-0.8243221195929139,100.47378596698526,1.4726215682418908,1.439027270782554,0.10617406062798551,0.4686466229103174,0.054407278835379325,0.054407278835379325,0.05644730960357969,0.05644463220134299,0.05438611972931373,0.034943042293878235,0.031121624605385034,0.02766340700545611,0.05856384739234155
90.0125,3.8515,-1.3503490470009,3.8515,-0.7584222674741053,-0.6877769907897089,-0.3744277996807687,-0.6737262545756914,-1.3474525091513827,-1.3474525091513827,-1.3441345667387707,-1.344138921313503,-1.357087077098861,-1.3473589027762587,-1.3412041020221013,-1.3412358174767651,-1.3226819678632817,5.2018490470009,0.5919267795267947,0.6625720562111912,0.9759212473201313,0.6766227924252087,0.0028965378495173777,0.0028965378495173777,0.0062144802621293405,0.0062101256873969835,0.006738030097960923,0.002990144224641389,0.009144944978798808,0.009113229524134958,0.027667079137618344
41.4918,33.4131,0.532307465731648,33.4131,-0.41357501578968975,-0.40188549516501104,-0.4735558808043782,0.25065051096801183,0.5013010219360237,0.5013010219360237,0.500066627468782,0.5000682475279297,0.5014431012972282,0.5015412533200367,0.5041416546354505,0.5040882224873504,0.504207005619107,32.88079253426835,0.9458824815213378,0.934192960896659,1.0058633465360263,0.28165695476363617,0.03100644379562434,0.03100644379562434,0.032240838262865945,0.032239218203718334,0.030864364434419755,0.03076621241161126,0.028165811096197535,0.028219243244297587,0.02810046011254097
41.3812,31.3751,-1.0503952043912963,31.3751,0.999166712736954,0.8410204656852225,-0.4791350039344903,-0.5141321489638448,-1.0282642979276897,-1.0282642979276897,-1.025732318728202,-1.0257356417794408,-1.028648412846777,-1.0288477857494545,-1.0352710663718017,-1.0351288274549617,-1.033635081011908,32.4254952043913,2.0495619171282504,1.8914156700765188,0.5712602004568059,0.5362630554274515,0.022130906463606603,0.022130906463606603,0.02466288566309438,0.024659562611855534,0.021746791544519306,0.021547418641841842,0.015124138019494637,0.015266376936334591,0.01676012337938837
88.7185,67.0098,-0.6849571280199693,67.0098,-0.5093609750895333,-0.4876194417657273,-0.9760143570011507,-0.3486531613963045,-0.697306322792609,-0.697306322792609,-0.6955892884576228,-0.6955915419489135,-0.6973475912734508,-0.6972416089352337,-0.6959409158119823,-0.6959296029777716,-0.700266226159203,67.69475712801997,0.17559615293043607,0.19733768625424203,0.29105722898118136,0.33630396662366485,0.012349194772639627,0.012349194772639627,0.01063216043765347,0.010634413928944153,0.012390463253481476,0.01228448091526435,0.010983787792012922,0.010972474957802292,0.015309098139233646
91.4849,20.642,0.1482692420046085,20.642,-0.2198373627455432,-0.2180709029135961,-0.825131839567126,0.08127937197710702,0.16255874395421405,0.16255874395421405,0.1621584622764232,0.16215898761901906,0.16272356286202352,0.1625850104822147,0.16335251021222866,0.16334452959648255,0.15926180258342498,20.49373075799539,0.36810660475015167,0.3663401449182046,0.9734010815717344,0.06698987002750148,0.014289501949605543,0.014289501949605543,0.01388922027181469,0.013889745614410559,0.01445432085741502,0.014315768477606183,0.015083268207620154,0.015075287591874043,0.01099256057881648
84.6151,67.8476,0.1425146747402696,67.8476,0.29872650459928246,0.29430335072924524,0.9954475057099712,0.061659297867397135,0.12331859573479427,0.12331859573479427,0.12301493828024701,0.12301533681009305,0.1233314207790934,0.12327687249603074,0.12248146151483802,0.12249103124726027,0.12346957789256745,67.70508532525973,0.15621182985901286,0.15178867598897564,0.8529328309697016,0.08085537687287248,0.019196079005475333,0.019196079005475333,0.019499736460022593,0.019499337930176552,0.019183253961176205,0.019237802244238864,0.020033213225431584,0.020023643493009335,0.019045096847702156
42.5139,88.9638,-1.0599642270725718,88.9638,0.5409705161918308,0.5149681695528164,-0.45216526056825923,-0.538136795709345,-1.07627359141869,-1.07627359141869,-1.0736233950130363,-1.0736268732163528,-1.0762743018804868,-1.0765728948547337,-1.079108686241905,-1.0791155193665458,-1.081324051850401,90.02376422707258,1.6009347432644025,1.574932396625388,0.6077989665043125,0.5218274313632267,0.016309364346118294,0.016309364346118294,0.013659167940464512,0.013662646143780988,0.01631007480791502,0.016608667782161968,0.019144459169333272,0.019151292293974054,0.021359824777829273
50.9181,32.8032,0.261331701159704,32.8032,0.1824944015700522,0.18148311516866011,0.8919779298431775,0.11082303093988762,0.22164606187977523,0.22164606187977523,0.22110028467107606,0.22110100096670357,0.22171108806193385,0.22157567281958349,0.22061926043717806,0.2206029848586543,0.22020061602273866,32.54186829884029,0.0788372995896518,0.07984858599104389,0.6306462286834735,0.1505086702198164,0.03968563927992877,0.03968563927992877,0.040231416488627936,0.04023070019300043,0.03962061309777015,0.039756028340120514,0.040712440722525944,0.04072871630104971,0.04113108513696534
66.0515,94.1187,-0.1287671566181201,94.1187,0.991680787978515,0.8369470285813175,0.05100319449957492,-0.07732635063324417,-0.15465270126648833,-0.15465270126648833,-0.15427188728360425,-0.15427238707616886,-0.15466137782223624,-0.15488000497963578,-0.15795637905720852,-0.15790725608927042,-0.15539504747824986,94.24746715661813,1.120447944596635,0.9657141851994376,0.17977035111769502,0.05144080598487594,0.02588554464836823,0.02588554464836823,0.025504730665484143,0.025505230458048755,0.025894221204116136,0.026112848361515673,0.02918922243908842,0.029140099471150316,0.02662789086012976
84.0988,96.6811,-1.009496759231581,96.6811,-0.7594869419875075,-0.688549471531927,-0.990448697666379,-0.5031887048239477,-1.0063774096478955,-1.0063774096478955,-1.0038993243217802,-1.00390257664096,-1.0064076130163102,-1.006270025366927,-1.0044018980452254,-1.0044193376746615,-1.005696354893351,97.69059675923158,0.25000981724407356,0.3209472876996541,0.019048061565202112,0.5063080544076334,0.003119349583685649,0.003119349583685649,0.0055974349098009135,0.005594182590621166,0.0030891462152708993,0.0032267338646541077,0.005094861186355715,0.005077421556919592,0.0038004043382300345
90.0584,12.7392,1.6900736227905897,12.7392,0.9851021404302038,0.8333285557553062,0.7675163030632866,0.853413641765254,1.706827283530508,1.706827283530508,1.7026244232467005,1.702629939216214,1.7081401066827206,1.7067058236613672,1.7025287214664688,1.702552431013172,1.6955867401854374,11.049126377209411,0.7049714823603859,0.8567450670352835,0.9225573197273031,0.8366599810253357,0.016753660739918352,0.016753660739918352,0.012550800456110789,0.012556316425624381,0.018066483892130947,0.016632200870777547,0.012455098675879128,0.012478808222582405,0.005513117394847722
9.4065,50.8791,0.040894026383123,50.8791,0.8175702867426399,0.7294860712850182,-0.5607899463284604,0.014942685576541867,0.029885371153083734,0.029885371153083734,0.029811781961782354,0.02981187854261263,0.02989114246574767,0.020645434800288152,0.007766394712891093,0.009891570010074867,0.030078907006019097,50.83820597361688,0.7766762603595169,0.6885920449018952,0.6016839727115834,0.02595134080658113,0.011008655230039265,0.011008655230039265,0.011082244421340644,0.01108214784051037,0.01100288391737533,0.020248591582834846,0.0331276316702319,0.03100245637304813,0.010815119377103902
79.2613,16.8866,0.4893090707476392,16.8866,-0.38218495574433936,-0.37294867353589023,0.946261159252998,0.25243292253381766,0.5048658450676353,0.5048658450676353,0.5036226726451177,0.5036243042247373,0.5053653028025299,0.5049266797444701,0.506571771392223,0.5065557631330347,0.5016486639708447,16.397290929252364,0.8714940264919786,0.8622577442835294,0.45695208850535884,0.23687614821382152,0.015556774319996136,0.015556774319996136,0.014313601897478545,0.014315233477098066,0.016056232054890707,0.015617608996830956,0.017262700644583795,0.017246692385395557,0.012339593223205547
7.2502,90.7868,-1.532242131123936,90.7868,-0.9494280834360415,-0.8130826975842226,-0.6032961858537143,-0.7815639264747818,-1.5631278529495636,-1.5631278529495636,-1.5592788355152476,-1.5592838870899826,-1.5631584201071218,-1.5450660084146877,-1.5340823652047837,-1.5316145762224294,-1.5588077373739184,92.31904213112394,0.5828140476878946,0.7191594335397135,0.9289459452702218,0.7506782046491542,0.030885721825627543,0.030885721825627543,0.02703670439131156,0.02704175596604652,0.03091628898318577,0.012823877290751629,0.001840234080847658,0.0006275549015066773,0.026565606249982388
65.8076,86.6216,0.0834644429256937,86.6216,0.22583688142117986,0.22392207098564743,0.998081322257867,0.03728262285279644,0.07456524570559288,0.07456524570559288,0.074381637608422,0.07438187858161598,0.07457007937747931,0.07451309709243979,0.07379605659310441,0.07380741444727326,0.07497618028496261,86.53813555707431,0.14237243849548614,0.1404576280599537,0.9146168793321734,0.04618182007289726,0.008899197220100824,0.008899197220100824,0.009082805317271708,0.009082564344077726,0.008894363548214393,0.00895134583325391,0.00966838633258929,0.00965702847842044,0.00848826264073109
