x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals
2.0681,15.197805714533413,2.0681,4.277037609999999,8.845341481240997,13.122379091240996,15.190479091240995,15.190479091240995,13.129705714533413,10.920768104533414,6.352464233292416,2.075426623292417,0.007326623292417622,0.007326623292417622
38.9932,60847.42402078329,38.9932,1520.4696462400002,59287.97700976558,60808.44665600557,60847.43985600557,60847.43985600558,60808.430820783295,59326.95437454329,1559.4470110177135,38.97736477771832,0.015835222278838046,0.015835222286114004
55.4555,173673.74269532447,55.4555,3075.31248025,170542.99124850388,173618.30372875388,173673.7592287539,173673.7592287539,173618.28719532446,170598.43021507448,3130.751446820592,55.438966570596676,0.01653342941426672,0.01653342941426672
76.4789,453252.2964861494,76.4789,5849.0221452099995,447326.779741301,453175.80188651104,453252.280786511,453252.280786511,453175.81758614944,447403.2743409394,5925.516744848399,76.49459963839035,0.0156996384030208,0.0156996384030208
61.9191,241292.1734845018,61.9191,3833.97494481,237396.27800518487,241230.25294999487,241292.17204999487,241292.17204999487,241230.2543845018,237458.1985396918,3895.8954793169396,61.92053450693493,0.0014345069357659668,0.0014345069357659668
54.1768,162004.99245711937,54.1768,2935.12565824,159015.71576133685,161950.84141957684,162005.01821957683,162005.01821957683,161950.81565711938,159069.86679887937,2989.2766957825224,54.151037542527774,0.02576245745876804,0.02576245745876804
71.1757,365711.8451741878,71.1757,5065.980270490001,360574.6919383152,365640.6722088052,365711.84790880524,365711.84790880524,365640.6694741878,360645.8649036978,5137.153235872567,71.17296538257506,0.0027346174465492368,0.0027346174465492368
74.4559,418377.8946089802,74.4559,5543.68104481,412759.76150426886,418303.44254907884,418377.89844907884,418377.89844907884,418303.4387089802,412834.21356417023,5618.133104711364,74.45205990137765,0.00384009862318635,0.00384009862318635
42.063,76233.25702859233,42.063,1769.2959690000002,74421.89634404701,76191.19231304702,76233.25531304702,76233.255313047,76191.19402859233,74463.96105959233,1811.3606845453178,42.06471554530435,0.0017155453097075224,0.0017155453242594376
47.5924,110111.16519574508,47.5924,2265.0365377599996,107798.524919689,110063.561457449,110111.153857449,110111.153857449,110063.57279574509,107846.12865798509,2312.640276056074,47.60373829607852,0.011338296084431931,0.011338296084431931
71.6534,373089.4511264119,71.6534,5134.20973156,367883.5835793614,373017.79331092135,373089.44671092136,373089.4467109214,373017.7977264119,367955.2413948519,5205.867547050526,71.65781549055828,0.0044154905481263995,0.004415490489918739
24.5422,15409.121266641669,24.5422,602.3195808400001,14782.24761689145,15384.56719773145,15409.10939773145,15409.10939773145,15384.579066641669,14806.801685801669,626.8736497502177,24.55406891021812,0.011868910218254314,0.011868910218254314
65.4972,285330.72350157815,65.4972,4289.883207840001,280975.33844053815,285265.2216483781,285330.7188483781,285330.71884837816,285265.22630157816,281040.8402937382,4355.385061039997,65.50185320002493,0.004653200041502714,0.004653199983295053
17.8895,6063.167634198703,17.8895,320.03421025000006,5725.252004267377,6045.286214517377,6063.175714517377,6063.175714517377,6045.278134198703,5743.133423948703,337.9156299313263,17.881419681326406,0.00808031867381942,0.00808031867381942
43.0854,81881.09988435502,43.0854,1856.35169316,79981.65524047587,81838.00693363586,81881.09233363585,81881.09233363587,81838.01448435502,80024.74819119502,1899.4446438791492,43.09295071916131,0.007550719165010378,0.0075507191504584625
37.1151,52541.82331081484,37.1151,1377.5306480099998,51127.18775395594,52504.71840196594,52541.83350196594,52541.83350196594,52504.70821081484,51164.292662804844,1414.6355568588988,37.10490884890169,0.010191151101025753,0.010191151101025753
36.6465,50594.62820322127,36.6465,1342.9659622500003,49215.00213559464,50557.96809784464,50594.614597844644,50594.614597844644,50557.98170322127,49251.66224097127,1379.626067626632,36.66010537662805,0.013605376625491772,0.013605376625491772
81.7966,554047.673683398,81.7966,6690.6837715599995,547275.1841887847,553965.8679603447,554047.6645603447,554047.6645603447,553965.877083398,547356.9899118381,6772.489494613372,81.8057230534032,0.009123053401708603,0.009123053401708603
86.3369,651100.8700386952,86.3369,7454.06030161,643560.4588540725,651014.5191556824,651100.8560556824,651100.8560556825,651014.5331386952,643646.8097370851,7540.411184622673,86.35088301275391,0.013983012759126723,0.013983012642711401
25.0018,16278.463218272782,25.0018,625.09000324,15628.375243005832,16253.46524624583,16278.46704624583,16278.467046245833,16253.461418272782,15653.373215032781,650.0879752669498,24.997972026951174,0.003827973048828426,0.0038279730506474152
96.5408,909189.0976146648,96.5408,9320.12606464,899772.4263811974,909092.5524458375,909189.0932458375,909189.0932458374,909092.5568146649,899868.9715500248,9416.671233467408,96.54516882728785,0.004368827329017222,0.004368827445432544
66.0563,292661.85147466965,66.0563,4363.4347696899995,288232.3561770735,292595.7909467635,292661.8472467635,292661.8472467635,292595.79517466965,288298.41670497967,4429.49529759615,66.06052790617105,0.004227906174492091,0.004227906174492091
16.1563,4494.403646528643,16.1563,261.02602969000003,4217.214843480548,4478.240873170548,4494.397173170548,4494.397173170547,4478.247346528643,4233.377616838643,277.188803048095,16.162773358094455,0.0064733580948086455,0.00647335809571814
81.393,545920.2198344594,81.393,6624.820449,539214.010805457,545838.831254457,545920.224254457,545920.224254457,545838.8268344593,539295.3993854594,6706.209029002348,81.38858000235632,0.004419997683726251,0.004419997683726251
5.5768,210.11577644192332,5.5768,31.100698240000003,173.44237394483204,204.54307218483206,210.11987218483205,210.11987218483205,204.53897644192332,179.0150782019233,36.673402497091274,5.57270425709126,0.004095742908731381,0.004095742908731381
6.7384,358.126952323239,6.7384,45.40603456,305.964023279104,351.37005783910405,358.10845783910406,358.10845783910406,351.38855232323897,312.72091776323896,52.162929044134955,6.756894484134932,0.018494484134919276,0.018494484134919276
99.0131,980586.8358777154,99.0131,9803.593971609998,970684.2302704179,980487.8242420278,980586.8373420278,980586.8373420278,980487.8227777154,970783.2419061054,9902.605607297504,99.01163568755146,0.0014643124304711819,0.0014643124304711819
5.5606,208.41331430137927,5.5606,30.92027236,171.935266485016,202.85553884501599,208.41613884501598,208.416138845016,202.85271430137928,177.49304194137926,36.47804781636327,5.557775456363288,0.002824543636705812,0.0028245436367342336
39.279,62183.32933331369,39.279,1542.8398410000002,60601.20611463901,62144.04595563901,62183.324955639015,62183.324955639015,62144.05033331369,60640.48949231369,1582.1232186746784,39.28337767467747,0.0043776746751973405,0.0043776746751973405
93.902,836900.4183835315,93.902,8817.585604,827988.923386808,836806.508990808,836900.410990808,836900.410990808,836806.5163835315,828082.8327795315,8911.494996723486,93.9093927234644,0.007392723462544382,0.007392723462544382
30.4796,29275.23394309106,30.4796,929.0060161600001,28315.731770150338,29244.73778631034,29275.217386310338,29275.217386310338,29244.754343091063,28346.22792693106,959.5021729407235,30.49615678072223,0.01655678072347655,0.01655678072347655
60.502,225188.06405242707,60.502,3660.492004,221467.087226008,225127.579230008,225188.081230008,225188.081230008,225127.56205242706,221527.57204842707,3720.9768264190643,60.484822419064585,0.017177580943098292,0.017177580943098292
13.7805,2820.611329471364,13.7805,189.90218025,2616.9469949351246,2806.8491751851247,2820.6296751851246,2820.6296751851246,2806.8308294713643,2630.709149221364,203.6643345362395,13.762154286239365,0.018345713760481885,0.018345713760481885
8.6694,735.4017482479966,8.6694,75.15849635999999,651.5790683433838,726.7375647033838,735.4069647033838,735.4069647033838,726.7323482479966,660.2432518879966,83.82267990461276,8.664183544612797,0.005216455387198948,0.005216455387198948
29.571,26762.203426333268,29.571,874.4440410000001,25858.184736411004,26732.628777411006,26762.199777411006,26762.199777411002,26732.632426333268,25887.75938533327,904.0186899222645,29.574648922261986,0.003648922262073029,0.0036489222657110076
55.9655,178479.7213482741,55.9655,3132.13719025,175291.62392093637,178423.76111118635,178479.72661118634,178479.72661118637,178423.7558482741,175347.58415802408,3188.0974273377215,55.9602370877401,0.005262912251055241,0.005262912280159071
55.1556,170888.36375788716,55.1556,3042.14021136,167791.06864168763,170833.20885304763,170888.36445304763,170888.36445304763,170833.20815788716,167846.22354652715,3097.2951161995297,55.154904839524534,0.0006951604736968875,0.0006951604736968875
62.7223,250751.79988369465,62.7223,3934.0869172899997,246754.97985233853,250689.06676962852,250751.78906962852,250751.78906962852,250689.07758369466,246817.71296640465,3996.8200313561247,62.73311406612629,0.01081406613229774,0.01081406613229774
52.5928,148290.4140842412,52.5928,2766.0026118399996,145471.82216397874,148237.8247758187,148290.41757581872,148290.41757581875,148237.8212842412,145524.4114724012,2818.5919202624646,52.58930842249538,0.003491577517706901,0.0034915775468107313
71.2204,366398.0222187532,71.2204,5072.345376159999,361254.4666282656,366326.8120044256,366398.0324044256,366398.0324044256,366326.8018187532,361325.6768425932,5143.555590487551,71.21021432755515,0.01018567243590951,0.01018567243590951
88.7922,708015.4240579372,88.7922,7884.054780839999,700042.5689113013,707926.6236921413,708015.4158921413,708015.4158921413,707926.6318579372,700131.3692770973,7972.855146635906,88.80036579596344,0.008165795938111842,0.008165795938111842
93.267,820096.780700664,93.267,8698.733289,811304.7576651629,820003.4909541629,820096.7579541629,820096.7579541629,820003.513700664,811398.047411664,8792.02303550113,93.28974650113378,0.022746501141227782,0.022746501141227782
53.5214,156232.2566498081,53.5214,2864.54025796,153314.20496238035,156178.74522034035,156232.26662034035,156232.26662034035,156178.73524980812,153367.7163918481,2918.0516874277673,53.511429467762355,0.00997053223545663,0.00997053223545663
27.2028,20897.04931457492,27.2028,739.99232784,20129.863295765954,20869.855623605952,20897.05842360595,20897.05842360595,20869.84651457492,20157.056986734922,767.1860188089668,27.19369096896844,0.009109031030675396,0.009109031030675396
95.4804,879659.6995032147,95.4804,9116.506784160001,870447.7143543107,879564.2211384707,879659.7015384707,879659.7015384707,879564.2191032147,870543.1927190546,9211.98514890403,95.47836474399082,0.0020352560095489025,0.0020352560095489025
62.8835,252679.60544913405,62.8835,3954.33457225,248662.39807408286,252616.73264633285,252679.61614633285,252679.61614633285,252616.72194913405,248725.27087688405,4017.207375051192,62.872802801197395,0.010697198798879981,0.010697198798879981
24.3012,14965.892740049572,24.3012,590.5483214400001,14351.03286897773,14941.581190417732,14965.882390417732,14965.88239041773,14941.591540049572,14375.344418609573,614.8598710718416,24.311549631840535,0.010349631840654183,0.010349631842473173
79.9798,518089.0148872809,79.9798,6396.7684080399995,511612.2579213575,518009.0263293975,518089.0061293975,518089.0061293975,518009.0350872809,511692.2464792409,6476.756965923356,79.98855788336368,0.008757883391808718,0.008757883391808718
50.1728,128867.9738549232,50.1728,2517.30985984,126300.48413578037,128817.79399562036,128867.96679562036,128867.96679562036,128817.8010549232,126350.6639950832,2567.4897191428317,50.17985930283612,0.007059302835841663,0.007059302835841663
79.1707,502589.1100202781,79.1707,6267.99973849,496241.9268960702,502509.92663456016,502589.0973345602,502589.0973345602,502509.93932027806,496321.1102817881,6347.1831242078915,79.18338571791537,0.01268571789842099,0.01268571789842099
3.1458,44.17818639052903,3.1458,9.89605764,31.131018123912,41.027075763912,44.172875763912,44.172875763912,41.03238639052903,34.282128750529026,13.047168266617028,3.151110626617026,0.0053106266170246386,0.0053106266170246386
34.8132,43438.944935127445,34.8132,1211.95889424,42192.16737695597,43404.12627119597,43438.93947119597,43438.93947119597,43404.13173512745,42226.986040887445,1246.777558171474,34.818663931473566,0.005463931476697326,0.005463931476697326
67.2606,308877.40908058773,67.2606,4523.988312359999,304286.16828232096,308810.1565946809,308877.4171946809,308877.41719468095,308810.14848058776,304353.4207682277,4591.240798266779,67.25248590682168,0.008114093157928437,0.008114093216136098
67.4673,311719.44096846547,67.4673,4551.836569289999,307100.12337125913,311651.9599405491,311719.4272405491,311719.4272405492,311651.97366846545,307167.60439917544,4619.317597206333,67.48102791636484,0.013727916346397251,0.01372791628818959
95.1051,869363.8003725405,95.1051,9044.98004601,860223.7317737855,869268.7118197957,869363.8169197957,869363.8169197956,869268.6952725404,860318.8203265305,9140.068598754937,95.0885527448263,0.016547255218029022,0.0165472551016137
78.055,481727.19450344495,78.055,6092.583025000001,475556.5680163751,481649.1510413751,481727.2060413751,481727.2060413751,481649.13950344495,475634.61147844495,6170.626487069821,78.04346206982154,0.011537930171471089,0.011537930171471089
92.0933,789632.7517073508,92.0933,8481.17590489,781059.4769618063,789540.6528666964,789632.7461666963,789632.7461666963,789540.6584073509,781151.5758024608,8573.274745544535,92.09884065447841,0.00554065452888608,0.00554065452888608
90.2816,744105.3605891602,90.2816,8150.767298559999,735864.3129416744,744015.0802402344,744105.3618402344,744105.3618402344,744015.0789891602,735954.5932906002,8241.047647485859,90.28034892585129,0.0012510741362348199,0.0012510741362348199
93.9792,838958.83157475,93.9792,8832.09003264,830032.7555954811,838864.8456281212,838958.8248281211,838958.8248281211,838864.8523747501,830126.74154211,8926.075979268877,93.98594662884716,0.006746628903783858,0.006746628903783858
61.2226,233284.4038017573,61.2226,3748.20675076,229474.96261907916,233223.1693698392,233284.3919698392,233284.39196983917,233223.18120175728,229536.1970509973,3809.441182678129,61.23443191809929,0.011831918091047555,0.011831918120151386
78.297,486202.2155975696,78.297,6130.420209,479993.51110407297,486123.9313130729,486202.22831307293,486202.228313073,486123.9185975696,480071.7953885696,6208.704493496625,78.2842844966799,0.01271550334058702,0.01271550339879468
85.966,642778.0267586672,85.966,7390.153155999999,635301.906208696,642692.0593646959,642778.0253646959,642778.0253646959,642692.0607586672,635387.8736026672,7476.120549971238,85.96739397128113,0.0013939712662249804,0.0013939712662249804
6.7244,355.99755161559347,6.7244,45.21755536,304.060929262784,349.278484622784,356.002884622784,356.002884622784,349.27315161559346,310.77999625559346,51.93662235280948,6.7190669928094735,0.005333007190529315,0.005333007190529315
30.8534,30353.13348834884,30.8534,951.9322915600001,29370.347764417307,30322.280055977306,30353.133455977306,30353.133455977306,30322.28008834884,29401.201196788843,982.7857239315344,30.853432371535746,3.237153578083962e-05,3.237153578083962e-05
