x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals
74.3333,170994706595.06436,74.3333,31092381.18653177,8576056135.79756,927255563.5466166,1042510247.9074799,170419372172.02682,170963759789.55505,170994700995.25162,170994706520.73105,170963614213.87784,162418650459.2668,170067451031.51773,169952196347.1569,575334423.0375366,30946805.50930786,5599.812744140625
23.7928,189374367.68146515,23.7928,1820.881977156617,548186.9748401449,741.7285654438657,770.0715762188852,182777850.0533547,189039842.54811618,189373777.77782956,189374343.88866514,189372546.79948798,188826180.706625,189373625.9528997,189373597.60988894,6596517.628110439,334525.1333489716,589.9036355912685
91.973,611941563736.182,91.973,682505180.341183,69557013723.76085,124498776932.36836,143919712645.4852,611785196322.78,611869221947.6567,611941555184.9843,611941563644.209,611259058555.8408,542384550012.42114,487442786803.81366,468021851090.6968,156367413.40197754,72341788.52526855,8551.19775390625
25.8739,312096847.32565725,25.8739,2844.902465168358,1021488.0585594423,1322.2042653582262,1377.2384797309132,302348350.4745072,311630655.60645217,312096152.0665671,312096821.45175725,312094002.4231921,311075359.26709783,312095525.1213919,312095470.0871775,9748496.851150036,466191.71920508146,695.2590901255608
41.8288,5487331822.7282095,41.8288,73378.57925286895,47357832.3452458,111177.8579228156,118754.47119731743,5403576075.5762615,5484195575.719635,5487330031.323792,5487331780.899409,5487258444.148956,5439973990.382964,5487220644.870287,5487213068.257012,83755747.15194798,3136247.008574486,1791.4044170379639
79.2883,251632586595.25104,79.2883,74846736.38531244,16018526081.016687,3672366296.1802235,4161199696.877327,251037901331.07776,251592559999.23816,251632580229.3507,251632586515.96274,251557739858.86572,235614060514.23434,247960220299.0708,247471386898.37372,594685264.1732788,40026596.01287842,6365.900329589844
27.955,494968019.0400038,27.955,4417.779469436314,1836672.8991299602,2356.9594064175117,2463.129257886509,481030425.040689,494334649.0708261,494967209.55623317,494967991.0850038,494963601.26053435,493131346.1408738,494965662.08059734,494965555.9107459,13937593.999314785,633369.9691776633,809.483770608902
49.0631,14238791067.389494,49.0631,297317.39999993675,187519066.89323092,829331.6849255259,896007.7770045676,14077396394.107475,14232875953.92002,14238788611.0308,14238791018.326393,14238493749.989494,14051272000.496264,14237961735.704569,14237895059.61249,161394673.28201866,5915113.4694747925,2456.358694076538
46.1892,9925409393.109718,46.1892,171305.35784705522,110739144.02517673,373280.4645231174,401468.6230435481,9798806223.204693,9920757095.89914,9925407213.493855,9925409346.920519,9925238087.751871,9814670249.084541,9925036112.645195,9925007924.486675,126603169.90502548,4652297.210578918,2179.615863800049
79.8829,263144253746.3453,79.8829,83117511.34717008,17229409307.782303,4331871630.0701275,4913094812.848998,262551954548.24075,263103016824.98688,263144247285.19916,263144253666.4624,263061136234.99814,245914844438.563,258812382116.27518,258231158933.4963,592299198.1045532,41236921.358428955,6461.146148681641
41.4324,5183834343.827197,41.4324,67886.33012350222,43693494.327729166,99586.06646279061,106306.27780818743,5103400090.154032,5180814595.168935,5183832585.672517,5183834302.394797,5183766457.497073,5140140849.499468,5183734757.760735,5183728037.549389,80434253.67316532,3019748.658262253,1758.1546802520752
78.5946,238735749448.3292,78.5946,66221208.93350832,14704856128.773367,3028736397.020119,3428145186.793331,238139750128.07803,238697101002.9653,238735743192.6943,238735749369.7346,238669528239.3957,224030893319.55582,235707013051.30908,235307604261.53586,595999320.2511597,38648445.3638916,6255.6348876953125
5.4595,32416.61319774226,5.4595,24.939948023152546,97.35642322811965,4.55624338227677,4.595618019120642,26586.298858056798,31330.20627213249,32381.338891430034,32411.15369774226,32391.673249719108,32319.25677451414,32412.05695435998,32412.01757972314,5830.314339685461,1086.4069256097682,35.274306312225235
98.3153,912360838207.861,98.3153,2023214473.6633441,136497517262.1692,724884142464.3594,846379390669.5311,912918244551.5018,912266448549.709,912360828443.6768,912360838109.5457,910337623734.1976,775863320945.6918,187476695743.5016,65981447538.329834,557406343.6408691,94389658.15197754,9764.184204101562
27.4595,444904441.21626496,27.4595,3980.3673497178274,1602017.3840881027,2053.8912668153907,2144.7337224535986,432068869.8354044,444314402.4131332,444903659.94309217,444904413.75676495,444900460.8489152,443302423.83217686,444902387.32499814,444902296.4825425,12835571.380860567,590038.8031317592,781.2731727957726
79.0901,247889935006.00797,79.0901,72274893.66313216,15632604938.314651,3475650759.05126,3937069027.018187,247294717054.56165,247850305867.29517,247889928671.63596,247889934926.91788,247817660112.34482,232257330067.6933,244414284246.9567,243952865978.98978,595217951.4463196,39629138.71279907,6334.372009277344
30.6306,853784136.973587,30.6306,7716.240346223853,3730601.9186090142,4955.907292522714,5201.034237978048,832611348.0162035,852874146.9785489,853783168.0323101,853784106.3429871,853776420.7332408,850053535.054978,853779181.0662946,853778935.939349,21172788.957383513,909989.9950381517,968.9412769079208
98.8108,940251635053.461,98.8108,2201439460.187431,143665947615.78647,831846615129.4237,972028284259.6027,940885730984.361,940155333063.4905,940251625191.1609,940251634954.6503,938050195593.2737,796585687437.6746,108405019924.03735,31776649206.1416,634095930.8999023,96301989.97058105,9862.300170898438
92.7658,644220298191.3359,92.7658,782299939.4553506,75824330593.35818,155168846687.85614,179598373514.11145,644129241647.5778,644145436676.6449,644220289493.1017,644220298098.5702,643437998251.8806,568395967597.9778,489051451503.4798,464621924677.2245,91056543.75817871,74861514.69104004,8698.234252929688
45.7928,9426971275.467484,45.7928,158689.90644484005,102777109.74227902,334360.940602651,359385.49969731143,9304753751.77123,9422475778.913372,9426969132.874386,9426971229.674683,9426812585.561039,9324194165.725204,9426636914.52688,9426611889.967787,122217523.69625282,4495496.554111481,2142.5930976867676
6.4505,85253.27983155473,6.4505,31.82575977956274,208.35458851458455,6.000068712040554,6.061380796049538,72355.57409144405,83205.55406320789,85205.25733770248,85246.82933155472,85221.45407177517,85044.92524304014,85247.27976284269,85247.21845075868,12897.705740110672,2047.7257683468342,48.022493852244224
64.8198,75335273274.0981,64.8198,5600201.837452264,2341248998.6307855,65999119.95555348,73098265.50202303,74907302510.63803,75317343163.31624,75335269007.55333,75335273209.2783,75329673072.26065,72994024275.46732,75269274154.14255,75262175008.59607,427970763.46006775,17930110.78186035,4266.544769287109
30.2342,789947368.9697958,30.2342,7108.194173115964,3368828.6250407095,4439.187102878269,4655.846512706954,769993100.3593087,789083196.0586312,789946424.6805032,789947338.7355958,789940260.7756227,786578540.3447552,789942929.7826929,789942713.1232831,19954268.610487103,864172.9111646414,944.2892925739288
49.955,15858265633.829355,49.955,352408.9983900727,219750329.47870785,1062484.5810278652,1149520.3387600402,15685005796.097593,15851910895.064114,15858263088.22455,15858265583.874355,15857913224.830965,15638515304.350647,15857203149.248327,15857116113.490595,173259837.73176193,6354738.765241623,2545.604804992676
31.3243,975840498.2585348,31.3243,8904.253769172463,4449246.186054705,6009.075905701298,6313.192970326653,952402476.2678543,974845973.101478,975839485.4118885,975840466.9342347,975831594.0047656,971391252.0724801,975834489.1826291,975834185.0655645,23438021.990680456,994525.1570568085,1012.8466463088989
41.9279,5565476001.811787,41.9279,74818.24634340027,48316559.704600886,114280.78978179477,122087.93120798371,5480875396.86021,5562310110.837916,5565474201.9171715,5565475959.883886,5565401183.565443,5517159442.107185,5565361721.022005,5565353913.880579,84600604.95157623,3165890.9738702774,1799.8946151733398
76.3153,200169590286.47516,76.3153,44232311.0658789,11053370094.715382,1608044510.623778,1813575428.0598798,199579146067.8312,200135220656.60812,200169584386.18906,200169590210.15985,200125357975.40927,189116220191.75977,198561545775.85138,198356014858.41528,590444218.6439514,34369629.86703491,5900.286102294922
43.8108,7236272979.57599,43.8108,108069.04121259398,70236306.0749677,192804.39089725245,206588.08042222064,7134497906.460623,7232502883.111669,7236271016.328306,7236272935.76519,7236164910.534777,7166036673.501022,7236080175.185093,7236066391.495567,101775073.11536694,3770096.4643211365,1963.2476835250854
2.3874,316.8988336283962,2.3874,15.54115656507496,5.090934907434221,1.9409040081182358,1.9482210159181235,185.5425593352299,262.7195737646853,308.81332480350443,314.51143362839616,301.3576770633212,311.80789872096193,314.9579296202779,314.95061261247804,131.35627429316628,54.179259863710854,8.085508824891747
86.1261,412934087664.3744,86.1261,247998364.23485395,36118735222.42394,24537152478.63337,28104585031.93876,412456526702.7759,412878418953.82153,412934080160.8014,412934087578.2483,412686089300.1395,376815352441.95044,388396935185.741,384829502632.4356,477560961.59851074,55668710.552856445,7503.572998046875
32.6126,1241188519.6206686,32.6126,11600.465126016144,6124599.125805932,8594.523268666107,9047.84189261249,1213070785.0365832,1240021531.4802935,1241187423.6315439,1241188487.0080686,1241176919.1555426,1235063920.4948628,1241179925.0974,1241179471.778776,28117734.584085464,1166988.1403751373,1095.9891247749329
21.018,90514680.74552736,21.018,993.8671572300524,224069.99666076404,343.16812324390156,354.72654375471916,86830319.59701239,90309784.48792784,90514217.97213967,90514659.72752735,90513686.87837012,90290610.74886659,90514337.57740411,90514326.0189836,3684361.148514971,204896.2575995177,462.77338768541813
57.3874,36352457306.47687,57.3874,1425939.58012753,761579718.3100537,8373950.52016574,9166675.674564736,36062218332.83764,36341419046.10082,36352453955.79694,36352457249.08947,36351031366.89674,35590877588.16682,36344083355.9567,36343290630.8023,290238973.6392288,11038260.376045227,3350.6799240112305
90.7838,566057460890.011,90.7838,555971919.033809,61045204303.96422,89475866762.30342,103239789202.63277,565813943799.3118,565988778753.1853,566057452557.447,566057460799.2272,565501488970.9772,505012256586.04675,476581594127.7076,462817671687.37823,243517090.69921875,68682136.8256836,8332.56396484375
91.0811,577250327909.0283,91.0811,585239152.3831338,63078212029.96965,97178615377.74217,112179991468.1947,577027427583.4426,577180744188.3171,577250319522.3024,577250327817.9473,576665088756.6451,514172115879.05865,480071712531.28613,465070336440.8336,222900325.58569336,69583720.71118164,8386.725952148438
25.4775,284662730.49206483,25.4775,2614.3723897421673,909924.3722360972,1184.3466343699715,1232.8722864769695,275588607.4699172,284224183.80923617,284662056.0438007,284662705.0145648,284660116.1196751,283752806.11982876,284661546.14543045,284661497.61977834,9074123.022147655,438546.6828286648,674.4482641220093
64.2252,71293189682.68459,64.2252,5024639.478191071,2148279793.551654,55951090.98336935,61911380.06410489,70876355753.78731,71275905967.89732,71293185493.518,71293189618.45938,71288165043.20639,69144909889.13293,71237238591.70122,71231278302.62048,416833928.89727783,17283714.787261963,4189.166580200195
92.4685,631953511825.1649,92.4685,743288603.4532913,73415604967.12204,142869570614.2251,165285252566.53802,631837261582.9817,631879602795.4962,631953503182.2278,631953511732.6964,631210223221.7117,558537906858.0428,489083941210.9398,466668259258.6269,116250242.18322754,73909029.66870117,8642.937133789062
1.0991,8.365735383442859,1.0991,112613.17499827305,1.108957447508827,1.3570315823081716,1.359384411036118,1.763275403941914,3.3668143377036315,6.153864287367687,7.266635383442859,112604.80926288961,7.256777935934032,7.008703801134687,7.006350972406741,6.602459979500945,4.998921045739227,2.2118710960751713
23.8919,194121203.78444844,23.8919,1860.2589843335616,565175.9513047213,762.4299284619273,791.68762805083,187395273.65370986,193781132.30290264,194120609.11293945,194121179.89254844,194119343.52546412,193556027.8331437,194120441.35452,194120412.09682038,6725930.130738586,340071.48154580593,594.6715089976788
37.2703,2754159399.451216,37.2703,29756.239994938933,18066041.56407932,31340.328489311087,33236.47328969739,2703260109.9868994,2752176671.876532,2754157973.212023,2754159362.1809163,2754129643.211221,2736093357.887137,2754128059.122727,2754126162.9779267,50899289.464316845,1982727.574684143,1426.2391934394836
55.8018,30742744383.767773,55.8018,1061094.0191636498,590647912.7626281,5390778.603791134,5886371.039002963,30479908592.14506,30732871451.145832,30742741214.11816,30742744327.965973,30741683289.748608,30152096471.005146,30737353605.163982,30736858012.72877,262835791.62271118,9872932.621940613,3169.649612426758
87.6126,457493475787.0285,87.6126,321117545.1231767,42807591587.80804,37080717178.7956,42571469821.26811,457073929528.67145,457433875032.0333,457493468023.3245,457493475699.4159,457172358241.90533,414685884199.22046,420412758608.2329,414922005965.7604,419546258.35705566,59600754.99517822,7763.7039794921875
39.2523,3753169797.558007,39.2523,44153.184311527395,27756587.12947772,54350.32710466889,57818.95323767899,3689387707.750854,3750733850.6037626,3753168217.474816,3753169758.305707,3753125644.3736954,3725413210.4285293,3753115447.230902,3753111978.604769,63782089.80715275,2435946.954244137,1580.0831909179688
60.5586,50151774631.29249,60.5586,2564800.2882851236,1246042994.5322657,20206364.33226634,22230044.400726184,49803889700.20074,50138099402.02481,50151770903.508644,50151774570.73389,50149209831.0042,48905731636.76022,50131568266.96022,50129544586.89176,347884931.0917511,13675229.267677307,3727.7838439941406
56.2973,32412239591.96557,56.2973,1163929.5977391535,639859003.0284631,6186231.249632072,6760229.755867838,32140962444.34881,32402012930.96501,32412236366.375187,32412239535.66827,32411075662.36783,31772380588.937107,32406053360.715935,32405479362.2097,271277147.61676025,10226661.000556946,3225.5903816223145
28.6486,572862876.8322915,28.6486,5109.259949413398,2217367.6223226706,2857.7521200767806,2989.746888338826,557264172.9473333,572164896.5764369,572862027.5871727,572862848.1836915,572857767.572342,570645509.2099688,572860019.0801715,572859887.0854032,15598703.884958148,697980.2558546066,849.2451187372208
27.7568,474407558.3378449,27.7568,4237.486466695581,1739321.8437082092,2230.7055149941957,2330.460111790485,460919037.9460293,473791797.3710508,474406760.02931285,474407530.5810449,474403320.8513782,472668236.4941367,474405327.63232994,474405227.8777331,13488520.391815603,615760.9667941332,798.3085320591927
24.3874,219369661.8609476,24.3874,2069.8255672856967,657452.6897675219,874.9325831687714,909.2172792098021,211967151.48610473,219000816.3391856,219369042.57680413,219369637.4735476,219367592.03538033,218712209.1711801,219368786.92836443,219368752.6436684,7402510.374842882,368845.52176201344,619.2841434776783
25.973,319289098.15339845,25.973,2905.542950566116,1051240.3762390679,1359.1064850601604,1415.8978190471203,309366187.394754,318815795.44303036,319288397.4906502,319289072.18039846,319286192.6104479,318237857.7771594,319287739.0469134,319287682.2555794,9922910.758644462,473302.7103680968,700.6627482771873
50.2523,16431041418.383003,50.2523,372912.15543778526,231568551.8290728,1153951.162258964,1249064.7529463265,16253715417.808647,16424534832.900726,16431038842.760527,16431041368.130703,16430668506.227566,16199472866.55393,16429887467.220745,16429792353.630056,177326000.57435608,6506585.4822769165,2575.622476577759
58.6757,41515959708.408165,58.6757,1811131.2376794938,932536399.9339292,11976901.894006565,13137351.032060618,41202691664.391685,41503901064.059715,41515956206.88979,41515959649.73247,41514148577.17049,40583423308.474236,41503982806.51416,41502822357.37611,313268044.0164795,12058644.348449707,3501.5183715820312
