x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals
84.0667,357224338341.3193,84.0667,173170155.91523367,28432037666.559326,14557843546.279175,14363404446.31455,356659665791.43317,356660728344.06866,357173791615.0949,357224331189.997,357224338257.25256,357051168185.40405,328792300674.75995,342666494795.0401,342860933895.0047,564672549.8861084,563609997.2506104,50546726.224365234,7151.322265625
64.0566,70180528446.07991,64.0566,4872332.8285766775,2096277780.821491,312105075.0670048,54898597.49399655,69761634670.00882,69761829753.48692,70163424794.47789,70180524278.77269,70180528382.02332,70175656113.25133,68084250665.25842,69868423371.01291,70125629848.5859,418893776.0710907,418698692.59298706,17103651.602020264,4167.307220458984
81.7856,302973018646.48627,81.7856,116142352.90949133,21691980606.26327,9498772018.114494,7614585016.976142,302373041736.95,302373936968.17633,302927723647.2926,302973011875.79376,302973018564.7007,302856876293.5768,281281038040.223,293474246628.37177,295358433629.51013,599976909.5362549,599081678.3099365,45294999.19366455,6770.6925048828125
69.5976,115305739198.38342,69.5976,13309198.749408752,4573244058.079094,926288290.8818505,256475494.2580522,114784530068.33353,114784857456.97308,115281934516.70805,115305734284.96635,115305739128.78583,115292429999.63402,110732495140.30432,114379450907.50157,115049263704.12537,521209130.04989624,520881741.41033936,23804681.675369263,4913.417068481445
42.4387,5983129199.781033,42.4387,82689.03559725992,53544281.238781705,3509215.1750014345,134154.30646766926,5893683239.603493,5893698089.662291,5979807165.5601225,5983127356.310694,5983129157.342333,5983046510.745436,5929584918.542251,5979619984.606031,5982995045.474565,89445960.17753983,89431110.11874199,3322034.2209100723,1843.4703388214111
92.7284,642666327053.4119,92.7284,777283040.1095213,75517367198.31229,72076212656.49173,159880986736.75348,642519623540.2018,642521580078.2688,642591585863.6544,642666318362.1597,642666326960.6835,641889044013.3024,567148959855.0996,570590114396.9202,482785340316.6584,146703513.210083,144746975.1430664,74741189.75744629,8691.252197265625
88.1908,475874367973.0535,88.1908,355001320.4264408,45703770330.857254,31307850449.464153,45242519886.31677,475442972497.19794,475444404233.7284,475813182863.5591,475874360107.22437,475874367884.86273,475519366652.6271,430170597642.1963,444566517523.58936,430631848086.73676,431395475.8555908,429963739.3251343,61185109.4944458,7865.829162597656
45.5492,9131147667.174269,45.5492,151394.29192406233,98146664.93620649,6895888.8817075,318732.99255848746,9010955907.644962,9010979040.634882,9126746541.654312,9131145546.927511,9131147621.625069,9130996272.882345,9033001002.238062,9124251778.29256,9130828934.18171,120191759.52930641,120168626.53938675,4401125.519956589,2120.246757507324
79.4624,254958888488.34015,79.4624,77180355.9939403,16364719921.042774,6132936320.132881,3989775036.958453,254344730532.68155,254345478639.90604,254918510303.60294,254958882094.5832,254958888408.87775,254881708132.34622,238594168567.29736,248825952168.20728,250969113451.38168,614157955.6585999,613409848.4341125,40378184.737213135,6393.7569580078125
52.0437,20259793096.019123,52.0437,523699.5182300048,315935842.0437693,27255260.616906904,1941409.412438155,20055383894.913464,20055437178.31204,20252313147.35267,20259790335.423637,20259793043.97542,20259269396.500893,19943857253.975353,20232537835.402218,20257851686.606686,204409201.10565948,204355917.70708466,7479948.666454315,2760.595485687256
37.6498,2925951381.497916,37.6498,32100.480887838847,19640201.507880796,1208576.685330955,35399.04663653897,2872556299.1559167,2872563305.7958207,2923887230.1492553,2925949926.36344,2925951343.8481164,2925919281.0170283,2906311179.9900355,2924742804.8125854,2925915982.4512796,53395082.34199953,53388075.70209551,2064151.348660946,1455.134476184845
88.7722,494973441054.3732,88.7722,392636999.3598505,48796739085.38176,34855250234.572525,53185560204.91443,494569493093.0093,494570984611.31915,494910631180.1766,494973433085.1095,494973440965.601,494580804055.01337,446176701968.99146,460118190819.8007,441787880849.4588,403947961.36395264,402456443.05407715,62809874.19665527,7969.263732910156
7.7699,252536.24770616903,7.7699,44.24398705721219,519.991396916917,343.771355035833,8.685378985199694,221095.09101119378,221095.39574594775,248354.35974661313,252468.13848703538,252528.47780616902,252492.00371911182,252016.25630925212,252192.4763511332,252527.56232718384,31441.156694975245,31440.851960221276,4181.887959555897,68.10921913365019
2.6713,579.1958465522387,2.6713,15.160598604814773,7.014642195239115,40.4985070530417,2.102599674556247,364.19663635393374,364.19687691851965,499.38235723658437,569.3646016537942,576.5245465522387,564.0352479474238,572.1812043569995,538.6973394991969,577.0932468776824,214.99921019830492,214.998969633719,79.8134893156543,9.831244898444425
99.4094,974889928980.7332,99.4094,2437597630.3210864,152787922415.68518,242320117871.64102,1025700500648.6262,975540528486.3645,975543544733.4354,974791278166.4114,974889918999.0686,974889928881.3237,972452331350.4121,822102006565.048,732569811109.0922,50810571667.89307,650599505.6313477,653615752.7022705,98650814.32177734,9981.66455078125
86.1694,414178828056.4513,86.1694,249874452.24617922,36299130714.356674,21531531625.381916,25781820171.091465,413669551308.3117,413670790573.7041,414123047640.33887,414178820545.04297,414178827970.2819,413928953604.20514,377879697342.0946,392647296431.0694,388397007885.3598,509276748.1395874,508037482.7471924,55780416.11242676,7511.4083251953125
7.1962,161284.99780727492,7.1962,38.333219594290455,353.7056190780795,275.853514844433,7.404098107061367,139517.21948457728,139517.4045865896,158171.65982434285,161226.03388042946,161277.80160727492,161246.66458768063,160931.29218819685,161009.1442924305,161277.59370916785,21767.778322697646,21767.593220685318,3113.3379829320766,58.96392684546299
53.7622,24604601142.263817,53.7622,724035.4273276556,422362128.2335294,38925737.45107488,3131502.881558762,24373463389.211338,24373528677.24324,24596088542.54281,24604598198.136154,24604601088.501617,24603877106.83649,24182239014.03029,24565675404.81274,24601469639.38226,231137753.0524788,231072465.02057648,8512599.7210083,2944.1276626586914
60.2481,48632776018.39198,60.2481,2422087.8694062326,1188473888.6085548,145926192.16477364,19028468.761537563,48287097411.64323,48287230453.344795,48619377946.09456,48632772328.2964,48632775958.14388,48630353930.522575,47444302129.78343,48486849826.22721,48613747549.63045,345678606.7487564,345545565.0471878,13398072.297424316,3690.0955810546875
58.3275,40063651867.472725,58.3275,1697928.5947237494,883170519.3034004,99035930.1087495,11151920.599911261,39753756323.47039,39753864988.10671,40051875705.51652,40063648407.08522,40063651809.145226,40061953938.878,39180481348.16933,39964615937.363976,40052499946.87281,309895544.0023346,309786879.3660126,11776161.956207275,3460.3875045776367
28.4283,547088186.6829436,28.4283,4878.966749506662,2089368.2849965855,138700.73044500026,2721.5416009594273,532000370.9189235,532001568.07928264,546411239.3419938,547087350.0967796,547088158.2546436,547083307.716194,544998818.397947,546949485.9524986,547085465.1413426,15087815.764020085,15086618.603660941,676947.3409497738,836.5861639976501
24.3074,215117490.35580567,24.3074,2034.5092487487213,641691.630229456,49453.63011303467,864.7931023126608,207815658.70034412,207816104.46941274,214753409.8145978,215116875.19626617,215117466.04840568,215115455.8465569,214475798.72557622,215068036.72569263,215116625.56270334,7301831.65546155,7301385.886392921,364080.5412078798,615.1595394909382
98.0546,897965564765.967,98.0546,1935261301.5232046,132859643800.00838,189761272816.3372,703604317067.9723,898409779499.0997,898412548980.0165,897872169743.0187,897965555053.2135,897965564667.9125,896030303464.4438,765105920965.9586,708204291949.6299,194361247697.99475,444214733.1326904,446984214.0494385,93395022.94836426,9712.753540039062
30.7616,875802475.6660038,30.7616,7928.0895234255,3857669.5013236944,243880.71868380587,5208.745385879489,854162296.1108848,854164263.5275359,874876951.3378904,875801498.6363376,875802444.9044038,875794547.5764804,871944806.1646801,875558594.94732,875797266.9206179,21640179.555119038,21638212.138467908,925524.3281134367,977.029666185379
45.286,8820257817.241056,45.286,143881.2970236712,93357911.77649179,6515808.417013975,296228.06282683386,8702904507.32632,8702926815.579601,8815956977.603125,8820255721.157925,8820257771.955057,8820113935.944033,8726899905.464565,8813742008.824043,8819961589.17823,117353309.9147358,117331001.66145515,4300839.637931824,2096.083131790161
3.3678,2073.829627711195,3.3678,16.015255618748814,14.712336519511588,53.936177872822256,2.552174489230235,1463.233023156345,1463.234217582979,1892.3183769882712,2059.1589304144877,2070.461827711195,2057.8143720924463,2059.1172911916833,2019.8934498383726,2071.2774532219646,610.5966045548498,610.5954101282159,181.5112507229237,14.670697296707203
20.1004,69404947.64689639,20.1004,811.173266445154,163599.81211855466,16304.907124854175,268.29126198488,66417422.6983292,66417556.67988149,69233165.39373662,69404523.55300774,69404927.54649639,69404136.47362995,69241347.83477783,69388642.73977154,69404679.3556344,2987524.9485671893,2987390.9670149013,171782.25315977633,424.0938886553049
3.7153,3597.281241608426,3.7153,16.958891457273683,20.80116886080119,63.007369431208915,2.811231630583953,2638.147056846961,2638.149384505662,3337.9418512627476,3579.7611690580625,3593.5659416084263,3580.3223501511525,3576.480072747625,3534.273872177217,3594.4700099778424,959.1341847614653,959.1318571027641,259.33939034567857,17.520072550363693
50.5702,17062474974.687414,50.5702,396132.8666035587,244844908.36650214,20032518.290715285,1288496.5939029974,16879547070.673445,16879591590.556719,17055803027.184475,17062472366.742983,17062474924.117214,17062078841.82081,16817630066.320911,17042442456.396698,17061186478.093512,182927904.01396942,182883384.13069534,6671947.502939224,2607.9444313049316
21.8748,114811742.83626528,21.8748,1199.819443679064,297934.557903625,26245.81036659079,439.5378333324406,110358161.49435467,110358390.39208983,114571806.41741621,114811242.48906688,114811720.96146528,114810543.01682161,114513808.27836166,114785497.0258987,114811303.29843195,4453581.341910616,4453352.444175452,239936.4188490659,500.34719839692116
68.7106,106784821087.13065,68.7106,11341865.081803994,4050017110.880409,779306354.8898015,200389597.4380701,106278929326.76524,106279231539.29593,106762202679.68716,106784816297.26833,106784821018.42004,106773479222.04884,102734803976.25024,106005514732.24084,106584431489.69258,505891760.3654022,505589547.8347168,22618407.443481445,4789.862319946289
2.5355,437.0933029970559,2.5355,15.259446465535186,6.025605677150137,38.69032651336446,2.0246442388992976,266.273862177309,266.274028721055,370.4835385285602,428.11261849441524,434.5578029970559,421.8338565315207,431.0676973199058,398.4029764836914,435.06865875815663,170.8194408197469,170.8192742760009,66.60976446849571,8.980684502640656
18.5447,42992502.69693673,18.5447,572.7930107567474,93681.76380221975,10622.274546580653,174.0367468276505,40953470.493779324,40953550.88999027,42867491.367169775,42992140.26561917,42992484.15223673,42991929.90392597,42898820.9331345,42981880.42239015,42992328.6601899,2039032.2031574026,2038951.8069464564,125011.3297669515,362.43131755292416
94.7194,729865892290.6602,94.7194,1094154196.0946984,93551796628.3163,103637628961.57217,278199911679.37164,729902832115.0134,729905065167.9838,729784540861.5266,729865883224.1838,729865892195.9408,728771738094.5654,636314095662.3439,626228263329.088,451665980611.2885,36939824.353271484,39172877.3236084,81351429.13354492,9066.476318359375
73.5054,159905854320.60333,73.5054,26823397.232011814,7701278226.474302,1971664542.897921,760678402.6312217,159326804218.82147,159327264502.2268,159876258808.55518,159905848844.0729,159905854247.09793,159879030923.3713,152204576094.12903,157934189777.7054,159145175917.9721,579050101.7818604,578589818.3765259,29595512.04815674,5476.530426025391
49.7749,15519452127.41794,49.7749,340531.46337529534,212861401.0790346,16949919.53635899,1032742.652562397,15347548226.244814,15347588541.924925,15513188073.003801,15519449600.11445,15519452077.64304,15519111595.954565,15306590726.338905,15502502207.88158,15518419384.765377,171903901.17312622,171863585.4930153,6264054.414138794,2527.3034896850586
13.0402,5325445.864455821,13.0402,160.43462662525292,9536.200185995775,2092.0996181186233,37.63278845645633,4946738.7635099655,4946747.303450202,5294129.44391801,5325262.808053876,5325432.824255821,5325285.429829196,5315909.664269825,5323353.764837703,5325408.231667365,378707.1009458555,378698.56100561935,31316.420537810773,183.05640194471925
20.8242,85660894.98095754,20.8242,952.2516717989351,209842.96675668724,19829.879263875388,328.139708698853,82129613.25822997,82129780.88862588,85463360.1315838,85660440.47549471,85660874.15675753,85659942.72928573,85451052.01420085,85641065.10169366,85660566.84124884,3531281.722727567,3531114.092331663,197534.84937374294,454.5054628252983
7.7604,250734.6128070845,7.7604,44.13909377638718,516.7575027711262,342.53702334227506,8.662454122724347,219477.45752640927,219477.75985107457,246572.40517575562,250666.673085893,250726.8524070845,250690.4737133081,250217.85530431336,250392.0757837422,250725.95035296175,31257.155280675215,31256.852956009912,4162.207631328871,67.93972119147656
80.7131,279948726402.8031,80.7131,96196136.06146103,19061025406.6529,7764288349.54231,5650185732.006718,279339748219.65735,279340572777.7052,279905753921.6145,279948719807.4826,279948726322.09,279852530266.74164,260887700996.1502,272184438053.2608,274298540670.7964,608978183.145752,608153625.0979004,42972481.18859863,6595.320495605469
41.3874,5150283256.870824,41.3874,67288.88235434303,43294250.75208281,2784911.889552137,100134.2310166685,5069880205.203135,5069892894.067534,5147276525.143057,5150281502.552627,5150283215.483424,5150215967.988469,5106989006.118741,5147498344.981272,5150183122.639807,80403051.66768932,80390362.80328941,3006731.7277669907,1754.3181972503662
62.5347,60775341448.70868,62.5347,3688115.1945110643,1676400508.7882144,230635177.25419107,35948396.40874769,60385866358.635605,60386034247.31907,60759800224.10852,60775337475.61251,60775341386.17398,60771653333.51417,59098940939.92046,60544706271.45449,60739393052.299934,389475090.07307434,389307201.3896103,15541224.600158691,3973.0961685180664
91.7371,602601425293.7805,91.7371,655322664.4452927,67786371586.67002,60117400800.48426,121345645409.95982,602377723963.4958,602379553912.9692,602529820823.8052,602601416786.3313,602601425202.0435,601946102629.3352,534815053707.1105,542484024493.29626,481255779883.8207,223701330.28466797,221871380.8112793,71604469.9753418,8507.44921875
99.7888,997389726765.6425,99.7888,2600098955.3086386,158842670418.24014,259460754631.50266,1139885197057.039,998102810717.2855,998105899280.015,997289565158.1433,997389716708.0756,997389726665.8536,994789627810.3339,838547056347.4023,737928972134.1398,142495470291.3966,713083951.6430664,716172514.3725586,100161607.49914551,10057.56689453125
15.7811,16491270.695735788,15.7811,304.9811381414491,31884.086514786966,4812.9378391240225,80.67376540990854,15546450.336431503,15546479.169318879,16425053.187300766,16491005.835867442,16491254.914635789,16490965.714597646,16459386.609221,16486457.757896664,16491190.021970378,944820.3593042847,944791.526416909,66217.50843502209,264.85986834578216
47.1794,11267267584.231983,47.1794,207275.98458165064,133144380.29170308,9779156.586971529,501642.0851342076,11128499477.405872,11128528309.640213,11262205682.691761,11267265311.16216,11267267537.052584,11267060308.247402,11134123203.94028,11257488427.645012,11266765942.146849,138768106.82611084,138739274.59177017,5061901.540222168,2273.0698223114014
91.1755,580842674376.4106,91.1755,594847398.3724062,63736656790.43643,54235508970.30332,103793356114.95218,580579281178.9681,580581042510.762,580772802532.7701,580842665972.2822,580842674285.2351,580247826978.0382,517106017585.97424,526607165406.1073,477049318261.4585,263393197.44250488,261631865.64868164,69871843.64050293,8404.12841796875
4.3182,8436.241976823641,4.3182,19.14289925725766,36.698488211492226,82.66286757269003,3.324614496526943,6505.867780064688,6505.874177944749,7985.0645461003605,8413.29044029162,8431.923776823642,8417.099077566383,8399.54348861215,8353.579109250952,8432.917362327114,1930.374196758953,1930.3677988788922,451.17743072328085,22.951536532022146
14.8492,11494674.311287858,14.8492,245.64582296578828,21522.594431841608,3647.643954383583,62.24961031666685,10788573.117729507,10788592.685073348,11442545.004263123,11494438.928786464,11494659.462087858,11494428.665464891,11473151.716856016,11491026.667333474,11494612.061677542,706101.1935583502,706081.6262145098,52129.307024734095,235.3825013935566
31.8198,1071648357.6136644,31.8198,9859.967341836844,5036907.2415872365,313742.18882378,6991.7978673665775,1046419843.9017239,1046422277.9429553,1070589940.2062154,1071647313.3291609,1071648325.7938644,1071638497.6463226,1066611450.3720771,1071334615.4248406,1071641365.815797,25228513.711940527,25226079.670709133,1058417.407449007,1044.2845034599304
77.0249,211573925773.32788,77.0249,50163843.21561868,12089260213.875525,3863865007.298707,2025071763.8069894,210963746585.00406,210964362676.72607,211538264253.67596,211573919763.4633,211573925696.30298,211523761930.11227,199484665559.45236,207710060766.02917,209548854009.5209,610179188.323822,609563096.6018066,35661519.651916504,6009.864593505859
12.304,3776521.659905704,12.304,134.5774213760693,6698.5406655874685,1655.8405926111568,30.66309046288113,3490054.882426536,3490060.771235794,3751576.860540757,3776357.9961102097,3776509.355905704,3776387.082484328,3769823.119240117,3774865.819313093,3776490.9968152414,286466.777479168,286460.8886699104,24944.79936494725,163.66379549447447
89.9782,536633141720.8578,89.9782,483749543.14660084,55835425741.11841,43526913143.15348,74388744675.0526,536294032478.9447,536295654694.6683,536566858610.0817,536633133534.763,536633141630.8796,536149392177.7112,480797715979.7394,493106228577.7043,462244397045.8052,339109241.91308594,337487026.18951416,66283110.77606201,8186.094787597656
69.0472,109954306271.65898,69.0472,12052113.104579588,4241740243.699961,832164663.9545279,220061698.6113967,109442531201.65147,109442842769.6766,109931243044.27414,109954301435.0617,109954306202.61179,109942254158.5544,105712566027.95901,109122141607.70445,109734244573.04759,511775070.0075073,511463501.9823761,23063227.38484192,4836.597274780273
95.8091,781622945219.8226,95.8091,1318696913.9185607,105025097177.69781,126343164495.31477,376719995993.31537,781778321179.0929,781780718950.849,781537795392.125,781622935944.6724,781622945124.0135,780304248305.904,676597848042.1248,655279780724.5078,404902949226.50726,155375959.27026367,157773731.0263672,85149827.69763184,9275.150268554688
19.5296,58477309.89014102,19.5296,714.3334207812109,133827.468062325,13950.645974488734,228.89710947305176,55870761.47844976,55870873.10255914,58323990.29374972,58476908.9709137,58477290.360541016,58476595.556720234,58343482.42207869,58463359.24416653,58477080.99303155,2606548.411691256,2606436.787581876,153319.59639129788,400.9192273169756
91.9379,610544236880.3772,91.9379,678391060.8602831,69290889153.39392,62369849514.266624,128317418292.93575,610335404692.6205,610337259713.6643,610472005157.986,610544228335.8634,610544236788.4393,609865845819.517,541253347726.9833,548174387366.1106,482226818587.44147,208832187.75671387,206977166.71289062,72231722.39123535,8544.513793945312
62.0472,57994868222.492966,62.0472,3372601.2305966513,1559164131.2237322,209260463.07507652,31389032.08587437,57614797510.205055,57614957391.45932,57979804054.12381,57994864310.58408,57994868160.44576,57991495621.26237,56435704091.26923,57785607759.41789,57963479190.40709,380070712.28791046,379910831.03364563,15064168.369155884,3911.9088821411133
47.2823,11414981876.81865,47.2823,211414.24645018356,135695099.27252984,9996151.824931514,516210.3792197164,11274983403.70681,11275012631.972097,11409875910.441486,11414979593.92517,11414981829.536348,11414770462.572199,11279286777.54612,11404985724.993717,11414465666.43943,139998473.1118393,139969244.8465519,5105966.377162933,2282.8934783935547
74.0574,167230317152.34244,74.0574,29600019.895418372,8274893804.567237,2192100513.4029565,886943220.4859103,166644794602.54883,166645276865.23892,167199825702.3081,167230311593.74594,167230317078.28503,167200717132.44702,158955423347.7752,165038216638.93948,166343373931.85654,585522549.7936096,585040287.1035156,30491450.034332275,5558.596496582031
99.0078,951536018139.2032,99.0078,2276542951.107343,146611069126.5147,225395509194.64563,917271147338.1395,952122753871.0104,952125695122.2684,951438947831.3705,951536008237.6387,951536018040.1954,949259475188.096,804924949012.6885,726140508944.5576,34264870801.06372,586735731.8071289,589676983.0651855,97070307.83276367,9901.564575195312
66.6773,89213534779.82776,66.6773,7850278.482909348,3050974640.7318993,523435373.4884915,113816220.16871288,88744651250.60219,88744901810.92952,89193468137.31123,89213530267.31227,89213534713.15045,89205684501.34485,86162560139.09586,88690099406.33926,89099718559.65904,468883529.2255707,468632968.89823914,20066642.51652527,4512.515487670898
55.7092,30438839392.64261,55.7092,1042892.9241532024,581844372.0275878,58098730.49023559,5382657.37977225,30175382780.85822,30175464331.868786,30429031533.947437,30438836233.419056,30438839336.933407,30437796499.718456,29856995020.61502,30380740662.152374,30433456735.262836,263456611.7843895,263375060.77382278,9807858.695171356,3159.2235527038574
39.9189,4150394710.4096446,39.9189,50381.19484187689,31950936.54673136,2011161.8787733994,66550.73096330928,4081534370.05727,4081544486.1703286,4147790164.022836,4150393076.987481,4150394670.4907446,4150344329.2148027,4118443773.862913,4148383548.5308714,4150328159.6786814,68860340.35237455,68850224.23931599,2604546.3868083954,1633.4221634864807
32.883,1303889679.35788,32.883,12259.910445998243,6541624.426642126,403142.63519576023,9398.287341826031,1274627653.650598,1274630646.6812131,1302683817.3361256,1303888565.1674356,1303889646.4748802,1303877419.4474342,1297348054.931238,1303486536.7226844,1303880281.0705383,29262025.707282066,29259032.676666975,1205862.0217545033,1114.190444469452
93.9414,694688303886.2983,93.9414,957437538.3714949,86079116197.59009,89943022767.17195,224055742050.60196,694648646765.0021,694650768110.3746,694609585546.7023,694688294967.3912,694688303792.3569,693730866347.9269,608609187688.7083,604745281119.1263,470632561835.6964,39657121.29626465,37535775.923706055,78718339.59606934,8918.907104492188
71.996,141229264470.42828,71.996,20477294.48245941,6313830996.28919,1474283293.5591476,499838443.7927978,140670317596.60587,140670722020.69714,141202018144.676,141229259215.0011,141229264398.43228,141208787175.94583,134915433474.1391,139754981176.86914,140729426026.6355,558946873.8224182,558542449.7311401,27246325.75228882,5255.427185058594
98.0017,895067770951.5568,98.0017,1917882053.3459115,132132451268.72234,187955701627.39,693325090361.9799,895504439222.5543,895507199422.4613,894974576791.9691,895067761249.2225,895067770853.555,893149888898.2108,762935319682.8345,707112069324.1667,201742680589.5769,436668270.9975586,439428470.904541,93194159.58764648,9702.334228515625
43.7963,7221970839.765791,43.7963,107764.57508851954,70037582.18670216,4719689.659949329,195719.9053644984,7119851515.492342,7119869605.790682,7218205702.93356,7221968877.894301,7221970795.969491,7221863075.190702,7151933257.579089,7217251150.105842,7221775119.860427,102119324.27344894,102101233.9751091,3765136.832230568,1961.8714895248413
70.7728,127461344301.99509,70.7728,16442532.717549052,5361983817.137505,1163684079.5125556,355662432.61182827,126920883776.7102,126921247209.39207,127435896766.95659,127461339222.44305,127461344231.22229,127444901769.27754,122099360484.85757,126297660222.48253,127105681869.38326,540460525.2848816,540097092.6030121,25447535.038497925,5079.552032470703
