x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals
40.5592,2774592.66301036,40.5592,1645.0487046399999,66721.85942123468,22196.468920574316,2706185.2406377415,2772907.100058976,2772947.659258976,2773703.5055174,2774552.148763616,2774592.707963616,2774552.10381036,2772947.61430572,2707870.8035891256,2752396.1940897857,68407.42237261869,1685.5629513841122,1645.0037513840944,889.1574929603375,40.51424674410373,0.04495325591415167
9.2971,8370.295238900964,9.2971,86.43606841,803.6047716146111,15.515985577570692,7471.193922178201,8274.798693792813,8284.095793792812,8284.39068106776,8361.234762202812,8370.531862202812,8360.998138900964,8283.859170490965,7566.690467286353,8354.779253323393,899.1013167227629,95.49654510815162,86.19944510815185,85.90455783320431,9.060476698152343,0.2366233018474304
23.3041,308159.5265751515,23.3041,543.0810768099999,12656.015722087917,867.171898938508,294937.05598910904,307593.0717111969,307616.3758111969,307744.1364460589,308136.1527880069,308159.45688800694,308136.2224751515,307616.44549834146,295503.51085306355,307292.354676213,13222.470586042444,566.4548639545683,543.1507639545598,415.3901290925569,23.373787144606467,0.06968714453978464
51.0707,6938654.664648698,51.0707,2608.2163984900003,133203.43722236325,102430.2551367231,6802792.781352147,6935996.218574512,6936047.289274512,6937586.161441884,6938604.4349730015,6938655.5056730015,6938603.593948698,6936046.448250208,6805451.227426334,6836224.409511975,135861.88329655025,2658.446074185893,2607.3753741858527,1068.503206813708,50.229675696231425,0.8410243038088083
60.42,13550985.999337949,60.42,3650.5764000000004,220567.82608800003,334204.0487313703,13326708.052236963,13547275.878324963,13547336.298324963,13549908.620010715,13550926.454724964,13550986.874724964,13550925.579337949,13547335.422937948,13330418.173249949,13216781.950606579,224277.9471009858,3710.1210129857063,3649.701012985781,1077.3793272338808,59.54461298510432,0.8753870148211718
98.3922,94684562.3878007,98.3922,9681.025020840001,952537.3500554935,14212130.45471704,93722245.45413013,94674782.80418564,94674881.19638564,94686152.48050335,94684463.82920648,94684562.22140647,94684463.9956007,94674881.36277986,93732025.0377452,80472431.93308365,962316.9336705655,9779.58361504972,9681.191415056586,1590.0927026569843,98.558594211936,0.1663942188024521
42.9124,3471932.818965114,42.9124,1841.4740737599998,79022.07204281862,31956.449628926377,3391026.7643302493,3470048.8363730675,3470091.7487730673,3470992.059629386,3471890.3104468277,3471933.2228468275,3471889.9065651144,3470091.344891354,3392910.7469222955,3439976.369336188,80906.05463486491,1883.9825920467265,1841.0701920469292,940.7593357283622,42.50851828651503,0.4038817132823169
34.2026,1409687.8877439215,34.2026,1169.8178467599998,40010.81188559357,7668.3242159743395,1368473.7945982025,1408484.6064837961,1408518.809083796,1408962.1835366248,1409654.424330556,1409688.626930556,1409653.6851439215,1408518.0698971616,1369677.075858328,1402019.563527947,41214.09314571903,1203.281260125339,1169.0786601253785,725.704207296716,33.46341336541809,0.7391866345424205
9.0387,7503.251796586676,9.0387,81.69809769000001,738.4445955906032,14.085621369893133,6674.579166164785,7413.0237617553885,7422.0624617553885,7421.837984137276,7494.721859445389,7503.760559445389,7494.213096586676,7421.553698896676,6764.807200996073,7489.166175216783,828.672630421891,90.22803483128791,81.18933483128785,81.41381244940021,8.529937141287519,0.5087628587125437
11.9697,22397.017626062847,11.9697,143.27371809,1714.9434234218727,39.639430604296145,20527.35829533279,22242.30171875466,22254.271418754663,22262.771626445312,22385.57543684466,22397.545136844663,22385.047926062845,22253.743907972847,20682.074202640975,22357.37819545855,1869.6593307300573,154.7159073081857,142.74620730818424,134.24599961753484,11.442189218185376,0.5275107818160905
43.4584,3650941.812501767,43.4584,1888.6325305599999,82076.94796608869,34707.20054150004,3566932.835489468,3649009.7834555577,3649053.2418555575,3649989.47032187,3650898.4159861174,3650941.8743861173,3650898.3541017673,3649053.1799712074,3568864.8645356786,3616234.611960267,84008.977012299,1932.029046209529,1888.5706462096423,952.3421798972413,43.39651564974338,0.06188435014337301
76.8558,35350408.3706311,76.8558,5906.81399364,453972.91493239714,2003554.3551278699,34890451.55546133,35344424.470393725,35344501.32619373,35349843.18190094,35350331.284387365,35350408.14018737,35350331.514831096,35344501.55663746,34896435.4556987,33346854.015503228,459956.81516976655,5983.900237374008,5907.044437371194,565.1887301579118,77.0862437337637,0.23044373095035553
44.4681,4000111.6308287336,44.4681,1977.41191761,87931.75089347325,40357.117295795506,3910157.8919060575,3998089.642799531,3998134.1108995313,3999139.2137645455,4000067.0547171407,4000111.5228171414,4000067.1627287334,3998134.2189111235,3912179.8799352604,3959754.513532938,89953.73892267607,2021.9880292024463,1977.5199292022735,972.4170641880482,44.57611159281805,0.10801159217953682
87.6418,59680021.41162795,87.6418,7681.085107240001,673184.1247517067,5591619.720554083,58999068.42466413,59672252.54941585,59672340.19121585,59680287.8097657,59679933.634523086,59680021.27632309,59679933.76982795,59672340.32652071,59006837.28687624,54088401.691073865,680952.986963816,7768.862212099135,7681.220412097871,266.3981377482414,87.77710486203432,0.13530486077070236
77.8598,37227782.22576187,77.8598,6062.148456040001,471997.6663575833,2214039.784415265,36749643.90306817,37221641.569425754,37221719.42922576,37227275.42797092,37227703.7178818,37227781.577681795,37227704.365961865,37221720.07730583,36755784.559404284,35013742.4413466,478138.3226936981,6140.6563361138105,6062.796536110342,506.79779094457626,78.50788006931543,0.6480800732970238
62.1642,15177645.774243511,62.1642,3864.38776164,240226.5736921413,410568.29268625565,14933492.77231301,15173719.346005151,15173781.510205152,15176586.738434056,15177583.733766792,15177645.897966791,15177583.61004351,15173781.386481872,14937419.20055137,14767077.481557256,244153.0019305013,3926.4282383602113,3864.2640383597463,1059.0358094554394,62.04047671891749,0.12372327968478203
10.0697,11413.968835585314,10.0697,101.39885808999999,1021.0560813088729,20.581695888798208,10281.728421955957,11302.78450326483,11312.85420326483,11314.972032862548,11404.18336135483,11414.25306135483,11403.899135585314,11312.569977495314,10392.912754276442,11393.387139696515,1132.2404136293571,111.18433232048483,101.11463232048482,98.996802722766,9.785474230484397,0.28422576951561496
54.2651,8834057.41338884,54.2651,2944.7010780099995,159794.4984683204,155936.86635854334,8671264.438833253,8831058.937301574,8831113.202401575,8832966.276394192,8834003.638379583,8834057.903479585,8834003.14828884,8831112.71231083,8674262.91492052,8678120.547030298,162792.9745555874,2998.4760872665793,2944.210987266153,1091.1369946487248,53.77500925771892,0.49009074456989765
50.6686,6723764.528649388,50.6686,2567.30702596,130081.85277555685,97024.99074866225,6591065.36554358,6721147.218319137,6721197.886919137,6722699.901330236,6723714.525345096,6723765.193945097,6723713.860049387,6721197.221623428,6593682.675873831,6626739.537900725,132699.1631058082,2617.310330251232,2566.6417302507907,1064.6273191515356,50.00330429151654,0.6652957089245319
71.045,25839876.849241737,71.045,5047.392025,358591.966416125,1101879.9692101672,25476166.254033603,25834758.220449727,25834829.26544973,25839038.445879262,25839805.61247473,25839876.65747473,25839805.804241735,25834829.457216736,25481284.882825613,24737996.88003157,363710.5952081345,5118.628792010248,5047.58379200846,838.4033624753356,71.23676700890064,0.19176700711250305
27.5397,596895.6980734845,27.5397,758.4350760899999,20887.07446499577,2159.7859814555773,575223.764643644,596110.8391086397,596138.3788086397,596360.151406869,596869.2741847298,596896.8138847298,596868.1583734845,596137.2629973944,576008.6236084887,594735.9120920289,21671.933429840486,784.8589648447232,757.3192648447584,535.5466666155262,26.423888754681684,1.115811245283112
28.9827,730809.9905252317,28.9827,839.9968992900001,24345.378133052287,2886.972722994627,705594.7908168145,729940.1689498669,729969.151649867,730230.7602523386,730780.1658491569,730809.148549157,730781.0078252316,729969.9936259417,706464.6123921794,727923.0178022371,25215.199708417174,869.8215753647964,840.838875364745,579.2302728930954,29.82467607478611,0.8419760747347027
29.3717,770476.5176880686,29.3717,862.6967608900001,25338.870451832816,3116.8624979085794,744245.701250098,769584.5717019308,769613.9434019309,769887.0215274179,770447.2684628208,770476.6401628208,770447.1459880685,769613.8209271786,745137.6472362358,767359.65519016,26230.816437970614,891.9459861377254,862.5742861377075,589.4961606506258,29.249225247767754,0.1224747522501275
18.6062,126653.43760092148,18.6062,346.19067844000006,6441.293001190329,276.80888693879797,119847.98583874751,126289.27883993785,126307.88503993784,126366.16340145865,126635.46951837785,126654.07571837785,126634.83140092148,126307.24692248147,120212.14459973115,126376.62871398267,6805.451762173965,364.1587609836279,345.55256098363316,287.27419946283044,17.968082543622586,0.6381174563721288
53.9649,8641092.055828998,53.9649,2912.21043201,157157.14474237646,150012.35644106622,8480969.60030787,8638126.745050248,8638180.709950248,8640002.604161322,8641038.955482258,8641092.920382258,8641038.090928998,8638179.845396988,8483934.91108662,8491079.699387932,160122.4555211272,2965.3107787501067,2911.345878750086,1089.4516676757485,53.100346740335226,0.8645532596856356
28.3615,670663.7427306548,28.3615,804.37468225,22813.272550633374,2550.9227810586335,647018.6294447884,669831.9019954217,669860.2634954217,670104.2057792407,670636.2766776718,670664.6381776717,670635.3812306548,669859.3680484048,647850.4701800214,668112.8199495962,23645.113285866333,831.8407352330396,803.4792352330405,559.5369514140766,27.46605298295617,0.8954470169264823
58.539,11947144.867314275,58.539,3426.8145210000002,200602.29524481902,266388.09638834774,11743057.76133646,11943660.056581281,11943718.595581282,11946054.485697782,11947086.87110228,11947145.410102282,11947086.328314275,11943718.052793276,11746542.572069457,11680756.770925928,204087.10597781464,3484.8107329942286,3426.271732993424,1090.381616493687,57.99621199443936,0.5427880063652992
41.9099,3160490.988824424,41.9099,1756.43971801,73612.2129378273,27408.353095979743,3085080.483003048,3158692.695940876,3158734.605840876,3159571.346036944,3160449.135658886,3160491.0455588857,3160449.078924424,3158734.549106414,3086878.7758865966,3133082.635728444,75410.50582137564,1798.2928835479543,1756.382983548101,919.6427874797955,41.853165538050234,0.056734461802989244
65.0696,18207010.749457832,65.0696,4234.052844159999,275508.12494835345,573198.6308357328,17927203.487139378,18202711.61208773,18202776.68168773,18206000.13216874,18206945.66493189,18207010.73453189,18206945.67985783,18202776.696613673,17931502.62450948,17633812.118622098,279807.2623184547,4299.1373701021075,4234.06777010113,1010.6172890923917,65.08452594280243,0.014925941824913025
36.0049,1728537.1904961911,36.0049,1296.35282401,46675.05379319764,10497.87786473024,1680530.6443187017,1727205.6981118994,1727241.7030118995,1727762.8208889859,1728502.0509359094,1728538.0558359094,1728501.185596191,1727240.8376721812,1681862.1367029934,1718039.3126314608,48006.54617748945,1331.4923842917196,1295.4874842916615,774.3696072052699,35.139560281764716,0.8653397182933986
24.4802,374431.60411612346,24.4802,599.28019204,14670.498957177608,1128.306989181487,359136.74857149925,373807.2475286768,373831.7277286768,373982.35753832955,374406.52772071684,374431.00792071683,374407.12391612347,373832.32392408344,359761.10515894584,373303.29712694196,15294.85554462421,624.356587446644,599.8763874466531,449.2465777939069,25.076395406620577,0.5961954066297039
24.8914,399948.4170558181,24.8914,619.58179396,15422.258266175946,1234.7597001518732,383881.59940669197,399303.85767286783,399328.74907286785,399487.9408319846,399923.43946682784,399948.33086682786,399923.52565581806,399328.83526185807,384526.15878964216,398713.6573556662,16066.817649126111,644.5593829502468,619.6679829502245,460.4762238334515,24.977588990237564,0.08618899021530524
49.0455,5906674.816934453,49.0455,2405.46107025,117977.04092094637,77710.21292457976,5786242.960488275,5904220.001409221,5904269.046909221,5905628.198965061,5906625.462479472,5906674.507979471,5906625.771434453,5904269.355864204,5788697.776013507,5828964.604009873,120431.85644617863,2454.815525231883,2405.7700252318755,1046.6179693918675,49.354454981163144,0.3089549820870161
28.0496,641906.3447676188,28.0496,786.7800601600001,22068.865975463938,2395.6520775426507,619022.8630653733,641091.7290408373,641119.7786408373,641355.1474388936,641878.5091009974,641906.5587009973,641878.2951676188,641119.5647074588,619837.4787921549,639510.6926900762,22883.48170224554,814.6157267815433,786.5661267815158,551.1973287252476,27.83566662145313,0.21393337845802307
31.551,1023386.7317856962,31.551,995.4656009999999,31407.935177150994,4731.38738125229,990951.762774291,1022359.6979514419,1022391.2489514418,1022734.5893473034,1023355.1635524419,1023386.7145524418,1023355.1807856963,1022391.2661846962,991978.7966085452,1018655.344404444,32434.96901140525,1027.0338342543691,995.4828342543915,652.1424383928534,31.568233254365623,0.01723325438797474
77.3916,36343228.24829986,77.3916,5989.4597505599995,463533.8732314392,2113516.624142916,35873628.10357825,36337161.97680969,36337239.368409686,36342694.80982735,36343151.43656025,36343228.82816025,36343150.85669986,36337238.7885493,35879694.37506842,34229711.624156944,469600.14472161233,6066.271490171552,5988.879890173674,533.4384725093842,76.81173960864544,0.5798603892326355
96.5349,87752539.4506856,96.5349,9318.98691801,899607.4702314035,12165607.376977393,86843517.1780415,87743124.64827292,87743221.18317291,87753862.54295908,87752443.63519093,87752540.17009093,87752442.91578561,87743220.46376759,86852931.9804542,75586932.0737082,909022.2726441026,9414.802412688732,9318.267512694001,1323.0922734737396,95.81549467146397,0.719405323266983
77.1385,35871672.12958839,77.1385,5950.348182249999,459000.9332564915,2060910.936327818,35406643.490005866,35865644.42326236,35865721.561762355,35871123.150201894,35871594.77144461,35871671.90994461,35871594.99108839,35865721.781406134,35412671.196331896,33810761.19326057,465028.6395825222,6027.706326030195,5950.567826032639,548.9793864935637,77.3581437766552,0.21964377909898758
75.0256,32111857.68009308,75.0256,5628.84065536,422307.1474727772,1665808.652509866,31683847.12343359,32106154.27090637,32106229.29650637,32111195.01348003,32111783.11156173,32111858.13716173,32111782.65449308,32106228.83943772,31689550.532620303,30446049.027583215,428010.55665948987,5703.409186709672,5628.383586708456,662.6666130498052,74.56853134930134,0.45706865191459656
24.6103,382368.8046309536,24.6103,605.66686609,14905.643274534727,1161.0746897024517,366832.35267928196,381737.99595381675,381762.60625381675,381915.9126930702,382343.6628199067,382368.2731199067,382344.1943309536,381763.1377648636,367463.16135641886,381207.7299412511,15536.451951671625,630.8086771368398,606.1983771368396,452.89193788339617,25.14181104686577,0.5315110468654893
85.9723,55273292.8302799,85.9723,7391.236367290001,635441.5903395662,4800904.508929075,54630375.03715029,55265816.62748986,55265902.59978986,55273401.38540047,55273207.86385715,55273293.83615715,55273206.8579799,55265901.59391261,54637851.23994034,50472388.32135083,642917.793129608,7476.202790044248,7390.230490043759,108.5551205649972,84.9664227515459,1.005877248942852
56.3961,10298314.35816849,56.3961,3180.5200952099995,179368.92934147263,204403.20366643002,10115708.076034624,10295077.005376097,10295133.401476096,10297217.988790503,10298257.525471307,10298313.921571307,10298257.96206849,10295133.83807328,10118945.428827018,10093911.15450206,182606.2821338661,3237.352792393416,3180.956692393869,1096.3693779874593,56.83269718289375,0.43659718334674835
18.3635,120263.98655674965,18.3635,337.21813224999994,6192.505171572873,259.7863149696861,113716.06871817845,119908.57388975132,119926.93738975133,119982.48886998025,120245.79202200132,120264.15552200133,120245.62305674964,119926.76842449965,114071.48138517677,120004.20024177995,6547.9178385712,355.4126669983234,337.04916699831665,281.4976867693913,18.194534748326987,0.16896525167976506
70.4515,24990189.52980245,70.4515,4963.41385225,349679.95101179084,1034530.4648526384,24635477.06870718,24985157.019718975,24985227.471218973,24989330.869550236,24990120.433571223,24990190.88507122,24990119.07830245,24985226.1159502,24640509.578790657,23955659.06494981,354712.46109526977,5032.510083474219,4962.058583475649,858.6602522134781,69.096231225878,1.3552687726914883
24.3659,367560.05830687896,24.3659,593.69708281,14465.963750040179,1100.1957134162878,352476.226137104,366942.18988714414,366966.5557871441,367114.8585236574,367535.8869699542,367560.2528699541,367535.692406879,366966.36122406897,353094.0945568388,366459.8625934627,15083.832169774978,617.8684197348193,593.5025197348441,445.19978322152747,24.17133692477364,0.19456307514337823
78.2165,37912443.25238361,78.2165,6117.820872249999,478514.53625434206,2293502.4867566484,37427732.224937744,37906246.76119208,37906324.97769208,37911958.40639972,37912364.58206433,37912442.79856433,37912365.03588361,37906325.431511365,37433928.71612927,35618940.76562697,484711.02744586766,6196.4911915287375,6118.274691529572,484.8459838926792,78.67031928151846,0.45381928235292435
29.9643,833982.803018156,29.9643,897.8592744900001,26903.72465860071,3498.3219992677764,806151.2767877093,833055.00144631,833084.96574631,833376.12968458,833952.8607208,833982.8250208,833952.838718156,833084.9437436659,807079.0783595552,830484.4810188882,27831.526230446645,927.8015718460083,897.8372718460159,606.6733335759491,29.942297355970368,0.022002644021995366
59.8057,13010483.084859155,59.8057,3576.72175249,213908.34811289122,310520.8123055062,12792938.494735138,13006846.842848029,13006906.64854803,13009400.095672775,13010423.56460052,13010483.37030052,13010423.279159155,13006906.363106664,12796574.736746265,12699962.272553649,217544.59012401663,3636.242011126131,3576.4363111257553,1082.9891863800585,59.52025863528252,0.2854413650929928
30.4385,887566.3009881324,30.4385,926.5022822500001,28201.33971826663,3832.814334176796,858406.4790144588,886607.8187327255,886638.2572327255,886944.4355638707,887534.3210149755,887564.7595149755,887535.8624881323,886639.7987058824,859364.9612698657,883733.4866539555,29159.821973673534,958.4822554069106,928.043755406863,621.8654242616612,31.97997315682005,1.5414731568889692
29.2233,755158.2102853262,29.2233,854.0012628899999,24956.73510581333,3027.315205155394,729318.1570177147,754274.892123528,754304.115423528,754572.7807050981,755128.8933864181,755158.116686418,755128.9869853263,754304.2090224363,730201.4751795129,752130.8950801708,25840.05326761154,883.3181617981754,854.0948617982212,585.4295802281704,29.316898908116855,0.09359890827909112
43.6688,3721738.309550251,43.6688,1906.9640934399997,83274.83360361266,35822.43449414472,3636512.05366944,3719786.8872730522,3719830.5560730523,3720780.8723419122,3721693.8513664925,3721737.5201664926,3721694.640750251,3719831.3454568107,3638463.4759466383,3685915.875056106,85226.25588081079,1951.4222771986388,1907.7534771985374,957.4372083386406,44.45818375842646,0.7893837583251297
57.5363,11152756.105261872,57.5363,3310.42581769,190469.65297435713,235545.60213801396,10958919.094428504,11149388.747402862,11149446.283702862,11151662.231274694,11152699.173220553,11152756.709520552,11152698.568961872,11149445.67944418,10962286.452287514,10917210.503123857,193837.0108333677,3367.357859009877,3309.8215590100735,1093.8739871773869,56.93204131908715,0.604258680716157
72.3796,27829587.81524858,72.3796,5238.806496159999,379182.71866946225,1268001.8350277003,27445093.504208207,27824276.222877674,27824348.602477673,27828802.22364425,27829515.029373832,27829587.40897383,27829515.43564858,27824349.00875242,27450405.096579116,26561585.980220877,384494.31104037166,5311.592370904982,5239.212770905346,785.5916043296456,72.78587474673986,0.4062747471034527
94.5275,80695910.41981107,94.5275,8935.44825625,844645.5850426719,10257469.088377902,79842235.54012117,80686881.12516384,80686975.65266384,80696962.98379602,80695816.57342008,80695911.1009201,80695815.89231107,80686974.97155482,79851264.8347684,70438441.33143316,853674.8796899021,9029.294647231698,8934.767147228122,1052.5639849454165,93.84639099240303,0.6811090260744095
