x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_19_Y_pred,Model_20_Y_pred,Model_21_Y_pred,Model_22_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals,Model_19_Residuals,Model_20_Residuals,Model_21_Residuals,Model_22_Residuals
70.964,-0.9810561124298146,70.964,0.9615608518037512,-0.4351602674014154,-0.4215557376590287,-0.9117339147869651,-0.9864500189983125,-0.9884436369178553,-0.982647708934522,-1.0763995861123306,-1.009290864716983,-1.0003236020948014,-1.0229640990554805,-1.0308313990554805,-1.0241006467253095,-1.0241541361165254,-1.0241527600917297,-1.0244390596676387,-1.025128764721647,-1.024248481207777,-1.0246177181028453,-1.0215765799525582,-1.0219327767153548,71.94505611242981,1.9426169642335658,0.5458958450283993,0.5595003747707858,0.06932219764284953,0.005393906568497919,0.007387524488040698,0.0015915965047074154,0.09534347368251594,0.02823475228716832,0.019267489664986814,0.04190798662566586,0.04977528662566588,0.04304453429549493,0.043098023686710785,0.04309664766191512,0.0433829472378241,0.044072652291832326,0.0431923687779624,0.04356160567303069,0.04052046752274363,0.040876664285540154
4.0721,-0.3719771561153669,4.0721,-0.8019231466269416,0.16586736014339687,0.16510784906471723,-0.9117339147869651,-1.1969311035158618,-1.1764923829630516,-1.0437937142724414,-1.1707362615342962,-0.7809664796634301,-0.8874827078002981,-0.5418183344335941,-0.5496856344335941,-0.5618107927053719,-0.5625569680624343,-0.5625329882427823,-0.558663686253587,-0.5725310569745534,-0.5368039307857142,-0.5294368847212354,-0.5508616721933738,-0.543754803961653,4.444077156115367,0.4299459905115747,0.5378445162587637,0.5370850051800842,0.5397567586715981,0.824953947400495,0.8045152268476847,0.6718165581570745,0.7987591054189294,0.4089893235480632,0.5155055516849312,0.16984117831822715,0.17770847831822717,0.18983363659000502,0.19057981194706736,0.1905558321274154,0.18668653013822006,0.2005539008591865,0.1648267746703473,0.1574597286058685,0.17888451607800687,0.17177764784628607
50.1532,-0.0741361209440445,50.1532,-0.11204667540384516,-0.7154770228493235,-0.6559775388197754,-0.9117339147869651,-1.0022340882616432,-1.00222941656746,-1.0224931027869548,-0.8959451795876657,-0.9804116551804376,-0.9825984034158708,-0.12725424619685133,-0.13512154619685135,-0.12886277731767115,-0.128938082721739,-0.12893613572287155,-0.11999897234393242,-0.13029956887461136,-0.15328412039212091,-0.1392513498688881,-0.15134840333545266,-0.13781122029604567,50.227336120944045,0.03791055445980067,0.6413409019052789,0.5818414178757308,0.8375977938429205,0.9280979673175986,0.9280932956234154,0.9483569818429103,0.8218090586436212,0.9062755342363931,0.9084622824718263,0.05311812525280683,0.060985425252806855,0.054726656373626656,0.054801961777694516,0.05480001477882705,0.045862851399887924,0.056163447930566865,0.07914799944807642,0.0651152289248436,0.07721228239140816,0.06367509935200118
78.6937,-0.5192650391955953,78.6937,-0.15327704678473894,-0.33991440244571625,-0.33340639342553396,-0.9117339147869651,-1.001947767696585,-1.0019401498893288,-0.9895220070755902,-1.1191096884205674,-1.0067806226851832,-0.9927109074501673,-0.4263943376112328,-0.4342616376112328,-0.42741919053729516,-0.42746748311080884,-0.42746624224624663,-0.42159096825637166,-0.42834904670367047,-0.41375595715868696,-0.4045330229925195,-0.41080823458067256,-0.4019110216061497,79.21296503919561,0.36598799241085633,0.17935063674987906,0.18585864577006134,0.3924688755913698,0.4826827285009896,0.4826751106937335,0.47025696787999494,0.599844649224972,0.4875155834895879,0.473445868254572,0.0928707015843625,0.08500340158436248,0.09184584865830014,0.09179755608478646,0.09179879694934867,0.09767407093922365,0.09091599249192484,0.10550908203690834,0.11473201620307583,0.10845680461492274,0.11735401758944558
95.8378,-0.9392442676942816,95.8378,0.999815223343291,-0.1491729398914422,-0.14862030834181048,-0.9117339147869651,-0.9895676317346257,-0.9912208842941945,-0.9893691867934653,-1.1738448680202909,-1.0096993890963963,-0.9998183387087496,-0.9825899815014064,-0.9904572815014064,-0.9834314248447426,-0.9834711556310295,-0.9834701367405333,-0.9833269699215115,-0.9841986301902449,-0.9888568270333306,-0.9885768935093558,-0.9859820862851958,-0.9857120390164374,96.77704426769428,1.9390594910375727,0.7900713278028394,0.7906239593524711,0.027510352907316515,0.0503233640403441,0.05197661659991293,0.05012491909918371,0.23460060032600927,0.07045512140211474,0.06057407101446799,0.04334571380712482,0.05121301380712484,0.044187157150460954,0.044226887936747894,0.0442258690462517,0.044082702227229875,0.044954362495963296,0.049612559339048956,0.04933262581507425,0.04673781859091419,0.04646777132215585
69.6757,-1.5260553298499324,69.6757,0.5317466434132435,-0.4515817583462095,-0.43638927910382336,-0.9117339147869651,-0.9923682626308277,-0.9927228634144452,-1.004578851500702,-1.0680375387658096,-1.0142605428747395,-1.0098338540261986,-1.6851806629732062,-1.6930479629732063,-1.6863382375076068,-1.6863927037564348,-1.6863913022890136,-1.6935127334596154,-1.6873847868800087,-1.708346357064465,-1.719363291800109,-1.7059688992014599,-1.716596755033827,71.20175532984995,2.057801973263176,1.0744735715037228,1.0896660507461091,0.6143214150629673,0.5336870672191047,0.5333324664354873,0.5214764783492305,0.45801779108412277,0.5117947869751929,0.5162214758237338,0.15912533312327382,0.16699263312327384,0.1602829076576744,0.16033737390650238,0.16033597243908115,0.16745740360968298,0.16132945703007628,0.1822910272145326,0.19330796195017652,0.17991356935152747,0.1905414251838946
11.7027,-1.8577886067416325,11.7027,-0.7602322985006302,-0.7764566035483379,-0.7007559609003021,-0.9117339147869651,-1.0649621282695985,-1.0588829761370915,-1.1275560862988185,-0.8468267571188808,-0.9924028987574115,-1.0531325152446145,-1.6217938861531502,-1.6296611861531503,-1.628705660610676,-1.629010151630348,-1.6290018075538866,-1.6357178374675025,-1.6340572632304644,-1.6411110260865245,-1.6511087727144669,-1.6438478699175234,-1.6534925317367983,13.560488606741632,1.0975563082410023,1.0813320031932947,1.1570326458413303,0.9460546919546674,0.792826478472034,0.798905630604541,0.730232520442814,1.0109618496227517,0.865385707984221,0.804656091497018,0.23599472058848225,0.22812742058848223,0.22908294613095648,0.22877845511128458,0.22878679918774592,0.22207076927412994,0.22373134351116808,0.216677580655108,0.2066798340271656,0.21394073682410908,0.20429607500483415
99.7027,-0.7226231059835808,99.7027,-0.736759294025447,-0.10997333531255728,-0.10975179726946765,-0.9117339147869651,-1.0073895621084028,-1.006738947045616,-1.0142680370501787,-1.1798567957154948,-0.9973724460692683,-0.9960088025502786,-0.6020668380296552,-0.6099341380296552,-0.6028756502688892,-0.6029138541084573,-0.6029128747144832,-0.5988412105106384,-0.6036137478940382,-0.6219010889579342,-0.6155027710959674,-0.6191678142345909,-0.6129954621749353,100.42532310598358,0.014136188041866227,0.6126497706710236,0.6128713087141131,0.18911080880338427,0.284766456124822,0.28411584106203525,0.29164493106659783,0.45723368973191403,0.2747493400856875,0.27338569656669776,0.1205562679539256,0.11268896795392558,0.11974745571469159,0.11970925187512349,0.11971023126909763,0.12378189547294238,0.1190093580895426,0.10072201702564665,0.10712033488761341,0.10345529174898993,0.10962764380864554
37.3694,-0.1705399663693445,37.3694,-0.32377040629503306,-0.887336611306955,-0.7753926245021802,-0.9117339147869651,-1.0086640515045742,-1.0085134714338833,-1.0348652464153765,-0.7495835191545991,-0.9901335266824901,-0.974696277165739,-0.0544150599173695,-0.06228235991736952,-0.05657445158585561,-0.05667492467302526,-0.05667231162000308,-0.04700729761443623,-0.058475013943233844,-0.0795168570475483,-0.0643129142995239,-0.07806475456061499,-0.06339776092882174,37.539939966369346,0.15323043992568858,0.7167966449376104,0.6048526581328357,0.7411939484176207,0.8381240851352296,0.8379735050645387,0.8643252800460319,0.5790435527852547,0.8195935603131457,0.8041563107963945,0.11612490645197499,0.10825760645197496,0.11396551478348887,0.11386504169631922,0.11386765474934141,0.12353266875490826,0.11206495242611064,0.09102310932179619,0.10622705206982058,0.0924752118087295,0.10714220544052275
99.4054,-1.4205607729489385,99.4054,-0.9025110281437431,-0.11294104681726644,-0.1127010932638736,-0.9117339147869651,-1.009079094577797,-1.0078958016221697,-1.0134698799170523,-1.179464971860011,-1.007700929006821,-1.0039083621501264,-1.3885123028781678,-1.3963796028781679,-1.3893235350803694,-1.3893618521984261,-1.3893608698752966,-1.393405600034871,-1.39006379313666,-1.4035568706533477,-1.409803711692659,-1.40076546379371,-1.4067916886526732,100.82596077294893,0.5180497448051954,1.307619726131672,1.3078596796850648,0.5088268581619734,0.41148167837114147,0.4126649713267687,0.40709089303188617,0.24109580108892747,0.4128598439421174,0.4166524107988121,0.03204847007077061,0.024181170070770586,0.031237237868569023,0.031198920750512338,0.031199903073641844,0.02715517291406755,0.030496979812278502,0.01700390229559079,0.01075706125627951,0.019795309155228535,0.013769084296265222
31.7207,-0.2582910438170138,31.7207,0.30007708692992086,-0.950679569153282,-0.8138106108201119,-0.9117339147869651,-0.9905400231731986,-0.9906813579227379,-1.021251419912606,-0.6898175665396544,-0.9996122198905588,-0.9765719689436423,-0.2568464552705929,-0.26471375527059293,-0.259390871911819,-0.2595087480321019,-0.25950566965666866,-0.2519464651823692,-0.2616072947391861,-0.28210003256701977,-0.2701509590696458,-0.28099587091906375,-0.26946879614666064,31.978991043817015,0.5583681307469346,0.6923885253362683,0.5555195670030981,0.6534428709699514,0.7322489793561848,0.7323903141057242,0.7629603760955921,0.43152652272264064,0.741321176073545,0.7182809251266284,0.0014445885464208774,0.006422711453579144,0.0010998280948051886,0.0012177042150881001,0.0012146258396548704,0.006344578634644604,0.0033162509221723036,0.023808988750005977,0.011859915252632025,0.022704827102049963,0.01117775232964685
71.3604,-1.0948380691916848,71.3604,0.7809785238286023,-0.4301382269202166,-0.4169964419824618,-0.9117339147869651,-0.9890558555749602,-0.9901349385901942,-0.9804745818417694,-1.0788990221962609,-0.9965163181584134,-1.001867279844423,-1.1332498366099668,-1.1411171366099668,-1.13438006730287,-1.1344332631322396,-1.1344318947511263,-1.135856093403496,-1.135402643946576,-1.1277060908677048,-1.129848598432202,-1.1249425276241587,-1.127009369451002,72.45523806919168,1.875816593020287,0.6646998422714683,0.677841627209223,0.18310415440471972,0.10578221361672457,0.10470313060149061,0.11436348734991542,0.015939046995423922,0.09832175103327145,0.09297078934726177,0.038411767418282006,0.04627906741828203,0.039541998111185306,0.039595193940554774,0.039593825559441465,0.04101802421181122,0.04056457475489128,0.03286802167601999,0.035010529240517174,0.03010445843247389,0.03217130025931714
67.5946,-1.0723839329677411,67.5946,-0.9987323064774326,-0.4784255578397941,-0.46038208157141713,-0.9117339147869651,-1.0147753268231106,-1.0124386470386157,-1.0155315776831757,-1.0537491710678348,-1.000128888492907,-0.9993189977199362,-0.9539679232799972,-0.9618352232799973,-0.9551611584303258,-0.9552172803292288,-0.9552158357134816,-0.9547925373644236,-0.9562389183729053,-0.9615919336752915,-0.9608517896339086,-0.9590508658316239,-0.9583368610421108,68.66698393296774,0.07365162649030854,0.593958375127947,0.612001851396324,0.16065001818077607,0.05760860614463059,0.0599452859291254,0.05685235528456545,0.018634761899906316,0.07225504447483422,0.073064935247805,0.1184160096877439,0.11054870968774388,0.11722277453741536,0.11716665263851234,0.11716809725425958,0.11759139560331755,0.11614501459483584,0.11079199929244965,0.11153214333383255,0.11333306713611724,0.11404707192563035
31.8198,-0.3793059285276625,31.8198,0.39298310872424574,-0.9497074261321845,-0.8132452847065074,-0.9117339147869651,-0.9876497303966636,-0.9879651718841311,-1.017040719993332,-0.6907563458100199,-0.9808328587827199,-0.9772407001326581,-0.2758036300811516,-0.28367093008115163,-0.27834011231651,-0.2784576313633721,-0.27845456257527157,-0.271090656767526,-0.280550094105917,-0.3003866343164595,-0.2887423708771423,-0.2992668995307601,-0.2880338700105996,32.199105928527665,0.7722890372519082,0.570401497604522,0.4339393561788449,0.5324279862593027,0.608343801869001,0.6086592433564686,0.6377347914656695,0.3114504172823574,0.6015269302550574,0.5979347716049956,0.10350229844651088,0.09563499844651085,0.10096581621115247,0.10084829716429039,0.10085136595239091,0.10821527176013651,0.09875583442174546,0.07891929421120297,0.09056355765052021,0.0800390289969024,0.09127205851706288
61.8468,-1.5858855491985888,61.8468,-0.8333014306905089,-0.5544722081162982,-0.5264946562760114,-0.9117339147869651,-1.0134736385826026,-1.0119675617993449,-1.0226142974566474,-1.0091852711608722,-1.0141589678930831,-1.0088540162694513,-1.5475925734135045,-1.5554598734135046,-1.5488967754619831,-1.5489580408265318,-1.5489564619538396,-1.5546643106107318,-1.5500712676350084,-1.565020431569442,-1.5738251045105054,-1.5627026491034917,-1.571196372349942,63.43268554919859,0.7525841185080799,1.0314133410822905,1.0593908929225773,0.6741516344116237,0.5724119106159862,0.5739179873992439,0.5632712517419414,0.5767002780377166,0.5717265813055057,0.5770315329291376,0.03829297578508428,0.03042567578508426,0.036988773736605696,0.03692750837205705,0.03692908724474919,0.03122123858785697,0.03581428156358046,0.02086511762914678,0.012060444688083427,0.02318290009509716,0.01468917684864679
8.6306,-0.4847099750341924,8.6306,0.7132877022534642,-0.5517972194468417,-0.5242185576167375,-0.9117339147869651,-0.9173536367977354,-0.9241856288380131,-0.8484527249804537,-1.0108534293090878,-0.8865760815100268,-0.9358380185128672,-0.446243602577152,-0.45411090257715203,-0.4556271653886571,-0.45602852946520167,-0.4560172152780527,-0.45070773240011963,-0.46241891875682917,-0.43921091724756034,-0.4303071369462015,-0.4438246473441297,-0.4352353168564255,9.115309975034192,1.1979976772876566,0.0670872444126493,0.03950858258254514,0.4270239397527727,0.432643661763543,0.43947565380382075,0.36374274994626127,0.5261434542748955,0.4018661064758344,0.4511280434786748,0.038466372457040376,0.030599072457040355,0.02908280964553528,0.028681445568990716,0.028692759756139663,0.034002242634072755,0.02229105627736322,0.04549905778663205,0.0544028380879909,0.0408853276900627,0.04947465817776686
63.9279,-0.992157383173074,63.9279,0.8894073033570657,-0.5266314316583697,-0.5026240539142625,-0.9117339147869651,-0.9860873374010868,-0.987850397703272,-0.9931891226418472,-1.026191408892278,-1.0060853650176587,-0.9969825358359995,-0.8070998526701912,-0.8149671526701913,-0.8083615711330431,-0.808420868846227,-0.8084193413719379,-0.8064833013206758,-0.8094990986029876,-0.8226604592262657,-0.8195588417281787,-0.8202809432373331,-0.8172888638243393,64.92005738317307,1.8815646865301399,0.46552595151470433,0.48953332925881154,0.08042346838610892,0.00607004577198722,0.004306985469802016,0.0010317394687732184,0.034034025719203886,0.013927981844584658,0.0048251526629254915,0.18505753050288276,0.17719023050288274,0.18379581204003093,0.183736514326847,0.18373804180113606,0.1856740818523982,0.18265828457008637,0.16949692394680826,0.17259854144489528,0.17187643993574087,0.1748685193487347
24.6847,-1.2051368351469174,24.6847,-0.43320093088002387,-0.9979147287547949,-0.8403424792551738,-0.9117339147869651,-1.0175493698882312,-1.0170056025950927,-1.0561104869715003,-0.6434352251721668,-0.9866761258547622,-1.0048983196187418,-1.1209135502927539,-1.1287808502927539,-1.124184399313768,-1.1243346892978867,-1.1243307334781438,-1.1257203307854926,-1.126978561758724,-1.1451405146114706,-1.1470846685612477,-1.1446759237482287,-1.1465514171036815,25.889836835146916,0.7719359042668935,0.20722210639212246,0.3647943558917436,0.2934029203599523,0.1875874652586862,0.18813123255182473,0.14902634817541704,0.5617016099747506,0.21846070929215522,0.20023851552817562,0.08422328485416353,0.0763559848541635,0.08095243583314948,0.08080214584903067,0.08080610166877356,0.07941650436142478,0.07815827338819337,0.05999632053544679,0.058052166585669696,0.0604609113986887,0.058585418043235915
74.3333,-0.766250305407774,74.3333,-0.8747519512220965,-0.3929430914903404,-0.3829088566224246,-0.9117339147869651,-1.0117679687464716,-1.0103235626581568,-1.018406855986359,-1.0965596286565962,-0.9866434514648141,-0.9962017487460239,-0.7176634500628161,-0.7255307500628161,-0.7187484535830488,-0.7187995464018726,-0.7187982327480513,-0.715931527927689,-0.7197313005353163,-0.7337597342814541,-0.7292200799797004,-0.7312279591810726,-0.7268486293034317,75.09955030540777,0.10850164581432253,0.37330721391743354,0.38334144878534937,0.14548360937919114,0.24551766333869762,0.24407325725038287,0.2521565505785851,0.33030932324882223,0.2203931460570402,0.2299514433382499,0.04858685534495788,0.04071955534495786,0.047501851824725105,0.047450759005901344,0.04745207265972262,0.05031877748008495,0.04651900487245764,0.03249057112631981,0.03703022542807355,0.035022346226701306,0.0394016761043422
23.7928,-0.8693443822771195,23.7928,-0.9734710959183915,-0.9996138727885019,-0.8412622966611191,-0.9117339147869651,-1.0409145243905042,-1.0347518135308935,-1.0510219668784493,-0.6417393844770412,-1.002772177327394,-0.9944857067237118,-0.8687995229359318,-0.8766668229359318,-0.8721931912500267,-0.8723489072034414,-0.8723448030953243,-0.8711378418304905,-0.8750827180570961,-0.8799056974892794,-0.8777961413222561,-0.8793861656043702,-0.8773511114489828,24.66214438227712,0.10412671364127202,0.13026949051138237,0.02808208561600045,0.04238953250984556,0.17157014211338473,0.165407431253774,0.18167758460132977,0.22760499780007837,0.13342779505027458,0.12514132444659232,0.0005448593411877534,0.007322440658812268,0.0028488089729071797,0.003004524926321861,0.00300042081820473,0.0017934595533709574,0.005738335779976622,0.01056131521215986,0.00845175904513662,0.010041783327250697,0.008006729171863292
