x1,x2,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_19_Y_pred,Model_20_Y_pred,Model_21_Y_pred,Model_22_Y_pred,Model_23_Y_pred,Model_24_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals,Model_19_Residuals,Model_20_Residuals,Model_21_Residuals,Model_22_Residuals,Model_23_Residuals,Model_24_Residuals
93.7137,43.6198,-0.9548432610078312,43.6198,0.935014224887792,0.0,-0.17074178252917305,-0.47596809259686185,-0.5912980803584099,-0.9519361851937237,-0.9519361851937148,-0.9564669307861806,-0.9564830995067203,-0.9483029902118486,-0.9482295219326543,-0.9483875457120895,-0.9497329598832067,-0.951216817746827,-0.950553168872323,-0.9507456956435202,-0.9507235029256947,-0.9545968985934075,-0.9547894253646046,-0.9551140371476007,-0.9551657366470564,-0.9562288809227247,-0.9565077123786015,44.57464326100783,1.8898574858956232,0.9548432610078312,0.7841014784786582,0.4788751684109694,0.3635451806494213,0.0029070758141075403,0.002907075814116422,0.0016236697783493792,0.0016398384988890458,0.006540270795982628,0.006613739075176928,0.006455715295741737,0.005110301124624517,0.003626443261004253,0.004290092135508239,0.004097565364311051,0.004119758082136493,0.00024636241442377305,5.3835643226585184e-05,0.00027077613976944637,0.00032247563922516154,0.001385619914893499,0.0016644513707703146
93.1639,47.837,1.3168229612115965,47.837,-0.7563308804362787,0.0,0.9745271405666194,0.6684299044215595,0.96023022573268,1.336859808843119,1.3368598088431192,1.3432226005731298,1.343245307255559,1.3431675392371016,1.343127710212002,1.3423430478121956,1.340633987259874,1.3380861249735228,1.3392146762534474,1.3389404314630615,1.3386918168596078,1.3448935230354322,1.3446192782450463,1.3448577015396002,1.3446283571829996,1.3432427581054784,1.3433339445968306,46.520177038788404,2.0731538416478754,1.3168229612115965,0.3422958206449771,0.648393056790037,0.35659273547891646,0.02003684763152247,0.020036847631522692,0.026399639361533334,0.02642234604396254,0.02634457802550516,0.02630474900040558,0.025520086600599123,0.02381102604827756,0.021263163761926274,0.02239171504185089,0.022117470251465043,0.02186885564801133,0.028070561823835716,0.02779631703344987,0.028034740328003682,0.02780539597140308,0.026419796893881964,0.026510983385234166
92.7617,17.7314,-0.8389267399230146,17.7314,0.4373415603781454,0.0,-0.359678849704033,-0.43577311552405945,-0.7096263093212793,-0.8715462310481189,-0.8715462310481061,-0.8756943602046339,-0.875709163494672,-0.8644346073714407,-0.8625283495295925,-0.86394821919914,-0.8666439424703599,-0.8696783370627209,-0.8679227599160754,-0.8691798998638106,-0.8657070082584831,-0.8716250011509445,-0.8728821410986798,-0.8697267667390489,-0.8706461551026797,-0.8754816813964224,-0.8757789350967745,18.570326739923015,1.27626830030116,0.8389267399230146,0.47924789021898156,0.40315362439895513,0.12930043060173524,0.032619491125104316,0.03261949112509155,0.036767620281619284,0.0367824235716574,0.025507867448426147,0.023601609606577867,0.025021479276125413,0.027717202547345332,0.03075159713970632,0.028996019993060784,0.030253159940796026,0.026780268335468538,0.03269826122792996,0.0339554011756652,0.03080002681603433,0.031719415179665145,0.036554941473407765,0.03685219517375993
69.5514,60.5233,-0.5954249512657195,60.5233,-0.6726296431587737,0.0,0.3863563983830796,-0.28428343691550795,-0.6275119753062965,-0.5685668738310159,-0.5685668738310181,-0.5712729710439322,-0.5712826282027146,-0.5715833829192768,-0.5718161207918111,-0.5717202463416508,-0.5706840560213775,-0.5693073910435879,-0.5699654050522042,-0.5699816647683874,-0.5693256333098539,-0.5723806202755509,-0.5723968799917342,-0.5719479858959037,-0.571925597432141,-0.5708723242103452,-0.571492284717926,61.11872495126572,0.07720469189305423,0.5954249512657195,0.981781349648799,0.31114151435021153,0.03208702404057706,0.026858077434703587,0.026858077434701366,0.024151980221787328,0.0241423230630049,0.023841568346442688,0.023608830473908382,0.02370470492406873,0.024740895244341976,0.02611756022213163,0.025459546213515316,0.025443286497332074,0.02609931795586562,0.02304433099016856,0.023028071273985318,0.023476965369815805,0.023499353833578485,0.02455262705537431,0.02393266654779347
96.4126,61.3205,0.1002712180972429,61.3205,0.05940825405421351,0.0,-0.5094803790786517,0.049231330471562106,0.9838794239743552,0.09846266094312421,0.09846266094312983,0.09893129452805181,0.0989329669250813,0.09254808152882948,0.09320888019454782,0.09378989337518887,0.09520195212848255,0.09741855738282189,0.09645995475691346,0.09659362019848602,0.09741843646944894,0.09687821429433376,0.09701187973590632,0.09787256741769389,0.0979880477187928,0.09907382731149858,0.09831536610127796,61.22022878190276,0.040862964043029394,0.1002712180972429,0.6097515971758947,0.0510398876256808,0.8836082058771123,0.0018085571541186923,0.0018085571541130718,0.00133992356919109,0.001338251172161603,0.007723136568413419,0.007062337902695087,0.006481324722054038,0.005069265968760353,0.0028526607144210153,0.0038112633403294405,0.003677597898756879,0.0028527816277939683,0.0033930038029091475,0.003259338361336586,0.0023986506795490165,0.0022831703784501056,0.0011973907857443233,0.001955851995964944
71.2357,75.3451,1.672986527784329,75.3451,0.9985892688032404,0.0,0.8236442253723449,0.8513921410538037,0.8490260991871571,1.7027842821076073,1.7027842821076007,1.7108886934127558,1.7109176153548198,1.6966991245690586,1.6969677295761003,1.6976472486117582,1.698870001402012,1.7013996883782811,1.700173498546494,1.7000197354899234,1.7018864366037127,1.707406755898459,1.7072529928418883,1.7097400435780032,1.709844934423168,1.7111064697815832,1.7110403040207953,73.67211347221567,0.6743972589810886,1.672986527784329,0.849342302411984,0.8215943867305253,0.8239604285971719,0.029797754323278358,0.029797754323271697,0.037902165628426854,0.037931087570490796,0.02371259678472959,0.023981201791771323,0.024660720827429206,0.02588347361768295,0.028413160593952158,0.02718697076216503,0.027033207705594364,0.028899908819383757,0.034420228114129925,0.03426646505755926,0.03675351579367425,0.0368584066388391,0.038119941997254214,0.03805377623646633
63.2181,36.1558,0.0085537827059949,36.1558,0.027481023566020262,0.0,0.9363320658028894,0.01035249993091575,0.9100991374331512,0.0207049998618315,0.02070499986182861,0.0208035454243649,0.02080389710062403,0.01801630562963079,0.01691412020844145,0.017003149162716127,0.018388068551631626,0.019874560077690128,0.019133318440148386,0.019280808268692006,0.018985535942004625,0.01922127120906146,0.01936876103760508,0.019081031850104208,0.019121413526309184,0.021141242327320352,0.026279740778000948,36.147246217294004,0.01892724086002536,0.0085537827059949,0.9277782830968945,0.0017987172249208493,0.9015453547271562,0.0121512171558366,0.01215121715583371,0.01224976271837,0.012250114394629131,0.009462522923635888,0.008360337502446549,0.008449366456721227,0.009834285845636725,0.011320777371695227,0.010579535734153486,0.010727025562697105,0.010431753236009724,0.01066748850306656,0.01081497833161018,0.010527249144109307,0.010567630820314283,0.012587459621325452,0.017725958072006047
86.3235,45.5528,-0.0361479811763888,45.5528,0.0002934770477914167,0.0,0.06994733299180267,-0.0002927521931856245,0.19636597834079766,-0.000585504386371249,-0.0005855043863783327,-0.0005882910977697404,-0.0005883010426136756,0.006534087499851251,0.0069786304493633,0.005785116679666663,0.003986131860947859,0.0009274710139458006,0.002312252327528348,0.001990818021729833,0.0018284512637803821,0.0023097651634454816,0.0019883308576469664,0.0018257507917472532,0.001444862643867855,-0.0004109376848948657,-0.021920952979571532,45.58894798117639,0.03644145822418022,0.0361479811763888,0.10609531416819147,0.035855228983203175,0.23251395951718645,0.035562476790017554,0.03556247679001047,0.03555969007861906,0.035559680133775126,0.042682068676240054,0.0431266116257521,0.041933097856055465,0.04013411303733666,0.037075452190334604,0.03846023350391715,0.038138799198118634,0.03797643244016918,0.03845774633983429,0.038136312034035766,0.037973731968136054,0.037592843820256655,0.03573704349149394,0.01422702819681727
73.8093,1.8974,0.6641028037028486,1.8974,-0.32082809668942314,0.0,0.33794354636729257,0.32077538589090454,-0.028936813825618333,0.6415507717818091,0.6415507717818179,0.6446042362648261,0.6446151330615887,0.6486868191645436,0.6547574721652676,0.652664480395454,0.6482379203406281,0.6521257362296341,0.6625187498187515,0.6446988675502658,0.6542416260257434,0.6652439933422034,0.6474241110737178,0.657200596030676,0.6551893553185201,0.6447272487322119,0.6446908622071275,1.2332971962971513,0.9849309003922717,0.6641028037028486,0.326159257335556,0.34332741781194404,0.6930396175284669,0.022552031921039495,0.022552031921030724,0.019498567438022474,0.01948767064125989,0.01541598453830495,0.009345331537580992,0.011438323307394582,0.015864883362220472,0.011977067473214476,0.001584053884097103,0.019403936152582735,0.009861177677105148,0.0011411896393548338,0.016678692629130798,0.006902207672172533,0.008913448384328504,0.0193755549706367,0.01941194149572112
57.5297,7.3909,0.7253457099329513,7.3909,0.44670730044655765,0.0,-0.1263438864855404,0.37124588774946055,0.9383436330217347,0.7424917754989211,0.7424917754989219,0.7460256692531465,0.7460382805418103,0.7365602324676914,0.7296904165108553,0.7311139639779405,0.7357047614506041,0.7388807353000182,0.735512362244661,0.7389348398613067,0.7312869232561173,0.7386663930578029,0.7420888706744486,0.7347114548586725,0.735957466242634,0.7462742011416236,0.7464547724287156,6.665554290067049,0.2786384094863937,0.7253457099329513,0.8516895964184917,0.3540998221834908,0.2129979230887834,0.01714606556596976,0.017146065565970536,0.020679959320195174,0.020692570608858984,0.01121452253474009,0.004344706577903978,0.005768254044989152,0.010359051517652818,0.013535025367066855,0.010166652311709656,0.01358912992835537,0.005941213323165995,0.013320683124851573,0.016743160741497287,0.009365744925721176,0.010611756309682696,0.02092849120867224,0.021109062495764275
8.7555,90.3128,-0.903580826511708,90.3128,-0.701435349258686,0.0,0.12379062927814408,-0.43518443186235484,-0.8200062782612418,-0.8703688637247097,-0.8703688637247117,-0.8745113891948703,-0.87452617248722,-0.8747969368665313,-0.8766314106263982,-0.876237308390732,-0.8761228797695954,-0.8782365290977827,-0.8807597667082088,-0.8853632258805533,-0.8735465078488004,-0.884457006604425,-0.8890604657767694,-0.877560836058298,-0.8773608668328192,-0.8779032494346471,-0.8731114942817133,91.21638082651171,0.202145477253022,0.903580826511708,1.0273714557898521,0.4683963946493532,0.08357454825046617,0.03321196278699834,0.03321196278699634,0.029069437316837754,0.029054654024488036,0.028783889645176752,0.026949415885309858,0.027343518120976018,0.02745794674211266,0.0253442974139253,0.022821059803499244,0.01821760063115474,0.030034318662907622,0.01912381990728307,0.014520360734938564,0.02601999045340997,0.026219959678888793,0.025677577077060865,0.030469332229994706
53.2541,57.3561,0.2329145198107399,57.3561,0.6913559568129342,0.0,0.8194251216373668,0.10534824722719072,0.23672657287653498,0.21069649445438143,0.2106964944543871,0.2116993055970223,0.21170288429566883,0.20960893079102488,0.20931887131916166,0.20932419639957459,0.20976658372635046,0.21034317720795576,0.21003979349765645,0.2099909382959854,0.21029812060057362,0.2109348111364492,0.21088595593477816,0.21126989810386215,0.21127143798276785,0.2123785279231089,0.21147586158452886,57.12318548018926,0.45844143700219425,0.2329145198107399,0.5865106018266268,0.1275662725835492,0.0038120530657950735,0.022218025356358473,0.02221802535635281,0.02121521421371761,0.021211635515071076,0.023305589019715023,0.023595648491578247,0.02359032341116532,0.023147936084389448,0.02257134260278415,0.02287472631308346,0.022923581514754515,0.022616399210166283,0.021979708674290693,0.02202856387596175,0.021644621706877754,0.02164308182797206,0.020535991887631,0.02143865822621105
76.5904,34.3031,-1.7658634077934785,34.3031,-0.9678096392491711,0.0,-0.9922969874905568,-0.8992651183014618,-0.9036108771025022,-1.7985302366029237,-1.7985302366029237,-1.8070903513134815,-1.807120899509075,-1.8051619673972386,-1.8069092274058176,-1.8057545267924788,-1.8034862654491377,-1.8002460699079184,-1.801810494112697,-1.801310298521617,-1.8022610626828395,-1.8094504707047625,-1.8089502751136826,-1.8105562705715181,-1.8100421290401476,-1.8066996585574708,-1.807350080054723,36.068963407793476,0.7980537685443074,1.7658634077934785,0.7735664203029217,0.8665982894920167,0.8622525306909763,0.03266682880944516,0.03266682880944516,0.041226943520003,0.04125749171559656,0.03929855960376005,0.04104581961233911,0.03989111899900033,0.0376228576556592,0.034382662114439855,0.03594708631921839,0.03544689072813845,0.036397654889360975,0.043587062911284,0.04308686732020406,0.04469286277803963,0.044178721246669106,0.04083625076399233,0.041486672261244584
1.3594,77.5456,-1.1178767783668386,77.5456,-0.545160024299,0.0,-0.7089274568128432,-0.5330241533384851,-0.9508860118060444,-1.0660483066769701,-1.0660483066769686,-1.0711221695492381,-1.0711402764742826,-1.0730266441891203,-1.0784396492183514,-1.0765575995674366,-1.0782297829382728,-1.14870345367956,-1.105402481727803,-1.120571969989608,-1.1160725401678544,-1.109930948329736,-1.125100436591541,-1.1209893840125051,-1.1133914913011713,-1.0924250572834207,-1.1153452335121723,78.66347677836683,0.5727167540678386,1.1178767783668386,0.40894932155399544,0.5848526250283536,0.16699076656079426,0.05182847168986848,0.05182847168987004,0.04675460881760052,0.04673650189255607,0.044850134177718326,0.03943712914848718,0.041319178799402057,0.03964699542856587,0.03082667531272132,0.012474296639035654,0.0026951916227693218,0.0018042381989842315,0.007945830037102697,0.0072236582247022785,0.0031126056456665108,0.004485287065667309,0.025451721083417977,0.0025315448546663344
16.4174,67.5039,0.0633629800991364,67.5039,-0.04033111041589182,0.0,-0.7318396402115539,0.026271947747419012,-0.43305645181510133,0.052543895494838025,0.05254389549483807,0.052793978459039353,0.05279487092176484,0.057193127042599955,0.06030600721977268,0.05976858700886868,0.05903597189907447,0.057253779822311314,0.06004031905896467,0.06388305374715887,0.05644122624447471,0.06026352027263719,0.0641062549608314,0.05668356998023194,0.0564137330611492,0.048639405428402865,0.06757865821468177,67.44053701990086,0.10369409051502823,0.0633629800991364,0.7952026203106903,0.037091032351717394,0.49641943191423776,0.010819084604298382,0.01081908460429834,0.010569001640097053,0.010568109177371568,0.006169853056536452,0.0030569728793637257,0.003594393090267725,0.0043270082000619395,0.006109200276825093,0.0033226610401717385,0.0005200736480224649,0.006921753854661698,0.003099459826499215,0.0007432748616949952,0.006679410118904466,0.006949247037987209,0.014723574670733541,0.004215678115545365
11.6062,54.7445,0.4017135043110609,54.7445,-0.23125887736331832,0.0,0.7473051134204892,0.18946794852678267,-0.41952374088140876,0.37893589705356534,0.37893589705356484,0.3807394445729295,0.38074588083275157,0.3847833457958674,0.39128376086091615,0.38994800187904033,0.38944541458341053,0.38775382931621716,0.39204929221150897,0.39940965730522676,0.38968704175153956,0.39365897400860284,0.4010193391023206,0.39143477552802564,0.39027174536185094,0.3743729493555563,0.3771766959883212,54.34278649568894,0.6329723816743792,0.4017135043110609,0.3455916091094283,0.21224555578427823,0.8212372451924697,0.022777607257495558,0.022777607257496058,0.02097405973813138,0.020967623478309327,0.016930158515193472,0.010429743450144746,0.01176550243202057,0.012268089727650366,0.01395967499484374,0.009664212099551928,0.0023038470058341365,0.012026462559521334,0.008054530302458063,0.0006941652087402717,0.010278728783035262,0.011441758949209957,0.02734055495550458,0.02453680832273969
24.4438,66.8356,0.7891239347849804,66.8356,-0.6508033544842797,0.0,0.9998059450540007,0.41372887281767073,0.867097157696778,0.8274577456353415,0.8274577456353451,0.831396035399186,0.831410089842389,0.8319950209356382,0.8344222990007752,0.8339625782188153,0.8329512011608089,0.8305522201054616,0.8327388054921971,0.8347757003758647,0.8300716763591899,0.8362537632498815,0.8382906581335491,0.833888089272051,0.8337155472276006,0.8248675684461342,0.8309342832329457,66.04647606521502,1.43992728926926,0.7891239347849804,0.21068201026902023,0.3753950619673097,0.07797322291179754,0.03833381085036103,0.03833381085036469,0.04227210061420561,0.042286155057408514,0.04287108615065771,0.045298364215794806,0.04483864343383481,0.043827266375828455,0.04142828532048115,0.0436148707072167,0.04565176559088424,0.04094774157420944,0.0471298284649011,0.04916672334856864,0.044764154487070607,0.04459161244262011,0.03574363366115374,0.04181034844796527
62.765,43.2323,-0.0665424472634416,43.2323,0.7316908113660644,0.0,0.6312346617486495,-0.04887934966741454,-0.09981915233797548,-0.09775869933482909,-0.09775869933483405,-0.09822398241054855,-0.0982256428507277,-0.0972819095943895,-0.09712846361359921,-0.09712893226562001,-0.09736285686993071,-0.09761741234187767,-0.09749212285913206,-0.09750436612932598,-0.09751789968712184,-0.09790739203803647,-0.09791963530823039,-0.09796878381317409,-0.09796896287513092,-0.09784259638415269,-0.09802648495702622,43.298842447263446,0.798233258629506,0.0665424472634416,0.6977771090120911,0.017663097596027064,0.03327670507453387,0.03121625207138748,0.031216252071392447,0.03168153514710695,0.03168319558728609,0.03073946233094789,0.030586016350157605,0.030586485002178407,0.030820409606489102,0.03107496507843606,0.03094967559569045,0.03096191886588437,0.03097545242368023,0.031364944774594866,0.031377188044788784,0.03142633654973248,0.03142651561168931,0.03130014912071108,0.03148403769358461
