x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_19_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals,Model_19_Residuals
99.4054,-1.3878748229557705,99.4054,-0.9025110281437431,-0.11294104681726644,-0.1127010932638736,-0.9117339147869651,-1.009079094577797,-1.0078958016221697,-1.0135938366796984,-0.9899481889542131,-1.3885123028781678,-1.3932090028781676,-1.3932090028781676,-1.3737556214200324,-1.3794934515576467,-1.3796945692514866,-1.3773318695428203,-1.379491562356054,-1.388607775698212,-1.3794532818896021,100.79327482295577,0.4853637948120274,1.274933776138504,1.2751737296918968,0.4761409081688054,0.3787957283779735,0.37997902133360073,0.3742809862760721,0.39792663400155737,0.000637479922397377,0.005334179922397153,0.005334179922397153,0.01411920153573809,0.008381371398123783,0.00818025370428388,0.010542953412950196,0.008383260599716502,0.0007329527424415616,0.008421541066168325
31.7207,-0.277341525666495,31.7207,0.30007708692992086,-0.950679569153282,-0.8138106108201119,-0.9117339147869651,-0.9905400231731986,-0.9906813579227379,-1.0210461508978765,-0.7675204799776386,-0.2568464552705929,-0.2615431552705929,-0.2615431552705929,-0.25551241657518464,-0.2603020663129917,-0.2605031840068316,-0.2600902590365466,-0.2602835133733234,-0.26039816446027575,-0.2608766627742157,31.998041525666494,0.5774186125964158,0.673338043486787,0.5364690851536169,0.6343923891204701,0.7131984975067036,0.713339832256243,0.7437046252313815,0.4901789543111436,0.020495070395902093,0.015798370395902095,0.015798370395902095,0.02182910909131036,0.017039459353503317,0.016838341659663414,0.017251266629948414,0.01705801229317161,0.016943361206219254,0.01646486289227933
71.3604,-1.1264885301977192,71.3604,0.7809785238286023,-0.4301382269202166,-0.4169964419824618,-0.9117339147869651,-0.9890558555749602,-0.9901349385901942,-0.9806841432520116,-0.9846758491614036,-1.1332498366099668,-1.1379465366099668,-1.1379465366099668,-1.1310799226272052,-1.1359298468575931,-1.136130964551433,-1.1356081967010154,-1.1359261809314927,-1.138237239294796,-1.137783258949591,72.48688853019772,1.9074670540263217,0.6963503032775027,0.7094920882152574,0.21475461541075413,0.137432674622759,0.13635359160752503,0.14580438694570763,0.1418126810363156,0.006761306412247592,0.01145800641224759,0.01145800641224759,0.00459139242948603,0.00944131665987391,0.009642434353713814,0.009119666503296209,0.00943765073377345,0.011748709097076704,0.011294728751871874
67.5946,-0.9510990719729708,67.5946,-0.9987323064774326,-0.4784255578397941,-0.46038208157141713,-0.9117339147869651,-1.0147753268231106,-1.0124386470386157,-1.0157646795633977,-0.9751103274240609,-0.9539679232799974,-0.9586646232799974,-0.9586646232799974,-0.9651798637909365,-0.9690883998639048,-0.9692895175577447,-0.9707185913305475,-0.9690843140907303,-0.9553737324869598,-0.9605800896664187,68.54569907197298,0.047633234504461774,0.4726735141331767,0.4907169904015537,0.03936515718600575,0.06367625485013972,0.06133957506564491,0.06466560759042683,0.024011255451090063,0.002868851307026521,0.007565551307026519,0.007565551307026519,0.014080791817965621,0.017989327890933993,0.018190445584773896,0.019619519357576665,0.017985242117759426,0.004274660513988948,0.00948101769344789
31.8198,-0.2589018078222781,31.8198,0.39298310872424574,-0.9497074261321845,-0.8132452847065074,-0.9117339147869651,-0.9876497303966636,-0.9879651718841311,-1.0168267211977358,-0.7681432846229093,-0.2758036300811516,-0.2805003300811516,-0.2805003300811516,-0.27402769651000725,-0.27884841784579273,-0.27904953553963263,-0.2785722952349595,-0.2788299802892033,-0.2789592522090149,-0.2794041021768231,32.07870180782228,0.6518849165465239,0.6908056183099064,0.5543434768842292,0.652832106964687,0.7287479225743855,0.729063364061853,0.7579249133754576,0.5092414768006311,0.01690182225887349,0.021598522258873487,0.021598522258873487,0.015125888687729128,0.01994661002351461,0.020147727717354513,0.019670487412681403,0.019928172466925187,0.02005744438673679,0.02050229435454498
61.8468,-1.5620608312046331,61.8468,-0.8333014306905089,-0.5544722081162982,-0.5264946562760114,-0.9117339147869651,-1.0134736385826026,-1.0119675617993449,-1.0229259798016817,-0.9554472770578085,-1.5475925734135045,-1.5522892734135048,-1.5522892734135048,-1.538289644548426,-1.5436423835980362,-1.5438435012918763,-1.5422765537077103,-1.5436375031039613,-1.5478446568620012,-1.543849859216209,63.408860831204635,0.7287594005141242,1.0075886230883349,1.0355661749286216,0.650326916417668,0.5485871926220305,0.5500932694052882,0.5391348514029515,0.6066135541468246,0.014468257791128591,0.009771557791128371,0.009771557791128371,0.023771186656207144,0.018418447606596944,0.01821732991275682,0.019784277496922797,0.01842332810067182,0.014216174342631893,0.01821097198842403
8.6306,-0.4715691631755499,8.6306,0.7132877022534642,-0.5517972194468417,-0.5242185576167375,-0.9117339147869651,-0.9173536367977354,-0.9241856288380131,-0.8592142382217478,-0.9562334122636545,-0.446243602577152,-0.450940302577152,-0.450940302577152,-0.44712737486799004,-0.4517619191545472,-0.4519630368483871,-0.4516315177444158,-0.45151129883488106,-0.4548255159686811,-0.4535311833251424,9.10216916317555,1.1848568654290141,0.08022805627129176,0.0526493944411876,0.44016475161141516,0.4457844736221855,0.4526164656624632,0.3876450750461979,0.4846642490881046,0.02532556059839791,0.020628860598397913,0.020628860598397913,0.024441788307559886,0.0198072440210027,0.0196061263271628,0.019937645431134132,0.020057864340668863,0.016743647206868828,0.018037979850407504
63.9279,-0.8298508031270208,63.9279,0.8894073033570657,-0.5266314316583697,-0.5026240539142625,-0.9117339147869651,-0.9860873374010868,-0.987850397703272,-0.9932832436179028,-0.9632934859093976,-0.8070998526701912,-0.8117965526701912,-0.8117965526701912,-0.80275664312088,-0.8077577217037987,-0.8079588393976386,-0.8071219614821284,-0.8077531537954572,-0.8094579597579489,-0.8077823993960852,64.75775080312702,1.7192581064840864,0.3032193714686511,0.3272267492127583,0.08188311165994433,0.15623653427406603,0.15799959457625123,0.163432440490882,0.1334426827823768,0.02275095045682951,0.018054250456829513,0.018054250456829513,0.027094160006140733,0.022093081423222083,0.02189196372938218,0.022728841644892306,0.02209764933156355,0.020392843369071878,0.02206840373093555
24.6847,-1.129696700749147,24.6847,-0.43320093088002387,-0.9979147287547949,-0.8403424792551738,-0.9117339147869651,-1.0175493698882312,-1.0170056025950927,-1.0571514679233518,-0.7363967758054499,-1.1209135502927539,-1.1256102502927539,-1.1256102502927539,-1.1206518748810734,-1.1253670446114286,-1.1255681623052685,-1.125297032331768,-1.1253364078714574,-1.1253089941620456,-1.1259121013573974,25.814396700749146,0.6964957698691231,0.13178197199435204,0.28935422149397316,0.21796278596218188,0.11214733086091577,0.11269109815405431,0.07254523282579517,0.39329992494369703,0.008783150456393107,0.004086450456393109,0.004086450456393109,0.009044825868073536,0.004329656137718407,0.0041285384438785044,0.0043996684173790435,0.0043602928776895755,0.004387706587101414,0.003784599391749577
74.3333,-0.7239231180082051,74.3333,-0.8747519512220965,-0.3929430914903404,-0.3829088566224246,-0.9117339147869651,-1.0117679687464716,-1.0103235626581568,-1.01862750221991,-0.9904799236609024,-0.7176634500628161,-0.7223601500628161,-0.7223601500628161,-0.7245675242840908,-0.728777353678068,-0.7289784713719079,-0.7297837416603196,-0.7287739751196678,-0.7245093127479689,-0.72886185840038,75.0572231180082,0.1508288332138914,0.3309800265178647,0.3410142613857805,0.18781079677876,0.2878448507382665,0.28640044464995174,0.294704384211705,0.26655680565269735,0.006259667945389014,0.0015629679453890155,0.0015629679453890155,0.0006444062758856894,0.004854235669862872,0.005055353363702775,0.005860623652114483,0.004850857111462714,0.0005861947397638456,0.004938740392174901
23.7928,-0.9238596035185273,23.7928,-0.9734710959183915,-0.9996138727885019,-0.8412622966611191,-0.9117339147869651,-1.0409145243905042,-1.0347518135308935,-1.053220606505485,-0.7352461575838478,-0.8687995229359318,-0.8734962229359318,-0.8734962229359318,-0.8712120280281119,-0.8757390986181199,-0.8759402163119598,-0.8760567469254812,-0.875706121921446,-0.8749200026226632,-0.8747101937034266,24.716659603518526,0.04961149239986429,0.07575426926997464,0.08259730685740818,0.012125688731562168,0.117054920871977,0.11089221001236627,0.12936100298695774,0.18861344593467944,0.05506008058259548,0.050363380582595485,0.050363380582595485,0.05264757549041532,0.04812050490040731,0.04791938720656741,0.04780285659304606,0.048153481597081216,0.04893960089586402,0.04914940981510063
91.973,-1.6603788724988782,91.973,-0.7622700263755461,-0.18973665721240895,-0.18860028469815984,-0.9117339147869651,-1.0082879761057653,-1.0075083455530167,-1.0012520508859213,-0.997881049101877,-1.619391225429934,-1.6240879254299339,-1.6240879254299339,-1.6314851160703845,-1.635337573491992,-1.6355386911858318,-1.63708500044348,-1.6353353666179204,-1.6288391657725336,-1.637163880395368,93.63337887249888,0.8981088461233321,1.4706422152864693,1.4717785878007184,0.7486449577119131,0.6520908963931129,0.6528705269458615,0.6591268216129569,0.6624978233970011,0.04098764706894409,0.03629094706894431,0.03629094706894431,0.028893756428493678,0.02504129900688623,0.024840181313046328,0.023293872055398124,0.025043505880957717,0.03153970672634454,0.02321499210351008
25.8739,-1.2202363705153043,25.8739,0.6751431748946086,-0.993774492662179,-0.8380910441972854,-0.9117339147869651,-0.973906400855897,-0.9758440324822363,-1.0024231017403626,-0.739191532699019,-1.217624966278703,-1.222321666278703,-1.222321666278703,-1.2185582143236255,-1.2231894831742636,-1.2233906008681035,-1.2232962871163413,-1.223161597929115,-1.2232053498731894,-1.2236157650164678,27.094136370515304,1.895379545409913,0.22646187785312533,0.3821453263180189,0.30850245572833923,0.24632996965940734,0.24439233803306804,0.21781326877494167,0.48104483781628526,0.0026114042366012225,0.0020852957633987756,0.0020852957633987756,0.0016781561916787702,0.002953112658959256,0.003154230352799159,0.003059916601036994,0.002925227413810738,0.002968979357885093,0.003379394501163535
41.8288,-1.0821264266044082,41.8288,-0.8349794850437497,-0.8298305123556489,-0.7378169774087752,-0.9117339147869651,-1.01996183215975,-1.0177218266455341,-1.0068529201722796,-0.8392014465790721,-1.1193349417567713,-1.1240316417567713,-1.1240316417567713,-1.1207066510154915,-1.1253071740902056,-1.1255082917840455,-1.125495535275114,-1.1252965045072012,-1.1261553728467641,-1.1272649017508172,42.91092642660441,0.24714694156065842,0.2522959142487593,0.344309449195633,0.17039251181744308,0.06216459444465827,0.06440459995887404,0.0752735064321286,0.24292498002533602,0.03720851515236312,0.04190521515236312,0.04190521515236312,0.03858022441108333,0.04318074748579748,0.04338186517963738,0.04336910867070576,0.043170077902793036,0.04402894624235598,0.04513847514640901
79.2883,-0.7489746869141293,79.2883,-0.6805284878946328,-0.33282557685024555,-0.32671484662292044,-0.9117339147869651,-1.0085829622768383,-1.0079356459144366,-0.9993421627055356,-0.9969612365214051,-0.7781403805608884,-0.7828370805608884,-0.7828370805608884,-0.775197172455087,-0.7800992056108071,-0.780300323304647,-0.7796705965953535,-0.7800962361332672,-0.7828356003608274,-0.7818385341120052,80.03727468691413,0.06844619901949645,0.4161491100638837,0.42225984029120883,0.1627592278728358,0.25960827536270903,0.25896095900030736,0.2503674757914063,0.24798654960727584,0.02916569364675914,0.03386239364675914,0.03386239364675914,0.02622248554095774,0.031124518696677872,0.031325636390517775,0.030695909681224265,0.0311215492191379,0.03386091344669817,0.03286384719787594
27.955,-1.646685563800055,27.955,0.31393418836855497,-0.9821919602673149,-0.8317163456644202,-0.9117339147869651,-0.9887700165133766,-0.9889535708956896,-0.9567608135605912,-0.7469425564708091,-1.6640335593357947,-1.6687302593357947,-1.6687302593357947,-1.6629106174985704,-1.6676867958755097,-1.6678879135693494,-1.6674971740733122,-1.667662907904446,-1.6685194368281095,-1.669275758351649,29.601685563800054,1.96061975216861,0.6644936035327401,0.8149692181356348,0.73495164901309,0.6579155472866784,0.6577319929043655,0.6899247502394639,0.899743007329246,0.017347995535739624,0.022044695535739622,0.022044695535739622,0.016225053698515346,0.02100123207545468,0.02120234976929436,0.020811610273257175,0.020977344104391005,0.021833873028054507,0.022590194551594056
