gamma1,lambda1,delta,epsilon,NRow,NCol,FValue,W1
0.000338640548749821,0.0813898013562256,84.3804585732413,12.4525197694735,9.06993460417033e-05,0.000133158914896438,-4.29412962476211e-11,5.44898378062074e-06
6.87834850191821e-05,0.0631769500992385,61.611722974438,88.8565902364312,6.02255272720107e-05,5.75855298327718e-05,1.57224852074995e-11,4.46467176207684e-06
9.78059662730545e-05,0.0556990110639387,81.3323497708203,64.908302164701,3.40077407103789e-05,1.21980876075893e-05,4.49917125223548e-11,4.10958950608039e-06
0.0147687415100381,0.0650298591878041,39.6137076255323,28.3233142258677,0.000126745094325214,8.9108087318527e-05,6.80571340477457e-11,3.77475982770319e-06
0.00607373547195432,0.0241716511960197,30.1115778513267,56.7925142311361,2.32709568199378e-05,4.38288358755642e-05,-3.38302685545947e-11,2.49370447649888e-06
0.000446959779930427,0.0414265944055311,38.1147707817328,14.8441871935108,7.82627920625049e-05,2.11287486895505e-05,1.13109692695282e-10,3.56695325299063e-06
0.0354516253324182,0.037626589876889,62.60711306757,87.5968688005191,2.05531949980204e-06,0.00011194477583501,-2.04167529702191e-10,2.99105591663945e-06
6.34319767770581e-05,0.0338884499503329,84.692272691937,49.8641199448482,2.98579239699512e-05,7.77447852028531e-05,-8.01300236771457e-11,3.29303381559242e-06
0.00103562632952322,0.0188395166308629,36.1416242392541,59.3208241602093,7.76368731119632e-05,2.92346001301926e-05,8.07959916708069e-11,2.17508142896644e-06
0.000697662493149777,0.0177267434596669,46.229895285681,61.0174748610317,0.000134116172272047,1.6194326110345e-05,1.96732502943568e-10,2.16612879930956e-06
0.00989738282353375,0.0282903793132063,87.5851568589832,71.2355492092876,2.25691149759136e-05,3.22534923592399e-05,-1.53331563825926e-11,2.82322276517407e-06
0.012149816191149,0.0168932350972215,65.326559519476,43.4240720283783,0.00011715471798588,2.15593617180784e-05,1.52713306536536e-10,1.93646741162271e-06
0.000181797462870065,0.0637455075841209,99.2069009496814,17.0405838267117,0.000110570706557348,5.18062646396422e-05,1.61960284025426e-10,5.10744021819751e-06
0.0014732050255665,0.0968510295857551,28.332898766706,51.0715651285026,5.51881916554121e-06,0.000152087207695414,-2.95827573582834e-10,4.88857425931916e-06
0.00108574692105137,0.0107149944460807,84.4488176451989,14.3059420144269,7.82171621773536e-05,8.51408896985335e-05,7.53745830231804e-12,1.57237218523012e-06
0.00434419223183655,0.0343292401415139,70.8275457057497,76.4431292824111,0.000155422465625041,3.96297135895504e-05,2.28855266481502e-10,3.12546068527884e-06
0.00671528573977065,0.0122201692204782,32.4054523035827,13.4201381856365,1.79922206961117e-05,6.99642005076619e-05,-7.11235895056865e-11,1.5510947045581e-06
0.00918396141175979,0.0634003186360629,52.8207063912579,95.8819891923473,0.000118914203872131,0.000107054045307158,-2.97426057057523e-12,3.12503669331872e-06
0.000336546621640488,0.0975315013783369,45.9167704054113,76.8135101017254,0.000102166619414307,8.76313137524606e-05,5.06799250718491e-11,5.28760513732724e-06
0.00547114260642013,0.0116666523959052,63.9494424182271,94.3704610336656,9.50692660751909e-05,9.74487190906749e-05,5.76197918011443e-13,1.42172006611657e-06
0.00461598103954738,0.0869757859456932,82.0470489223466,56.2027587541889,7.97796020378e-05,0.000138101561640324,-9.35348126420017e-11,5.0897495879388e-06
0.000153746490074653,0.0104274360158502,19.4561894162054,31.6814319169955,9.08564254860461e-05,6.09113519714937e-05,4.28932439705318e-11,1.37678036405306e-06
0.00011375304974306,0.0482879328041405,83.9297974713753,33.3968750845181,6.82406802138167e-05,0.000119832898476344,-7.24762483982623e-11,4.23695651155032e-06
0.00156337139094305,0.0607766110855969,85.697769704088,78.3076745207867,1.21983107766128e-05,2.50714876092634e-05,-2.43828886390972e-11,4.16250676558384e-06
0.0378618542985568,0.0342087785681031,41.9055619960395,99.4008487457357,4.64938645532686e-05,9.29981086319547e-06,6.2707303088508e-11,2.6628578676038e-06
0.000524961174065695,0.0767996871555192,48.706251635425,42.1035174932109,8.98136075716471e-05,5.4353113931212e-05,8.56576170446905e-11,4.83418878090452e-06
0.00284953015528297,0.0792510270063388,61.5015296571416,77.7572056992709,0.000101333354931475,0.000130748226435894,-3.83520380699365e-11,4.76794909861915e-06
0.000234642038391783,0.0422607914426823,73.0742257694113,19.90436474014,0.0001489241374477,6.04076271629067e-05,2.1925071991658e-10,4.16746750601529e-06
0.00896956088636569,0.0137362754935464,76.8222781288552,63.7340706652963,0.000156443065232357,0.000155616789148275,-9.01114060529812e-12,1.31658655257155e-06
0.000291242902616556,0.0165120727620514,78.2095735558707,48.7535680288543,1.49754473609526e-05,9.68509745041564e-05,-1.19348833579294e-10,2.06017554376185e-06
0.00164755969598627,0.0152104154347311,45.0215887212304,75.7646215589431,0.000105877591106871,5.41177864878488e-05,8.62088098510984e-11,1.88923744436729e-06
0.00625460909893682,0.0110108250942721,48.6372236499854,33.5058553514129,9.64436639176702e-05,0.000148477395566652,-5.83592719674374e-11,1.43227971239501e-06
0.0235331336863568,0.0127920944853889,96.0710191750593,18.5326913425207,7.58108581153483e-05,0.000143747951088205,-7.74155518115307e-11,1.66489017672049e-06
0.0377436833414689,0.0413469505894751,61.5674230543436,50.5867140362054,5.70010147994043e-05,0.000136113033714151,-1.69160739035101e-10,2.48470872331805e-06
0.00219086992787451,0.0870284022010653,86.4749848796806,67.6067059240967,7.60925506613153e-05,4.10867067308955e-05,8.79280735929716e-11,5.17833744552585e-06
0.000130269675949146,0.0226180797466079,34.8710784668401,21.8834935631934,0.000107363522925336,4.56792801426403e-05,1.12687028202677e-10,2.52768047087346e-06
0.000140233579936776,0.0257412178486163,66.0091253637205,50.7540186841646,0.000153543231519007,0.000124791505668632,1.05810045754876e-10,3.13734110694704e-06
0.000296138428019695,0.0964604796195077,62.9525516152185,68.6979639053329,1.42534824810257e-05,0.000112223236519107,-1.95168947976572e-10,5.02072262420281e-06
0.016638791217886,0.0882224651866559,96.7121619226292,84.4298498402258,0.000127638793575528,7.88018842024274e-05,6.30937750966708e-11,3.06442170928962e-06
0.000289611992311565,0.047494648560467,17.7312425470526,37.7269217578191,9.45241193825418e-05,0.000154826839756677,-1.05551051736093e-10,3.76515740760415e-06
0.0138619549322457,0.0973424476609982,55.0449002443556,46.2127221104549,0.000145951480680332,7.61858390929042e-05,1.20900720829758e-10,3.83996781882875e-06
0.000268871586953133,0.0584563086221897,56.9430708848249,89.5808184441803,1.6180691022019e-05,0.000159184882744388,-2.71426385969075e-10,4.22825963659324e-06
0.0306733262485437,0.0217119717073589,18.1149401952067,73.0521559049628,4.6927142874741e-05,7.84925794956462e-05,-6.53907241570199e-11,1.79217827877631e-06
0.000560946318764681,0.0459601947623011,91.4199831721113,31.7685065632828,8.2541128614294e-06,8.05525434388788e-05,-1.33721126908119e-10,3.75980204797963e-06
0.000194426633144999,0.0175454813282156,89.5950044658874,78.3848634147629,8.06605088956539e-05,0.000123003660147045,-3.51593703237039e-11,2.37498076511498e-06
0.000283283694852396,0.0197472784851244,49.5090700125031,36.1833163474087,0.000122940120303788,6.20935171313418e-05,1.16874561331105e-10,2.39956650173855e-06
0.00352455289593434,0.047882671322536,80.355035162545,34.9694847059943,4.52776601942574e-05,7.25214815259453e-05,-4.23592981664356e-11,3.94643733482019e-06
0.00131472993371539,0.0337168373123706,23.3618520649068,10.5497022723939,3.60576393270972e-05,2.12566349040594e-05,2.72630885914922e-11,3.07294182770167e-06
0.000567477341534392,0.0257984440337432,65.7834334534784,43.7240027031002,5.30063428200943e-05,0.000121361012519292,-1.022759535978e-10,2.85861737429844e-06
0.0155401743875422,0.0400532921170901,33.4561311454979,49.3239502658789,7.25202162253188e-05,9.0437909453736e-05,-3.94212861521499e-11,3.00263519702806e-06
0.00284945811668132,0.0563015117097198,50.1090590295618,37.386862195751,0.000117981542109008,0.00010378185585827,5.0651618195239e-11,4.24655132640661e-06
0.00222915788387034,0.0383295017870103,85.9599560327442,36.1774297548135,8.15817047525036e-05,0.000127689290099852,-5.35291553176093e-11,3.78399746372409e-06
0.0282196092457463,0.0356280878851808,27.6584426858127,31.82646779965,6.12022706965436e-05,3.52717188610728e-05,4.46674487570372e-11,2.94591563322627e-06
0.000360153019974237,0.0383328066660743,37.3466460499887,94.3015249020101,0.000144877314695556,0.000137262523370201,4.28702150176732e-11,3.57156125379183e-06
0.00934481464773063,0.0324952528004347,53.4965110960857,87.4171216744333,0.000154441239835156,0.000144756627061975,-3.82432949004594e-11,1.81904894790815e-06
0.00912341199492684,0.012094633900885,40.4030839483921,45.7505434394052,0.000100522776408393,4.67231816068768e-05,7.59262109362252e-11,1.4806245980606e-06
0.000692321063932178,0.052428826226069,81.8637246569394,53.1477193922754,2.11249872087851e-05,0.000116139161303664,-1.75140126998243e-10,4.0992606952442e-06
0.00252600919151856,0.0991188172913815,98.8738817670418,60.8496483785374,9.89282845325846e-05,5.43113286994088e-05,1.25780535109901e-10,5.65813540272916e-06
8.44370152347626e-05,0.0226221722543743,24.3142799250155,54.0657450591891,6.12832166503525e-05,4.36289962966628e-05,3.18790319523906e-11,2.43655595008196e-06
7.25805676260264e-05,0.0935963289668169,31.3191804903449,34.2830469406434,0.000158590999611008,2.72439343834499e-05,2.92093975031354e-10,5.21228472511574e-06
0.00195597213443944,0.0222048969136698,73.2012969401101,99.0766127855994,4.5892365561474e-05,0.000106242916129829,-8.98671954467428e-11,2.52940830853368e-06
0.0108760625004496,0.0770094216430207,43.7924496427793,26.5308126639512,0.000112990628734298,8.57362652133768e-05,6.16143426507828e-11,4.40338441501439e-06
0.0316958247564596,0.0284901584753688,97.6334412407486,87.549105243162,8.56329436008712e-05,0.000132657506915077,-1.39887231426997e-10,1.23477932468399e-06
0.000122655952604132,0.0259076063156362,97.5075000119611,12.9369314895811,3.09137661747361e-05,4.27779329034512e-05,-1.42883297598883e-11,2.78318192906031e-06
0.00254355414498959,0.01650942958817,67.9328244479264,39.8762217627987,0.000110309616147867,2.81849248996479e-05,1.38787127344191e-10,2.09106059801491e-06
0.00127979947451092,0.0133553288864113,87.4088989168745,77.3872296204661,8.07280050698767e-06,6.89898186251499e-05,-8.35501211854099e-11,1.72626120608586e-06
5.42845463515061e-05,0.0203664152140176,46.1695058207277,67.9929812363479,2.95094585118967e-05,7.61048060477594e-05,-7.15973266819017e-11,2.3110241904576e-06
0.000513260612087183,0.0532236226890998,66.8737718179711,25.2314166386498,7.30533175638126e-06,0.000125635345265112,-2.23668138182823e-10,4.02430738553605e-06
0.000153291095847993,0.0606557633925142,98.6712975473347,95.6984590650191,0.0001416066403266,2.09042555772792e-05,2.99273146028158e-10,5.14867122879463e-06
0.0120732342307736,0.0494069011073732,60.3529665388548,58.8943211853024,0.000134367101727698,8.21691722884836e-06,2.35471581792853e-10,3.25900523024317e-06
0.000429155942415775,0.0102282716132993,94.0232724257988,32.6272128540238,1.89048392245891e-05,0.000100401036315414,-9.63248294309386e-11,1.47601528704351e-06
0.00192561478071066,0.069696880126666,74.8308885400673,62.071507886825,6.56663765916539e-05,4.6540082961117e-06,1.29296350392791e-10,4.62351752297105e-06
0.000157005979574833,0.0836242041833612,53.5634665131108,92.3928939130035,1.9236574398504e-05,2.17911375431891e-05,-4.18579313886916e-12,4.68265939135265e-06
0.0031982751856785,0.0590138869886364,67.5127983413107,90.6036873529956,9.15348035617157e-05,0.000111128895790335,-2.15855499653425e-11,4.21754167779991e-06
0.000307527429357517,0.0110321423230772,89.8873179300644,53.4255955642035,0.000151902421540664,8.25086331926771e-05,1.30563483643915e-10,1.72340939057773e-06
0.00458360621651503,0.0238883490957164,27.8863075089029,49.8465979987362,4.10216255675008e-05,8.68131872503636e-05,-7.57476411400062e-11,2.47695326596985e-06
0.00584269900730318,0.0506220378816174,45.5829646559689,38.0579457023477,0.000158378469624211,0.000129357361435157,6.72861825293917e-11,3.65436289134823e-06
0.00877859034023445,0.0536429984688441,99.2957772245775,14.9782394783501,5.59692865670994e-05,0.000126989764750378,-1.13654757781356e-10,4.39162446704486e-06
0.00112355619804346,0.0167601179497965,46.2116455242353,77.8412596067841,3.33635798229488e-05,8.02987339260858e-05,-6.86514021989264e-11,2.01050694408921e-06
8.92142314066844e-05,0.0185803859884449,69.2970832965638,21.8752731784827,0.000106532345607168,4.42611292589125e-05,1.16674334896103e-10,2.34396608637009e-06
0.000243164913575632,0.0471011124977384,91.121331073106,42.0329907175045,0.000155735153075339,1.91463905764727e-05,3.23475515859436e-10,4.56897803430617e-06
0.0274778082687755,0.0300256347812935,99.5843598866098,45.6283867613231,9.96319714461629e-05,0.000141855641625242,-9.47451831254779e-11,2.05994983489263e-06
0.000143253110674402,0.0420451990319552,68.7846952985221,89.6969104740672,1.0166062809179e-05,0.00015524623857794,-2.63444473337224e-10,3.66406016039901e-06
0.0150113909890203,0.0172363352512751,19.7592785069963,11.9115593759754,5.97615253186089e-05,0.000150804210060512,-1.40959307708163e-10,1.93334355254972e-06
0.00206061715041413,0.015035703553373,13.250262771582,85.9672647286972,2.66002456698477e-05,0.000102100501201978,-1.11975263451755e-10,1.76707147451639e-06
0.0486826436724517,0.0675528048015223,65.6282115142276,35.9263579440011,3.70044924969245e-05,1.44944243266186e-05,4.53300665445237e-11,4.16425788811009e-06
8.58018378871086e-05,0.0584684617264765,61.0429925708196,32.5308594282824,8.35338132701635e-06,1.19532983838096e-05,-7.7820791241543e-12,4.03075992219719e-06
0.00106415481310957,0.0859960043736785,96.5768192024793,53.9541671522469,0.000144281010674162,2.91921497921263e-05,3.00381057495319e-10,5.81774740806326e-06
0.000104454779078967,0.0128200259739646,77.1494922476999,75.6132503810512,0.000126926671984212,5.07002592030524e-06,1.85595571488369e-10,1.77162161422043e-06
0.0384294569010297,0.0152134427875562,69.6264488591574,28.2354486547416,5.96822919751433e-05,0.00011598980928734,-8.90302490841594e-11,1.56467398821209e-06
5.16264992310272e-05,0.012563055617325,57.0981986570809,29.4648584892859,0.000133128752860247,2.30654095914302e-05,1.67230927258634e-10,1.71583228755517e-06
0.0105609113833487,0.0308861518232937,33.3904853335958,97.8701063301478,0.000120613529054364,0.000101748290657284,-6.2008114900605e-12,1.92563471076645e-06
0.0141540154815159,0.015604337339937,96.5794390224555,63.3912213192896,9.94980955618858e-05,0.00012637560938957,-4.18571919508102e-11,1.57455717705999e-06
0.0201861790188806,0.0786849319921874,58.6183633762168,37.3963220284121,6.30549089358641e-05,9.06005002574381e-05,-5.36231746962551e-11,4.33387572480465e-06
8.95937141542478e-05,0.0125628926772509,12.7243147077792,97.0932594875796,5.74844738320339e-05,6.03862278221557e-05,-2.48793273587172e-12,1.57021492625856e-06
0.000791257704223636,0.0110704575706125,72.6683017070015,90.6372847586486,1.42163937427652e-05,0.000131453778481845,-1.5195200231936e-10,1.54780453718063e-06
0.000301010200407283,0.0360823783259848,56.774454212879,27.1022929113052,5.46683205823436e-05,4.87809327210407e-05,1.76407854631901e-11,3.35802531213577e-06
0.0125653747349394,0.0592236360086915,15.3127500098036,10.1619391491241,8.77872950507786e-05,5.10996956058931e-05,7.33337483114094e-11,4.00091804555065e-06
0.000984490402585675,0.0205087909138835,90.1032609905392,74.0587386983742,7.36875937742058e-05,0.000125596782621269,-5.70413040930779e-11,2.59471673516891e-06
0.0269719774321755,0.015100192344262,39.7182018262618,88.0954110018886,0.000103272379749694,8.05978299291641e-05,-1.32904256467511e-11,8.69978797570925e-07
0.000175594572982077,0.0218250716556796,30.6731078084008,20.6477118854196,8.21633346028023e-05,4.17594771093706e-05,7.2532256274338e-11,2.41868841321728e-06
0.000309299169516011,0.0162235404909024,20.255377779567,13.5120679054878,0.000130308234970124,0.000117196083865053,3.02256249916901e-11,1.98057939646108e-06
0.000136642860648205,0.03237073196586,37.9830442108245,63.83750728868,1.55493129579195e-05,2.60719944029767e-05,-1.83287466667432e-11,3.00065444008185e-06
0.000127989894316615,0.0806054344813214,30.5589089922164,64.3882155068195,7.41941697032818e-05,0.000147372035536355,-1.35050223163293e-10,4.7907189475587e-06
0.0202696676210616,0.0425523881322621,68.6797450495303,56.4789169403999,9.43707983367589e-05,3.55557540264344e-05,1.05059503362272e-10,3.02168545228996e-06
0.0027421030159427,0.0126337968384548,15.9544112138494,10.6756663683956,2.99475312863742e-05,1.33773947756806e-05,2.31969828859903e-11,1.56410826305899e-06
0.00223126220907038,0.0245954488603942,34.7888241874825,72.0040027229306,9.78128234620722e-05,1.17922485987455e-05,1.50319395348249e-10,2.56851185018798e-06
0.000136092564844308,0.0113400929740726,35.363821380478,95.1418337855282,8.31071701893537e-06,0.000123128265225928,-1.51318771654899e-10,1.49532011675485e-06
0.0181160436112697,0.0317163289251144,89.2059633753451,88.6182810817795,9.21163117525954e-05,0.000130828324271095,-9.94066841888184e-11,1.9346818045598e-06
0.00367396824938131,0.0270222291115073,49.9897322829311,20.1948807271584,0.000134775152292604,0.00011846808564488,5.5963241749076e-11,2.93433809022785e-06
0.000564712169715021,0.0994398245820568,78.0322708817165,41.9112407073268,7.99561557794151e-05,0.000121319805948474,-5.37197743632702e-11,5.60820067821939e-06
0.0017326810432622,0.0648041145464331,64.2966738233814,31.7743147564031,7.02439820254742e-05,0.000153791196817686,-1.41139651037207e-10,4.65087695088165e-06
0.000802405885680012,0.0305950854083375,80.4939343663633,60.4299978856556,2.38491333193101e-05,7.46279939359299e-05,-8.47670810166444e-11,3.05871822720867e-06
8.45026015093714e-05,0.0784237771558606,20.2537574810583,65.1454396794896,4.52471214332686e-06,0.000125919438080133,-2.41844169182168e-10,4.52949313170794e-06
0.000262251792320997,0.0137260821806951,98.070749664398,37.0728181594652,0.000121067166077496,6.76108933883529e-05,1.0920601601014e-10,2.01574366212574e-06
0.000117199783343261,0.0245473669315266,86.3737007931594,81.8327542775641,0.000127376997750854,0.000150996793348735,2.57047844120118e-11,3.16526939436585e-06
0.000178112077457099,0.084597245972856,14.5581847903489,81.6077464054034,4.69688951067905e-05,2.10303678119068e-07,9.4853638734178e-11,4.64433132826907e-06
0.000262317691268511,0.0826977764253509,51.9581650411572,80.2983039319348,1.8433079362885e-05,0.000157002865144745,-2.72300526904288e-10,4.80223360769294e-06
0.00089283501006537,0.0517099373498022,39.308794745323,41.598858917314,6.00146609580778e-05,9.12310691693524e-05,-5.2297172328839e-11,3.97766300638103e-06
7.04584841203175e-05,0.0415276526794471,66.7184612499775,14.8867618509979,0.000132622999209083,5.54352887053551e-05,1.82430465985799e-10,3.99345980652933e-06
0.0255339694291138,0.0220438724901167,30.7269247399906,73.7834155281302,0.000134684253112762,8.92004884974508e-05,-2.17261731660425e-12,9.64116914162061e-07
0.0341453503755031,0.0863032849836132,62.189647595316,99.3635597173596,0.000106438152249248,4.79655524002519e-05,5.05566122871899e-11,1.98514903563786e-06
0.00148443874668686,0.0133282779395061,64.2840688395907,24.6228836670898,0.000153622396141801,2.5451651604118e-05,2.03193791058859e-10,1.8328878881738e-06
0.0014680063005482,0.0537756119846514,63.9891186249571,20.2209704804842,0.000150898862753712,0.000106441005739615,1.42800866810198e-10,4.58612868354267e-06
0.000515380798212377,0.044307519003829,50.3585092345524,92.1587883297889,1.80319187809164e-05,0.000109472445323976,-1.68058878366979e-10,3.6561592267627e-06
0.0250686844420346,0.06810076423877,13.188111461451,53.34912823353,0.000103725991876094,0.000126785497975727,-1.01448175085265e-10,2.53966337202468e-06
0.000640782065030721,0.025019707504306,56.2433351534449,86.6625356807518,7.69286482687103e-05,5.5779910025583e-05,4.65096026053079e-11,2.73204392615443e-06
0.000107789949937229,0.0562111162095735,46.6957145595373,82.8922422793785,1.06433107118596e-05,4.00119573364908e-05,-5.62830190811822e-11,3.98436370743136e-06
0.0109578716520192,0.0684258987585012,19.7241432954003,26.8083589842856,0.00014364339608512,5.5200541647018e-05,1.63669983545719e-10,3.83403674368021e-06
0.000738221203826645,0.0210116615823944,51.3888066048083,32.2479871071097,7.95568206299186e-05,5.25812148584803e-05,5.31581651375276e-11,2.42946175449955e-06
0.000265487368049836,0.0356665922522064,50.5794478308247,14.8769957230542,0.000123408548617381,0.000148397685262739,-7.90692056451849e-12,3.6008890881687e-06
0.000814153775343788,0.0953079509049668,59.6026302223977,64.8065310808491,9.65795670783507e-06,0.000120971589192593,-2.22765777945525e-10,4.97084234064982e-06
9.73494674019033e-05,0.0354248918476285,82.4863885307198,79.9509186311059,4.19931943846446e-05,4.61181813479495e-05,-1.06922459052592e-12,3.36570473757885e-06
0.000124419909798934,0.0214004846902301,73.0765065507454,55.9957680201449,0.000104171098992397,9.69887801837757e-05,4.15504200876914e-11,2.66933548081658e-06
0.0335059377014229,0.0416362449797424,88.5011953529438,12.4975079603445,2.13766256719638e-05,0.00012256469827795,-1.81306069822634e-10,3.60591225415583e-06
0.0369295167841236,0.0229422797452838,14.6972937186011,99.1346753410188,0.000102167317891966,0.000135384375083974,-1.75357965982979e-10,4.87105144031303e-07
0.00265824979814877,0.0570833619946041,29.7713180264811,55.0845931378245,6.15908951948598e-05,0.000144316990700632,-1.55383442287833e-10,4.02450829614129e-06
7.55629027810473e-05,0.0259358657015048,51.367780910023,39.8797738265041,0.000122511700107952,9.53131436126205e-05,7.32123855640265e-11,2.93491067164584e-06
0.000253110256800401,0.0310702755161382,96.2680236516109,25.6494825950056,0.000104466509144982,1.09657831385709e-05,1.90186161887173e-10,3.38868939071982e-06
0.000573384195396323,0.0495157353572023,81.1040821281494,66.3072755363955,6.10382504452026e-05,3.48869399910581e-05,6.1029460491068e-11,4.063720504355e-06
0.0145395888231454,0.0939147669374026,50.6687148138251,61.7621349525694,4.80029732384701e-05,0.000139105358646003,-1.87077099146564e-10,4.47550674088757e-06
5.56135114364037e-05,0.0212693863686896,40.008536781478,77.58868460729,5.44223288810827e-05,6.62748566638921e-05,-1.43837384060077e-11,2.39101853768009e-06
6.73040826630413e-05,0.068834027829429,15.3185781412073,23.8166919798927,0.000147028245873987,0.000105793464320211,9.47602239882127e-11,4.4609807408664e-06
0.000160671960425237,0.0548368156140453,76.6814772604229,42.1108476942123,7.30026901285183e-05,0.000125357574451543,-7.46623120834198e-11,4.46727127853873e-06
0.00442910962045465,0.0899858982883948,55.6115071649952,22.9555720221531,7.07995124156997e-05,3.96617612196605e-05,7.28863517494915e-11,5.01243848061268e-06
0.00783677108973278,0.010762734561183,27.9932871825419,86.5546889720724,7.26697311384836e-05,8.87080462164892e-05,-2.60513721287823e-11,1.23215941377639e-06
0.0043874066961899,0.0227441120458892,48.4474195991159,40.4082766277506,0.000151245121469862,3.67336632216929e-05,2.05754985399982e-10,2.48500769365348e-06
0.00112652575103938,0.045988986027673,25.1821250841044,34.7676843560808,3.5059032408028e-05,1.10604223525877e-06,6.52920066559137e-11,3.6135283728049e-06
0.00218774490550928,0.019120601890261,77.6525131769219,10.5409875805405,0.000141184447349077,0.000122662303557541,8.11368080385496e-11,2.59179965637566e-06
