x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals
34.122,40926.98201222015,34.122,1164.310884,39728.615983848,40892.926867848,40927.048867848,40927.048867848,40892.860012220146,39762.67112822015,1198.3660283721474,34.05514437214879,0.06685562785423826,0.06685562785423826
34.2955,41548.369482264505,34.2955,1176.1813202499998,40337.72646863386,41513.90778888386,41548.20328888386,41548.20328888386,41514.073982264505,40372.18816201451,1210.6430136306444,34.461693380646466,0.1661933806462912,0.1661933806462912
20.1975,8667.468905518472,20.1975,407.9390062500001,8239.348078734378,8647.287084984377,8667.484584984377,8667.484584984379,8647.271405518472,8259.529899268471,428.1208267840939,20.181820534095095,0.015679465905122925,0.015679465906941914
42.0826,76339.06122142087,42.0826,1770.94522276,74525.97943131997,76296.92465407996,76339.00725407996,76339.00725407996,76296.97862142087,74568.11599866087,1813.0817901008995,42.13656734090182,0.05396734090754762,0.05396734090754762
29.8892,27625.27234857248,29.8892,893.36427664,26701.943537348285,27595.307813988285,27625.197013988287,27625.197013988287,27595.383148572477,26731.908071932477,923.3288112241935,29.964534584192734,0.07533458419129602,0.07533458419129602
87.3037,673132.5175452125,87.3037,7621.936033690001,665423.2169044617,673045.1529381518,673132.4566381519,673132.4566381518,673045.2138452125,665510.5815115225,7709.300640750793,87.36460706067737,0.0609070606296882,0.060907060746103525
69.7499,344271.2329366567,69.7499,4865.048550009999,339336.6498583424,344201.69840835244,344271.44830835244,344271.44830835244,344201.4830366567,339406.18438664667,4934.583078314259,69.53452830424067,0.21537169575458393,0.21537169575458393
70.5179,355713.0734217917,70.5179,4972.7742204099995,350669.5951974503,355642.3694178603,355712.88731786027,355712.88731786027,355642.55552179174,350740.29920138174,5043.478224341408,70.70400393143063,0.18610393145354465,0.18610393145354465
57.6725,195209.30118870668,57.6725,3326.11725625,191825.49746107814,195151.61471732814,195209.28721732812,195209.28721732812,195151.6286887067,191883.18393245668,3383.8037276285468,57.68647137854714,0.013971378561109304,0.013971378561109304
52.2966,145814.8158093159,52.2966,2734.93437156,143027.7688557247,145762.70322728468,145814.9998272847,145814.9998272847,145762.5192093159,143079.88143775592,2787.046953591227,52.11258203122998,0.18401796877151355,0.18401796877151355
85.3321,628718.2949085234,85.3321,7281.567290409999,621351.428181995,628632.995472405,628718.327572405,628718.3275724051,628632.9628085234,621436.7276181134,7366.8667265283875,85.29943611845374,0.0326638815458864,0.03266388166230172
6.9934,397.9840819861739,6.9934,48.907643560000004,342.03071447250403,390.938358032504,397.93175803250404,397.93175803250404,390.9906819861739,349.0764384261739,55.95336751366989,7.045723953669892,0.05232395366988385,0.05232395366988385
21.8153,10879.88938310048,21.8153,475.90731409,10382.060829067577,10857.968143157577,10879.783443157577,10879.783443157577,10858.07408310048,10403.98206901048,497.8285540329034,21.921239942903412,0.10593994290320552,0.10593994290320552
25.8571,17982.19260287421,25.8571,668.58962041,17287.788673903407,17956.378294313407,17982.235394313408,17982.235394313408,17956.335502874208,17313.60298246421,694.4039289708016,25.8143085608026,0.042791439198481385,0.042791439198481385
70.9493,362249.5983201743,70.9493,5033.8031704899995,357144.8112840461,362178.6144545361,362249.5637545361,362249.5637545361,362178.64902017434,357215.7951496843,5104.787036128226,70.98386563820532,0.0345656382269226,0.0345656382269226
18.06,6234.568542444132,18.06,326.1636,5890.5146159999995,6216.678215999999,6234.738216,6234.738216,6216.508542444131,5908.404942444132,344.05392644413223,17.89032644413237,0.16967355586803023,0.16967355586803023
78.0081,480863.0771745784,78.0081,6085.263665609999,474699.8565532714,480785.1202188814,480863.1283188814,480863.1283188814,480785.0690745784,474777.8135089684,6163.220621306973,77.95695569698,0.05114430299727246,0.05114430299727246
89.14,716336.1595519077,89.14,7945.9396,708301.055944,716246.9955440001,716336.1355440001,716336.1355440001,716247.0195519077,708390.2199519076,8035.103607907658,89.1640079076169,0.02400790760293603,0.02400790760293603
25.2513,16763.770369457307,25.2513,637.62815169,16100.939746769696,16738.567898459696,16763.819198459696,16763.819198459696,16738.519069457307,16126.142217767307,662.8306226876102,25.202470997610362,0.0488290023895388,0.0488290023895388
46.4415,102368.83046045058,46.4415,2156.8129222499997,100165.62732867336,102322.44025092335,102368.88175092335,102368.88175092336,102322.38896045058,100212.01753820058,2203.20313177722,46.39020952723513,0.05129047276568599,0.051290472780237906
86.9183,664291.1963880965,86.9183,7554.79087489,656649.5797009515,664204.3705758415,664291.2888758415,664291.2888758415,664204.2780880965,656736.4055132065,7641.616687145084,86.82581225503236,0.09248774498701096,0.09248774498701096
49.0705,120614.6161437387,49.0705,2407.91397025,118157.54247715265,120565.45644740263,120614.52694740263,120614.52694740264,120565.5456437387,118206.70217348871,2457.0736665860604,49.15969633607892,0.08919633607729338,0.08919633606274147
72.0352,379056.7358205143,72.0352,5189.070039040001,373795.6980762543,378984.7681152943,379056.80331529427,379056.80331529427,378984.70062051434,373867.6657814743,5261.037744260044,71.96770522004226,0.0674947799416259,0.0674947799416259
64.1055,267616.0586112235,64.1055,4109.515130250001,263442.52218224143,267552.03731249145,267616.14281249145,267616.14281249145,267551.95311122347,263506.54348097346,4173.536428982043,64.02129873202648,0.08420126797864214,0.08420126797864214
13.5174,2666.2754230417177,13.5174,182.72010276,2469.900717048024,2652.6208198080244,2666.1382198080246,2666.138219808024,2652.7580230417175,2483.5553202817177,196.37470599369362,13.654603233693251,0.13720323369307152,0.13720323369352627
75.0131,427798.16946771,75.0131,5626.965171609999,422096.101114498,427723.066286108,427798.079386108,427798.079386108,427723.15636771003,422171.2042961,5702.068353212031,75.10318160202587,0.09008160204393789,0.09008160204393789
59.9461,219071.74763601017,59.9461,3593.53490521,215418.40278120918,219011.9376864192,219071.8837864192,219071.88378641917,219011.80153601017,215478.21273080018,3653.344854800991,59.809949590970064,0.13615040903096087,0.13615040900185704
53.222,153641.5864264798,53.222,2832.5812840000003,150755.641097048,153588.22238104802,153641.44438104803,153641.44438104803,153588.3644264798,150809.0051424798,2885.9453294317937,53.36404543177923,0.1420454317703843,0.1420454317703843
36.0385,48140.7552072127,36.0385,1298.77348225,46805.84814006662,48104.62162231662,48140.66012231662,48140.66012231662,48104.7167072127,46841.9817249627,1334.9070671460795,36.13358489608072,0.09508489607833326,0.09508489607833326
69.9599,347375.21435782034,69.9599,4894.387608010001,342410.8676176189,347305.25522562885,347375.21512562886,347375.21512562886,347305.2544578203,342480.82674981037,4964.346740201465,69.95913219149224,0.0007678085239604115,0.0007678085239604115
46.4526,102441.86761627464,46.4526,2157.84404676,100237.46636652356,102395.31041328357,102441.76301328358,102441.76301328356,102395.41501627464,100284.02356951464,2204.401249751085,46.55720299106906,0.10460299106489401,0.10460299107944593
86.4103,652756.3578955436,86.4103,7466.7399460900015,645203.238763621,652669.9787097109,652756.3890097109,652756.389009711,652669.9475955436,645289.6179494535,7553.119131922605,86.37918583268765,0.031114167300984263,0.031114167417399585
82.3681,565693.5974783861,82.3681,6784.5038976099995,558826.6954887302,565611.1993863402,565693.5674863402,565693.5674863402,565611.2293783862,558909.0935807761,6866.901989655918,82.39809204591438,0.029992045951075852,0.029992045951075852
69.8034,345060.38609501754,69.8034,4872.514651559999,340118.08922870323,344990.6038802632,345060.4072802632,345060.4072802632,344990.58269501757,340187.87144345755,4942.296866314311,69.78221475431928,0.021185245655942708,0.021185245655942708
77.1306,464885.9765036937,77.1306,5949.12945636,458859.92444672063,464809.0539030807,464886.1845030807,464886.1845030806,464808.8459036937,458936.84704733366,6026.052056973043,76.92260061297566,0.20799938699929044,0.20799938694108278
30.0455,28055.746057468503,30.0455,902.73207025,27123.036416696374,28025.768486946374,28055.813986946374,28055.813986946374,28025.700557468503,27153.013987218503,932.7096407721292,29.9775705221291,0.0679294778710755,0.0679294778710755
71.0358,363569.7885700795,71.0358,5046.084881639999,358452.67643520265,363498.76131684263,363569.79711684264,363569.79711684264,363498.7527700795,358523.7036884395,5117.112134876836,71.02725323685445,0.008546763157937676,0.008546763157937676
62.9088,252983.21855400607,62.9088,3957.5171174399998,248962.65283760946,252920.16995504947,252983.07875504947,252983.07875504947,252920.30975400607,249025.70143656607,4020.56571639661,63.04859895660775,0.13979895660304464,0.13979895660304464
18.6539,6857.72495728797,18.6539,347.96798521,6490.959999308819,6838.927984518819,6857.58188451882,6857.581884518819,6839.07105728797,6509.75697207797,366.7649579791514,18.79697276915067,0.14307276915042166,0.14307276915133116
90.3745,746396.2380072026,90.3745,8167.550250249999,738138.2700912185,746305.8203414687,746396.1948414687,746396.1948414686,746305.8635072026,738228.6877569526,8257.967915984103,90.4176657339558,0.0431657339213416,0.04316573403775692
98.7505,972831.9468934482,98.7505,9751.661250250001,962981.4242928127,972733.0855430628,972831.8360430627,972831.8360430626,972733.1963934483,963080.2856431983,9850.522600635537,98.86135038547218,0.1108503855066374,0.11085038562305272
45.1225,93952.43981100128,45.1225,2036.0400062500003,91871.21518201564,93907.25518826564,93952.37768826564,93952.37768826564,93907.31731100129,91916.39980475129,2081.224628985641,45.18462273564364,0.06212273564597126,0.06212273564597126
68.1865,321743.9704764825,68.1865,4649.398782249999,317026.23006588954,321675.62884813955,321743.81534813956,321743.81534813956,321675.78397648246,317094.57169423247,4717.740410592931,68.3416283429251,0.15512834291439503,0.15512834291439503
86.5532,655987.452382872,86.5532,7491.45643024,648409.5266978488,655900.9831280889,655987.5363280888,655987.5363280887,655900.899182872,648495.995952632,7577.92568502319,86.46925478312187,0.08394521684385836,0.08394521672744304
93.1525,817090.82701623,93.1525,8677.38825625,808320.4095403282,816997.7977965781,817090.9502965781,817090.9502965781,816997.67451623,808413.43875998,8770.417475901777,93.02921965182759,0.12328034813981503,0.12328034813981503
74.4586,418423.3047488896,74.4586,5544.08311396,412804.66694910213,418348.7500630621,418423.20866306213,418423.20866306213,418348.84614888957,412879.2216349296,5618.6377997874515,74.55468582746107,0.09608582744840533,0.09608582744840533
19.645,7987.3157779530975,19.645,385.926025,7581.516761125,7967.442786124999,7987.087786124999,7987.087786125,7967.670777953097,7601.389752953098,405.7990168280976,19.872991828098748,0.2279918280983111,0.2279918280974016
4.7859,137.09165947276583,4.7859,22.904838809999998,109.62026806077898,132.52510687077898,137.31100687077898,137.31100687077898,132.30575947276583,114.18682066276583,27.471391411986843,4.566552601986842,0.21934739801315573,0.21934739801315573
15.9881,4358.520729323343,15.9881,255.61934161,4086.8675955948406,4342.486937204841,4358.47503720484,4358.47503720484,4342.532629323344,4102.901387713344,271.6531337285028,16.033792118502788,0.04569211850321153,0.04569211850321153
40.3778,67501.6631788232,40.3778,1630.36673284,65830.62186526695,67460.98859810695,67501.36639810695,67501.36639810695,67461.2853788232,65871.2964459832,1671.0413135562558,40.67458071625151,0.29678071624948643,0.29678071624948643
56.9938,188437.93489421016,56.9938,3248.29323844,185132.57517300168,188380.86841144168,188437.86221144168,188437.86221144168,188380.94109421017,185189.64165577016,3305.359721208486,57.066482768481364,0.07268276848481037,0.07268276848481037
73.4963,402480.4234004729,73.4963,5401.706113690001,397005.41304359445,402407.11915728444,402480.61545728444,402480.61545728444,402406.9271004729,397078.7172867829,5475.010356878454,73.30424318846781,0.19205681153107435,0.19205681153107435
2.9383,36.990594477278016,2.9383,8.63360689,25.368127124886996,34.001734014887,36.940034014887,36.94003401488699,34.05229447727802,28.356987587278017,11.62246735239102,2.988860462391017,0.050560462391018746,0.05056046239102585
25.9177,18107.179548548487,25.9177,671.72717329,17409.623359178233,18081.350532468234,18107.268232468236,18107.268232468236,18081.261848548485,17435.452375258486,697.5561893702543,25.829016080253496,0.08868391974829137,0.08868391974829137
68.4071,324861.2031908697,68.4071,4679.53133041,320113.1676724899,324792.6990028999,324861.10610289994,324861.1061028999,324792.7960908697,320181.6718604597,4748.035518379824,68.50418796978192,0.09708796977065504,0.0970879698288627
69.1761,335885.0588453591,69.1761,4785.332811210001,331030.6610815442,335815.99389275414,335885.1699927541,335885.1699927542,335815.8827453591,331099.72603414906,4854.397763814894,69.0649526049383,0.11114739504409954,0.1111473951023072
22.7288,12281.183547901392,22.7288,516.59834944,11741.660564751872,12258.25891419187,12280.987714191871,12280.987714191873,12258.45474790139,11764.585198461391,539.5229831495199,22.924633709521004,0.1958337095202296,0.19583370951841061
98.2214,957331.0622211654,98.2214,9647.443417960001,947585.3989328165,957232.8423507765,957331.0637507766,957331.0637507765,957232.8408211654,947683.6188032054,9745.663288348936,98.21987038885709,0.0015296111814677715,0.0015296110650524497
48.8531,119029.558110939,48.8531,2386.62537961,116594.04833262529,118980.67371223528,119029.52681223527,119029.52681223529,118980.70501093901,116642.932731329,2435.509778313717,48.88439870372531,0.031298703732318245,0.03129870371776633
25.0144,16302.79931008292,25.0144,625.7202073599999,15652.015554985981,16277.735762345981,16302.750162345981,16302.750162345981,16277.78491008292,15677.07910272292,650.7837550969398,25.063547736939654,0.049147736939630704,0.049147736939630704
36.6,50404.158087816046,36.6,1339.5600000000002,49027.89600000001,50367.456000000006,50404.056000000004,50404.056000000004,50367.55808781605,49064.59808781605,1376.2620878160378,36.70208781604015,0.10208781604160322,0.10208781604160322
56.035,179141.42054129986,56.035,3139.9212249999996,175945.48584287497,179085.40706787497,179141.44206787497,179141.44206787497,179085.38554129985,176001.49931629986,3195.934698424884,56.01347342488589,0.021526575117604807,0.021526575117604807
51.1968,136864.8750255788,51.1968,2621.11233024,134192.56374883125,136813.67607907124,136864.87287907125,136864.87287907125,136813.6782255788,134243.7626953388,2672.311276747554,51.19894650756032,0.002146507555153221,0.002146507555153221
21.1446,9921.772736322167,21.1446,447.09410916,9453.626100544536,9900.720209704537,9921.864809704537,9921.864809704535,9900.628136322168,9474.678627162168,468.1466357776317,21.052526617630065,0.09207338236956275,0.09207338236774376
68.4571,325570.5450753717,68.4571,4686.37454041,320815.6105503014,325501.9850907114,325570.4421907114,325570.4421907114,325502.0879753717,320884.1705349617,4754.9345250703045,68.55998466029996,0.10288466030033305,0.10288466030033305
57.7208,195697.2332381135,57.7208,3331.6907526399996,192307.8555949829,195639.54634762288,195697.2671476229,195697.2671476229,195639.51243811348,192365.5424854735,3389.3776431306032,57.68689049061504,0.03390950939501636,0.03390950939501636
76.427,452334.1277069829,76.427,5841.086329000001,446416.7048664831,452257.79119548306,452334.2181954831,452334.21819548315,452257.70070698287,446493.0413779829,5917.422840499785,76.33651149983052,0.09048850019462407,0.09048850025283173
43.3552,83416.40652809158,43.3552,1879.6733670400004,81493.61476269262,83373.28812973262,83416.64332973263,83416.64332973263,83373.05132809158,81536.73316105158,1922.791765398957,43.118398358958075,0.23680164104735013,0.23680164104735013
3.4579,56.98209063572008,3.4579,11.95707241,41.346360686539,53.303433096539,56.761333096539005,56.761333096539005,53.524190635720075,45.025018225720075,15.635729949181076,3.6786575391810743,0.2207575391810721,0.2207575391810721
