x1,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals
24.1662,8597958.145383945,24.1662,584.00522244,1973.5933917702278,1467044737.7022111,6285.806067394025,8306905.533042021,8307085.138383184,8583237.016922789,8583237.016922789,8583237.016922789,8587721.233199026,8587715.929197894,8595041.62017079,8597060.337132303,8597350.203929316,8597933.979183944,8597374.140161505,8595984.551992174,1458446779.5568273,8591672.33931655,291052.61234192364,290873.0070007611,14721.12846115604,14721.12846115604,14721.12846115604,10236.9121849183,10242.216186050326,2916.525213154033,897.8082516416907,607.9414546284825
26.0031,12363939.595160913,26.0031,676.16120961,2924.208199524425,1467044737.7022111,9527.701246133995,11983984.094500184,11984249.162836792,12345654.798636258,12345654.798636258,12345654.798636258,12351665.893664662,12351658.783647463,12360361.03958803,12362827.628643218,12363237.086185867,12363913.592060912,12363263.433951303,12361015.386961387,1454680798.1070502,12354411.89391478,379955.50066072866,379690.4323241208,18284.796524655074,18284.796524655074,18284.796524655074,12273.701496250927,12280.811513449997,3578.5555728822947,1111.9665176942945,702.5089750457555
75.3425,2460384594.2096205,75.3425,5676.49230625,37212079.33569133,1467044737.7022111,160832258.5327665,2453638236.3679233,2453710227.35199,2459951161.1008224,2459951161.1008224,2459951161.1008224,2460374816.939653,2460374315.8329015,2460308883.701297,2460358751.9500613,2460378842.222406,2460384518.8671203,2460378917.7173142,2423172514.873929,993339856.5074093,2299552335.676854,6746357.841697216,6674366.857630253,433433.10879802704,433433.10879802704,433433.10879802704,9777.269967556,10278.376718997955,75710.50832366943,25842.25955915451,5751.987214565277
43.839,165700762.13483936,43.839,1921.8579209999998,108663.59158690415,1467044737.7022111,410805.29768245993,163431566.3276213,163435760.68548337,165614544.48613966,165614544.48613968,165614544.48613968,165663106.38332728,165663048.94355592,165685015.12617382,165695594.8913162,165698796.81553838,165700718.29583937,165698840.27691835,165592098.54325244,1301343975.5673718,165289956.8371569,2269195.807218045,2265001.4493559897,86217.64869970083,86217.64869967103,86217.64869967103,37655.75151208043,37713.19128343463,15747.008665531874,5167.243523150682,1965.3193009793758
31.3799,31428450.57964907,31.3799,984.6981240099999,9006.828727726552,1467044737.7022111,31039.040984981057,30685546.394475374,30686264.266974736,31396535.24094543,31396535.240945432,31396535.240945432,31409283.747458447,31409268.66832559,31422380.504467595,31426523.86967724,31427434.96960705,31428419.199749067,31427465.88152506,31419443.750921343,1435616287.1225622,31397411.538664088,742904.185173694,742186.3126743324,31915.338703639805,31915.33870363608,31915.33870363608,19166.832190621644,19181.911323476583,6070.0751814730465,1926.7099718302488,1015.6100420169532
22.6397,6222612.489162862,22.6397,512.5560160900001,1417.9965239927358,1467044737.7022111,4423.730849234613,5993509.24993052,5993636.181980365,6210472.3359535495,6210472.33595355,6210472.33595355,6213926.442739112,6213922.357167592,6220178.291590318,6221868.568168749,6222076.450391023,6222589.849462862,6222099.933146772,6221194.492638869,1460822125.2130482,6218188.758313628,229103.2392323427,228976.30718249734,12140.153209312819,12140.153209311888,12140.153209311888,8686.046423749998,8690.131995270029,2434.197572544217,743.9209941131994,536.0387718388811
76.219,2606465154.720089,76.219,5809.335960999999,43482709.5125118,1467044737.7022111,188437138.48890567,2599794181.799276,2599870665.209467,2606016487.8615203,2606016487.8615203,2606016487.8615203,2606460204.868722,2606459680.033307,2606386841.0076756,2606438406.4504213,2606459269.639132,2606465078.501089,2606459345.384128,2562982445.207577,1139420417.0178778,2418028016.231183,6670972.920813084,6594489.510622025,448666.85856866837,448666.85856866837,448666.85856866837,4949.851366996765,5474.68678188324,78313.712413311,26748.269667625427,5885.080956935883
73.8852,2232057455.182857,73.8852,5459.0227790399995,28704674.139094327,1467044737.7022111,123502220.36145413,2225239847.5428185,2225304842.146627,2231648580.926021,2231648580.926021,2231648580.926021,2232040397.589558,2232039934.1426816,2231985944.864899,2232033074.3304734,2232051921.9158554,2232057381.297657,2232051996.160078,2203352781.0437627,765012717.4806459,2108555234.821403,6817607.64003849,6752613.036230087,408874.2568359375,408874.2568359375,408874.2568359375,17057.59329891205,17521.040175437927,71510.31795787811,24380.852383613586,5533.267001628876
57.6506,648064862.9661956,57.6506,3323.59168036,1497437.1844045757,1467044737.7022111,6071210.300212839,643197066.2677774,643214769.3415984,647869873.9845135,647869873.9845134,647869873.9845134,648015108.0235373,648014936.2384448,648030138.6545112,648053214.3599541,648061481.0390412,648064805.3155956,648061539.3745152,646567425.781791,818979874.7360156,641993652.6659827,4867796.69841814,4850093.624597192,194988.98168206215,194988.98168218136,194988.98168218136,49754.94265830517,49926.7277507782,34724.31168437004,11648.606241464615,3381.9271544218063
55.2522,524421026.4216177,55.2522,3052.8056048400003,957470.3762095979,1467044737.7022111,3841283.2139423187,520028858.9223282,520043021.9572987,524249244.0965509,524249244.09655094,524249244.09655094,524371776.6234838,524371631.6900947,524390327.2065019,524410760.5078018,524417918.3223907,524420971.1694177,524417973.6160129,523463556.04540807,942623711.2805934,520579743.2076754,4392167.499289513,4378004.464318991,171782.3250668049,171782.32506674528,171782.32506674528,49249.7981339097,49394.73152297735,30699.2151157856,10265.913815915585,3108.0992270112038
71.8402,1940552591.473779,71.8402,5161.01433604,19913535.01144982,1467044737.7022111,85119294.38958952,1933736454.9383106,1933792566.870548,1940176591.4846647,1940176591.4846647,1940176591.4846647,1940526797.192358,1940526382.96357,1940486710.8575072,1940530168.63303,1940547359.786769,1940552519.633579,1940547430.4594429,1920639056.4623291,473507853.7715678,1855433297.0841894,6816136.53546834,6760024.603230953,375999.9891142845,375999.9891142845,375999.9891142845,25794.28142094612,26208.51020884514,65880.61627173424,22422.840749025345,5231.68701004982
88.7092,5556058711.518414,88.7092,7869.322164639999,388375206.51209056,1467044737.7022111,1742004016.1184523,5554281999.664436,5554451123.250209,5555352671.709469,5555352671.709469,5555352671.709469,5556166865.413761,5556165902.372715,5555936563.389489,5556016647.58919,5556050752.983236,5556058622.809214,5556050842.196249,5167683505.006323,4089013973.816202,3814054695.3999615,1776711.8539772034,1607588.268204689,706039.8089447021,706039.8089447021,706039.8089447021,108153.89534759521,107190.85430145264,122148.12892436981,42063.92922401428,7958.535177230835
32.123,35303284.11063911,32.123,1031.8871289999997,10493.275616630865,1467044737.7022111,36407.17825274641,34497016.72738517,34497829.248357065,35269073.84964394,35269073.84964394,35269073.84964394,35283073.50937163,35283056.950355195,35296799.04353516,35301220.805500716,35302221.159888804,35303251.98763911,35302252.22351011,35292790.83502248,1431741453.591572,35266876.93238636,806267.3832539394,805454.8622820452,34210.260995171964,34210.260995171964,34210.260995171964,20210.60126747936,20227.1602839157,6485.067103952169,2063.3051383942366,1062.9507503062487
3.7397,996.8865769832944,3.7397,13.98535609,17.0345287145661,1467044737.7022111,22.46863526396275,733.8221673802095,733.8287380755119,927.0387996743451,927.0387996743451,927.0387996743451,929.610380308216,929.6073386024292,970.7846227232383,989.3839069210363,979.339835844118,993.1468769832944,982.9012208932944,979.8520482687283,1467043740.8156343,974.4179417193317,263.06440960308487,263.0578389077825,69.84777730894928,69.84777730894928,69.84777730894928,67.27619667507838,67.2792383808652,26.101954260056118,7.502670062258062,17.546741139176333
27.8462,17366519.30884272,27.8462,775.41085444,4317.907143461035,1467044737.7022111,14364.366632520636,16880228.96015219,16880610.173769217,17344123.70776615,17344123.70776615,17344123.70776615,17352028.980200127,17352019.629720274,17362183.972539514,17365161.418544784,17365715.953501057,17366491.462642718,17365743.89798828,17362201.401699256,1449678218.3933685,17352154.942210197,486290.3486905284,485909.1350735016,22395.601076569408,22395.601076569408,22395.601076569408,14490.328642591834,14499.679122444242,4335.336303204298,1357.890297934413,803.3553416617215
90.5624,6159731993.3734,90.5624,8201.548293759999,535122224.9272868,1467044737.7022111,2411281677.2940016,6159511686.343876,6159700103.250296,6158980949.572784,6158980949.572783,6158980949.572783,6159865341.525472,6159864295.452842,6159602204.818255,6159687252.503151,6159723701.469983,6159731902.811,6159723791.825106,5624609768.446113,4692687255.671188,3748450316.079398,220307.0295238495,31890.12310409546,751043.8006153107,751043.8006162643,751043.8006162643,133348.15207195282,132302.07944202423,129788.55514431,44740.870248794556,8291.903416633606
6.5177,13893.34031006254,6.5177,42.480413289999994,32.36229133402163,1467044737.7022111,60.663812609042076,11816.025424600468,11816.175786084643,13566.33251325428,13566.33251325428,13566.33251325428,13590.058842665905,13590.030778792452,13797.916965394854,13866.699168195559,13843.207102954511,13886.82261006254,13850.85989677254,13860.978018728518,1467030844.361901,13832.676497453498,2077.314885462072,2077.1645239778973,327.00779680826054,327.00779680826054,327.00779680826054,303.281467396635,303.309531270088,95.42334466768625,26.641141866981343,50.13320710802873
99.108,9659348838.583548,99.108,9822.395664000001,2315711086.935743,1467044737.7022111,10643494836.08937,9670444014.449524,9670745749.008554,9658365439.327263,9658365439.327261,9658365439.327261,9659633931.926485,9659632431.533602,9659179679.330671,9659290274.212324,9659338917.316729,9659348739.475548,9659339016.187883,7343637751.647804,8192304100.881336,984145997.5058231,11095175.865976334,11396910.425006866,983399.2562847137,983399.2562866211,983399.2562866211,285093.3429374695,283592.9500541687,169159.25287628174,58564.37122344971,9921.266819000244
18.2797,2159125.5446627554,18.2797,334.14743208999994,539.5753550314481,1467044737.7022111,1567.8932938434746,2055630.135571515,2055670.6850844743,2152665.3865068248,2152665.3865068248,2152665.3865068248,2154133.397625707,2154131.6612392,2157774.3581334027,2158724.6019351315,2158773.5013212003,2159107.2649627556,2158791.3972306657,2158585.969307724,1464885612.1575484,2157557.651368912,103495.4090912405,103454.85957828118,6460.158155930694,6460.158155930694,6460.158155930694,4992.1470370483585,4993.883423555642,1351.1865293527953,400.94272762397304,352.043341555167
46.3643,218971718.6552183,46.3643,2149.64831449,177186.4265716299,1467044737.7022111,679780.9997694527,216277343.59138602,216282976.42911068,218869856.05473882,218869856.05473885,218869856.05473885,218930611.87913477,218930540.01619563,218953219.83893552,218965618.7876449,218969522.99408635,218971672.2909183,218969569.00690383,218794532.22864667,1248073019.0469928,218291937.65544885,2694375.063832283,2688742.226107627,101862.6004794836,101862.6004794538,101862.6004794538,41106.776083528996,41178.63902267814,18498.81628277898,6099.867573410273,2195.6611319482327
14.9761,807245.4842314137,14.9761,224.28357121000002,253.02122533529058,1467044737.7022111,684.7907114845294,758369.185212905,758383.1186274872,803647.6804598569,803647.6804598569,803647.6804598569,804309.0558251307,804308.2735400063,806457.1381288753,807017.8071464289,807006.573650655,807230.5081314137,807021.2006602037,806992.4630060784,1466237492.2179797,806560.6935199292,48876.29901850864,48862.365603926475,3597.8037715568207,3597.8037715568207,3597.8037715568207,2936.4284062830266,2937.2106914074393,788.3461025384022,227.6770849848399,238.91058075870387
7.3511,24845.62024198668,7.3511,54.03867121,39.84667826331675,1467044737.7022111,79.48814461505121,21571.959346235464,21572.251475292036,24386.698380074486,24386.698380074482,24386.698380074482,24425.092296200688,24425.046883276307,24718.96238146437,24811.148186014078,24783.942056006315,24838.26914198668,24791.581570776678,24805.773563723364,1467019892.0819693,24766.13209737163,3273.6608957512144,3273.3687666946425,458.921861912193,458.9218619121966,458.9218619121966,420.5279457859906,420.5733587103714,126.6578605223076,34.47205597260108,61.678185980363196
53.3348,439818462.2903305,53.3348,2844.60089104,668103.349213375,1467044737.7022111,2656772.4468410886,435808050.2928981,435819815.0727678,439663847.6984719,439663847.6984719,439663847.6984719,439770236.46472794,439770110.6264316,439790746.73111963,439809218.57477635,439815563.9180753,439818408.9555305,439815617.6894395,439150358.94111717,1027226275.4118806,437161689.84348947,4010411.9974324107,3998647.217562735,154614.5918586254,154614.5918586254,154614.5918586254,48225.82560259104,48351.663898944855,27715.559210896492,9243.715554177761,2898.372255206108
83.4679,4100454400.430184,83.4679,6966.89033041,155957699.87646154,1467044737.7022111,690028936.4872575,4095595743.762734,4095718758.196705,4099865838.3145328,4099865838.3145328,4099865838.3145328,4100504000.4574175,4100503245.629255,4100352228.4518743,4100419326.8951144,4100447350.019942,4100454316.962284,4100447433.5398536,3944496700.5537224,2633409662.727973,3410425463.9429264,4858656.667449951,4735642.233479023,588562.1156511307,588562.1156511307,588562.1156511307,49600.02723360062,48845.19907093048,102171.97830963135,35073.53506946564,7050.4102420806885
60.5305,826239658.7589586,60.5305,3663.9414302500004,2551551.1618478457,1467044737.7022111,10469390.43975921,820820515.3138341,820843378.8474277,826014154.70213,826014154.70213,826014154.70213,826190656.9067796,826190448.1372119,826199656.9099345,826226194.2945242,826235934.9088738,826239598.2284585,826235994.8175284,823688107.5971107,640805078.9432526,815770268.3191993,5419143.445124507,5396279.911530852,225504.05682861805,225504.05682861805,225504.05682861805,49001.852178931236,49210.62174665928,40001.84902405739,13464.4644343853,3723.8500847816467
46.2297,215825493.8420905,46.2297,2137.18516209,172648.36479987032,1467044737.7022111,661868.6470257838,213154627.2608744,213160174.561997,215724508.22950816,215724508.2295082,215724508.2295082,215784561.60035956,215784490.56829345,215807148.08029574,215819445.19173738,215823309.65839607,215825447.6123905,215823356.6569284,215652845.47729063,1251219243.8601208,215163625.1950647,2670866.581216097,2665319.280093491,100985.61258232594,100985.61258229613,100985.61258229613,40932.24173092842,41003.27379703522,18345.761794745922,6048.650353103876,2184.183694422245
41.4698,125678382.14443342,41.4698,1719.7443120399998,68386.82514211314,1467044737.7022111,254738.56099099532,123775071.87436019,123778201.79202251,125605304.07967857,125605304.07967855,125605304.07967855,125644188.9676926,125644142.97403899,125664955.68303753,125673998.59937859,125676621.53234999,125678340.67463343,125676662.40012139,125609995.31929131,1341366355.5577776,125423643.58344243,1903310.270073235,1900180.3524109125,73078.06475485861,73078.06475487351,73078.06475487351,34193.176740825176,34239.170394435525,13426.46139588952,4383.545054838061,1760.6120834350586
71.996,1961626540.1022744,71.996,5183.424015999999,20477294.48245941,1467044737.7022111,87573413.86317539,1954806495.294232,1954863247.372146,1961248099.1260068,1961248099.126007,1961248099.126007,1961601352.698226,1961600934.8643768,1961560240.5474386,1961603971.1045935,1961621284.921463,1961626468.1062744,1961621356.6782584,1941149245.619815,494581802.4000633,1874053126.239099,6820044.808042526,6763292.730128527,378440.9762675762,378440.9762673378,378440.9762673378,25187.40404844284,25605.237897634506,66299.55483579636,22568.99768090248,5255.180811405182
80.4187,3405802936.951907,80.4187,6467.16730969,91340653.3874006,1467044737.7022111,400733983.4567438,3399892541.988399,3399993801.4708295,3405276308.669287,3405276308.669287,3405276308.669287,3405826205.583032,3405825555.156363,3405711316.8694224,3405771549.2842355,3405796389.857015,3405802856.533207,3405796469.7845974,3314462283.5645065,1938758199.249696,3005068953.4951634,5910394.963508129,5809135.481077671,526628.2826199532,526628.2826199532,526628.2826199532,23268.631124973297,22618.20445585251,91620.08248472214,31387.66767168045,6547.094892024994
1.4417,16.67269622042578,1.4417,2.07849889,51.46887279392731,1467044737.7022111,18.82849605397805,6.233970197893337,6.233985679221666,10.548528899164952,10.54852889916495,10.54852889916495,10.605329467728017,10.605262283127296,13.054932433223431,15.321843885323402,13.54510074887795,15.23099622042578,14.59419733042578,34.796176573501526,1467044721.029515,2.155799833552269,10.438726022532444,10.438710541204115,6.124167321260829,6.124167321260831,6.124167321260831,6.0673667526977635,6.067433937298485,3.6177637872023496,1.3508523351023793,3.1275954715478314
97.2012,8766964942.272568,97.2012,9448.07328144,1673004077.842784,1467044737.7022111,7656976717.878531,8774861365.221827,8775133998.787151,8766037032.73589,8766037032.73589,8766037032.73589,8767210685.417313,8767209297.202568,8766805174.146338,8766909678.614212,8766955396.796534,8766964845.071367,8766955494.199286,7093960864.429784,7299920204.570356,1109988224.3940363,7896422.949258804,8169056.514583588,927909.5366783142,927909.5366783142,927909.5366783142,245743.14474487305,244354.93000030518,159768.12623023987,55263.65835571289,9545.476034164429
38.4029,85758830.61177698,38.4029,1474.7827284100001,37299.194991433775,1467044737.7022111,136072.423285267,84277497.51743062,84279584.69623189,85700680.83692636,85700680.83692636,85700680.83692636,85729277.09282395,85729243.2687253,85748052.47069705,85755336.38115972,85757316.77056722,85758792.20887698,85757355.82904857,85721531.41678554,1381285907.090434,85622758.18849172,1481333.0943463594,1479245.915545091,58149.77485062182,58149.77485062182,58149.77485062182,29553.51895302534,29587.34305167198,10778.141079932451,3494.2306172549725,1513.8412097543478
20.7342,4026281.112513962,20.7342,429.9070496400001,933.5014526446213,1467044737.7022111,2830.1752449806595,3860739.261125701,3860818.720521192,4016916.3943041703,4016916.3943041703,4016916.3943041703,4019346.3716380047,4019343.4974228153,4024372.0895712674,4025704.5191864325,4025830.173052816,4026260.3783139624,4025851.205464322,4025347.6110613174,1463018456.5896971,4023450.9372689817,165541.8513882612,165462.39199277014,9364.718209791929,9364.718209791929,9364.718209791929,6934.740875957534,6937.615091146901,1909.0229426948354,576.5933275297284,450.9394611460157
30.9567,29378794.40812812,30.9567,958.3172748900001,8254.126530595013,1467044737.7022111,28333.027680020616,28670475.306923527,28671143.39512527,29348138.471711107,29348138.471711107,29348138.471711107,29360213.043084193,29360198.761092357,29372952.100120224,29376942.235214006,29377804.812094692,29378763.45142812,29377836.09085323,29370540.281597525,1437665943.294083,29350461.3804481,708319.1012045927,707651.0130028501,30655.936417013407,30655.936417013407,30655.936417013407,18581.365043926984,18595.647035762668,5842.3080078959465,1852.1729141138494,989.5960334278643
81.5072,3642009904.178706,81.5072,6643.423651839999,110602517.75557226,1467044737.7022111,486727544.2704691,3636421039.5912776,3636529675.5359263,3641461692.531025,3641461692.531025,3641461692.531025,3642041971.707158,3642041285.3438745,3641914604.941709,3641977231.8471894,3642003179.3913007,3642009822.6715064,3642003260.7550545,3531407386.423134,2174965166.476495,3155282359.908237,5588864.58742857,5480228.642779827,548211.6476812363,548211.6476812363,548211.6476812363,32067.528451919556,31381.16516828537,95299.23699712753,32672.331516742706,6724.787405490875
26.1874,12804744.831134709,26.1874,685.77991876,3041.053835939809,1467044737.7022111,9929.887340049647,12414951.76420809,12415226.960164404,12786073.732083766,12786073.732083766,12786073.732083766,12792257.064811967,12792249.751069324,12801094.891132085,12803609.727954684,12804032.525128301,12804718.643734708,12804059.051215949,12801703.777298769,1454239992.8710763,12794814.943794658,389793.06692661904,389517.87097030506,18671.09905094281,18671.09905094281,18671.09905094281,12487.766322741285,12495.080065384507,3649.9400026239455,1135.1031800247729,712.3060064073652
4.8395,3344.916639705473,4.8395,23.42076025,21.523999272639408,1467044737.7022111,33.93928763347072,2664.9218768719315,2664.9504027187545,3203.15267641246,3203.15267641246,3203.15267641246,3210.3646655825833,3210.3561351290145,3297.956920866672,3331.7863418208553,3316.497445642335,3340.0771397054727,3321.4958794554727,3323.3926404328336,1467041392.7855713,3310.977352072002,679.9947628335412,679.9662369867183,141.7639632930127,141.7639632930127,141.7639632930127,134.55197412288953,134.56050457645824,46.959718838800654,13.130297884617448,28.41919406313764
76.6816,2686313479.9495373,76.6816,5880.06777856,47202076.69024575,1467044737.7022111,204841048.33319294,2679692866.312813,2679771810.3416505,2685856629.5254254,2685856629.5254254,2685856629.5254254,2686311217.3016,2686310679.6080694,2686233767.0942264,2686286243.5874057,2686307522.5307937,2686313403.267937,2686307599.8817587,2639111403.2592916,1219268742.2473261,2481472431.6163445,6620613.636724472,6541669.607886791,456850.4241118431,456850.4241118431,456850.4241118431,2262.647937297821,2800.341467857361,79712.8553109169,27236.36213159561,5957.418743610382
82.896,3962221582.7112646,82.896,6871.746816,141102377.57496506,1467044737.7022111,623332002.0450258,3957128819.178148,3957247489.953134,3961644987.4217815,3961644987.421782,3961644987.421782,3962265838.42738,3962265104.0751014,3962121448.0551224,3962187220.9883165,3962214627.7458415,3962221499.8152647,3962214710.9644485,3821119205.1362996,2495176845.009053,3338889580.666239,5092763.5331168175,4974092.75813055,576595.2894830704,576595.2894825935,576595.2894825935,44255.7161154747,43521.36383676529,100134.6561422348,34361.72294807434,6954.965423107147
56.2698,574333746.6768981,56.2698,3166.2903920399995,1157973.67082491,1467044737.7022111,4666816.829117226,569738928.6361722,569754516.1155363,574152357.7929608,574152357.7929608,574152357.7929608,574284169.6793264,574284013.770166,574301380.4880855,574322908.8452748,574330524.3200628,574333690.4070982,574330580.3865061,573175773.0060732,892710991.025313,569666929.847781,4594818.040725946,4579230.56136179,181388.88393735886,181388.88393735886,181388.88393735886,49576.99757170677,49732.90673208237,32366.188812613487,10837.831623315811,3222.3568353652954
96.9289,8645104362.651697,96.9289,9395.21165521,1596979716.3930364,1467044737.7022111,7304549642.144531,8652578723.008606,8652847392.487036,8644184203.381512,8644184203.38151,8644184203.38151,8645344759.714413,8645343386.990234,8644945907.232624,8645049560.635231,8645094870.912518,8645104265.722797,8645094967.440042,7048124646.258661,7178059624.949486,1340554720.507166,7474360.356908798,7743029.8353385925,920159.2701854706,920159.2701873779,920159.2701873779,240397.0627155304,239024.3385372162,158455.41907310486,54802.01646614075,9491.739179611206
76.4507,2646217419.367738,76.4507,5844.709530489999,45307909.7626045,1467044737.7022111,196484369.65665525,2639570731.9587026,2639648439.946535,2645764666.890406,2645764666.8904057,2645764666.8904057,2646213804.0148907,2646213272.768476,2646138407.8511505,2646190428.279013,2646211499.0253086,2646217342.917038,2646211574.6582074,2600909509.605133,1179172681.6655266,2449733049.7110825,6646687.409035206,6568979.42120266,452752.47733163834,452752.4773321152,452752.4773321152,3615.352847099304,4146.599261760712,79011.51658725739,26991.08872461319,5920.342429161072
