x1,x2,y,Model_1_Y_pred,Model_2_Y_pred,Model_3_Y_pred,Model_4_Y_pred,Model_5_Y_pred,Model_6_Y_pred,Model_7_Y_pred,Model_8_Y_pred,Model_9_Y_pred,Model_10_Y_pred,Model_11_Y_pred,Model_12_Y_pred,Model_13_Y_pred,Model_14_Y_pred,Model_15_Y_pred,Model_16_Y_pred,Model_17_Y_pred,Model_18_Y_pred,Model_19_Y_pred,Model_20_Y_pred,Model_21_Y_pred,Model_1_Residuals,Model_2_Residuals,Model_3_Residuals,Model_4_Residuals,Model_5_Residuals,Model_6_Residuals,Model_7_Residuals,Model_8_Residuals,Model_9_Residuals,Model_10_Residuals,Model_11_Residuals,Model_12_Residuals,Model_13_Residuals,Model_14_Residuals,Model_15_Residuals,Model_16_Residuals,Model_17_Residuals,Model_18_Residuals,Model_19_Residuals,Model_20_Residuals,Model_21_Residuals
70.929,70.9785,0.0883349348357199,70.929,0.9705807114005693,0.9705807114005693,0.9210807114005746,0.05094417033504217,0.05094417033504217,0.050979723302539026,0.050944463860182004,0.05094417033504217,0.05022180655894569,0.05088955188269465,0.02848427433504217,0.025518116929946936,0.029048344140009542,0.05183910761087411,0.027390862015785566,0.027393046320639266,0.03413445554829215,0.032209571804184135,0.03420541166214343,0.0340924563849469,70.84066506516429,0.8822457765648495,0.8822457765648495,0.8327457765648547,0.03739076450067773,0.03739076450067773,0.037355211533180874,0.037390470975537896,0.03739076450067773,0.03811312827677421,0.03744538295302525,0.05985066050067773,0.06281681790577297,0.05928659069571036,0.03649582722484579,0.06094407281993433,0.06094188851508063,0.05420047928742775,0.056125363031535765,0.05412952317357647,0.054242478450773
4.0705,4.1201,-1.7070007741723838,4.0705,-0.8009662370431941,-0.8009662370431941,-0.850566237043194,-1.7552519205928792,-1.7552519205928792,-1.7766400781316107,-1.7744111468655122,-1.741663194419264,-1.7073161202556628,-1.7168095384228383,-1.764123090419264,-1.727019094543254,-1.7950480994802802,-1.6795097953017368,-1.7368423570303162,-1.7368401727254625,-1.713720661890022,-1.736853805299686,-1.7104137117242026,-1.72060984976317,5.777500774172384,0.9060345371291897,0.9060345371291897,0.8564345371291898,0.04825114642049533,0.04825114642049533,0.0696393039592269,0.06741037269312833,0.034662420246880155,0.00031534608327898894,0.009808764250454516,0.057122316246880134,0.020018320370870146,0.08804732530789638,0.027490978870646998,0.02984158285793237,0.02983939855307871,0.006719887717638207,0.0298530311273022,0.0034129375518188176,0.01360907559078628
50.1286,50.1781,-1.0583661800051596,50.1286,-0.1364554010154874,-0.1364554010154874,-0.18595540101548927,-1.1259913049590153,-1.1259913049590153,-1.1271031766170203,-1.1262112133166422,-1.1259913049590153,-1.1829069718612333,-1.1830485270873652,-1.1484512009590153,-1.1500617980667025,-1.1480225103124335,-1.1804683366079898,-1.1495063346258718,-1.1495041503210182,-1.1450187081337055,-1.146087863610829,-1.1447256423271164,-1.145056069877341,51.18696618000516,0.9219107789896722,0.9219107789896722,0.8724107789896703,0.06762512495385575,0.06762512495385575,0.06873699661186072,0.06784503331148262,0.06762512495385575,0.1245407918560737,0.1246823470822056,0.09008502095385573,0.09169561806154292,0.08965633030727393,0.12210215660283019,0.09114015462071223,0.09113797031585857,0.08665252812854596,0.08772168360566934,0.08635946232195679,0.08668988987218151
78.6548,78.7044,-0.748428338617501,78.6548,-0.11473045656104902,-0.11473045656104902,-0.16433045656106132,-0.8581264735450533,-0.8581264735450533,-0.8586676111881195,-0.8581949190762503,-0.8581264735450533,-0.8171492474710228,-0.8172181420819694,-0.8805863695450533,-0.883873413090561,-0.8799922713450381,-0.8157404721906066,-0.8816857280062628,-0.881683543701409,-0.8831805745651735,-0.8823105773325465,-0.882993856557431,-0.8831664670744626,79.4032283386175,0.633697882056452,0.633697882056452,0.5840978820564398,0.10969813492755232,0.10969813492755232,0.1102392725706185,0.10976658045874932,0.10969813492755232,0.06872090885352178,0.06878980346446839,0.1321580309275523,0.13544507447305998,0.13156393272753708,0.06731213357310561,0.13325738938876175,0.13325520508390798,0.1347522359476725,0.13388223871504545,0.13456551793993,0.13473812845696154
95.7904,95.8399,0.3350797933066762,95.7904,0.9996030846175942,0.9996030846175942,0.9501030846175994,0.33237056430375955,0.33237056430375955,0.33254231787126776,0.33237057867817954,0.33237056430375955,0.33201994511772026,0.3325359483460659,0.3099106683037596,0.3060966271255872,0.3104778547991202,0.33323343595396393,0.3088037483739266,0.3088059326787803,0.30493209243112096,0.30642145507740665,0.304882654931543,0.30495606042265566,95.45532020669333,0.664523291310918,0.664523291310918,0.6150232913109233,0.0027092290029166466,0.0027092290029166466,0.0025374754354084428,0.002709214628496659,0.0027092290029166466,0.003059848188955938,0.0025438449606102753,0.025169125002916626,0.028983166181088982,0.024601938507555987,0.001846357352712269,0.026276044932749598,0.026273860627895884,0.03014770087555524,0.028658338229269553,0.030197138375133215,0.030123732884020538
69.6413,69.6908,0.4287227256674032,69.6413,0.5023043163747736,0.5023043163747736,0.4528043163747788,0.4078077109786169,0.4078077109786169,0.4080975746327049,0.4078391479996737,0.4078077109786169,0.4250961042078247,0.4254682704103868,0.3853478149786169,0.3824420636399113,0.38603898888711924,0.4268378376512085,0.3842556440933559,0.3842578283982096,0.38644676381461945,0.3861084795198719,0.3866606254128315,0.38643639226078086,69.2125772743326,0.07358159070737036,0.07358159070737036,0.02408159070737559,0.020915014688786315,0.020915014688786315,0.020625151034698308,0.020883577667729525,0.020915014688786315,0.0036266214595785384,0.0032544552570163976,0.043374910688786295,0.046280662027491926,0.042683736780283976,0.0018848880161947412,0.04446708157404733,0.044464897269193615,0.04227596185278376,0.04261424614753129,0.04206210025457169,0.042286333406622356
11.6973,11.7469,-0.9638303124698592,11.6973,-0.763729314480483,-0.763729314480483,-0.8133293144804828,-1.001837111860116,-1.001837111860116,-1.0060851965248045,-1.0033646395363578,-1.0018370996540948,-1.036337426077162,-1.0396873857238418,-1.0242969956540948,-1.0107206593530418,-1.01674262035987,-1.0260469537911645,-1.0223357937324937,-1.02233360942764,-0.986003637993872,-0.9984154560878638,-0.9841449537069589,-0.9875752544207352,12.66113031246986,0.2001009979893762,0.2001009979893762,0.15050099798937633,0.03800679939025675,0.03800679939025675,0.042254884054945374,0.03953432706649862,0.03800678718423567,0.07250711360730289,0.07585707325398261,0.06046668318423565,0.04689034688318261,0.05291230789001078,0.06221664132130533,0.05850548126263455,0.05850329695778089,0.022173325524012855,0.03458514361800458,0.020314641237099695,0.023744941950876064
99.6533,99.7029,-0.1581767354526828,99.6533,-0.7692489768176736,-0.7692489768176736,-0.8188489768176717,-0.14895891371313508,-0.14895891371313508,-0.14903305438002892,-0.14896197562833652,-0.14895891371313508,-0.15404043345098525,-0.1544363695996912,-0.17141880971313508,-0.1753266192599559,-0.1708538120292243,-0.1528329159900191,-0.17252681092107064,-0.17252462661621695,-0.1698364540078546,-0.17038620208248906,-0.1696838347117241,-0.1698461316180262,99.81147673545269,0.6110722413649907,0.6110722413649907,0.6606722413649888,0.009217821739547716,0.009217821739547716,0.00914368107265387,0.009214759824346275,0.009217821739547716,0.004136302001697539,0.0037403658529915895,0.013242074260452291,0.017149883807273114,0.012677076576541518,0.005343819462663685,0.014350075468387846,0.01434789116353416,0.01165971855517181,0.012209466629806265,0.011507099259041309,0.011669396165343404
37.3512,37.4007,-1.2762687079695518,37.3512,-0.3409355036624455,-0.3409355036624455,-0.3904355036624474,-1.0608156599921883,-1.0608156599921883,-1.0622215150964316,-1.0611517466405,-1.0608156599921883,-1.112211561964914,-1.1126852804723388,-1.0832755559921883,-1.0833048725748096,-1.0832863660876733,-1.108945233971892,-1.0842538539201974,-1.0842516696153437,-1.0968769594337262,-1.0924315586048372,-1.096873412098322,-1.096702476472513,38.62746870796955,0.9353332043071063,0.9353332043071063,0.8858332043071044,0.21545304797736353,0.21545304797736353,0.21404719287312024,0.21511696132905178,0.21545304797736353,0.16405714600463783,0.163583427497213,0.19299315197736355,0.19296383539474227,0.19298234188187857,0.1673234739976599,0.19201485404935448,0.19201703835420814,0.17939174853582562,0.18383714936471462,0.17939529587122993,0.17956623149703876
99.3562,99.4057,-1.9235630068651264,99.3562,-0.9225991777333558,-0.9225991777333558,-0.9720991777333505,-1.8488334642184563,-1.8488334642184563,-1.8497545668419344,-1.8488473994730041,-1.8488334642184563,-1.8886953230966987,-1.889164879103526,-1.8712933602184563,-1.8751942167599787,-1.8708454731236663,-1.887498896641894,-1.872401283828969,-1.8723990995241153,-1.870608829495705,-1.8708532903174233,-1.870449245764158,-1.8706140447544686,101.27976300686512,1.0009638291317706,1.0009638291317706,0.9514638291317759,0.07472954264667009,0.07472954264667009,0.07380844002319198,0.07471560739212224,0.07472954264667009,0.03486768376842764,0.03439812776160034,0.05226964664667011,0.04836879010514772,0.05271753374146004,0.036064110223232415,0.0511617230361574,0.05116390734101106,0.05295417736942132,0.05270971654770307,0.05311376110096844,0.052948962110657805
31.7054,31.7549,0.4586782194029717,31.7054,0.28544763569001474,0.28544763569001474,0.23594763569001642,0.36293766691476087,0.36293766691476087,0.36350430270905076,0.363103545147951,0.36293766691476087,0.3802824933325796,0.3807494458294975,0.3404777709147609,0.34155315409290715,0.33997356632832193,0.3841280385451491,0.339577469638772,0.3395796539436257,0.3551454427261873,0.3502462430402223,0.3552179682728409,0.35491287858839987,31.246721780597028,0.17323058371295696,0.17323058371295696,0.2227305837129553,0.09574055248821084,0.09574055248821084,0.09517391669392095,0.0955746742550207,0.09574055248821084,0.07839572607039214,0.07792877357347422,0.11820044848821082,0.11712506531006456,0.11870465307464978,0.07455018085782261,0.11910074976419971,0.119098565459346,0.1035327766767844,0.10843197636274943,0.1034602511301308,0.10376534081457184
71.3252,71.3747,-0.247161506726712,71.3252,0.8024746396888038,0.8024746396888038,0.7529746396887949,-0.16510983404844237,-0.16510983404844237,-0.1652244209936651,-0.16511561183692872,-0.16510983404844237,-0.15999549560968587,-0.15945582554023394,-0.18756973004844238,-0.19055403442693414,-0.18703406856646115,-0.15841458000635694,-0.18866350758864955,-0.18866132328379587,-0.18123099633745127,-0.18341929258454884,-0.18120751537551222,-0.18127755079695446,71.57236150672671,1.0496361464155157,1.0496361464155157,1.0001361464155067,0.08205167267826963,0.08205167267826963,0.0819370857330469,0.08204589488978328,0.08205167267826963,0.08716601111702613,0.08770568118647806,0.05959177667826962,0.05660747229977786,0.060127438160250846,0.08874692672035506,0.058497999138062445,0.05850018344291613,0.06593051038926073,0.06374221414216316,0.06595399135119978,0.06588395592975754
67.5613,67.6108,-1.2204704497174317,67.5613,-0.9998545167357947,-0.9998545167357947,-1.0493545167357894,-1.201429520565779,-1.201429520565779,-1.2023097694844351,-1.2014295588556374,-1.201429520565779,-1.2053913685478943,-1.2061263456221594,-1.223889416565779,-1.2266927313330231,-1.2236177900538843,-1.2036633490054118,-1.2249793906446131,-1.2249772063397595,-1.2308885430075438,-1.2286077469120633,-1.2308317823087136,-1.2308398264606084,68.78177044971743,0.22061593298163695,0.22061593298163695,0.1711159329816423,0.019040929151652675,0.019040929151652675,0.01816068023299655,0.01904089086179428,0.019040929151652675,0.015079081169537378,0.014344104095272314,0.0034189668483473046,0.006222281615591463,0.0031473403364525865,0.01680710071201985,0.0045089409271814596,0.004506756622327801,0.010418093290112118,0.008137297194631632,0.010361332591281913,0.010369376743176728
31.8044,31.8539,0.3792692123464326,31.8044,0.37877606581063317,0.37877606581063317,0.32927606581063484,0.4422153357411276,0.4422153357411276,0.4429035945706979,0.4424026300410059,0.4422153357411276,0.46248993345064615,0.4631064844495618,0.4197554397411276,0.42080807344748267,0.41925640594138663,0.4663164019879472,0.41885331185783803,0.41885549616269174,0.4346413980799068,0.42964932571613057,0.43466065083144023,0.434406176219003,31.42513078765357,0.0004931465357994602,0.0004931465357994602,0.04999314653579778,0.06294612339469496,0.06294612339469496,0.06363438222426526,0.06313341769457326,0.06294612339469496,0.08322072110421352,0.08383727210312919,0.040486227394694985,0.04153886110105004,0.03998719359495401,0.08704718964151459,0.0395840995114054,0.039586283816259116,0.05537218573347419,0.05038011336969794,0.055391438485007605,0.05513696387257039
61.8164,61.8659,-0.0753341033364233,61.8164,-0.8497195142820496,-0.8497195142820496,-0.8992195142820515,-0.04826057664958938,-0.04826057664958938,-0.048299221710514234,-0.04826233205213741,-0.04826057664958938,-0.04963828195634134,-0.05033812607367001,-0.07072047264958939,-0.07320504685574827,-0.0700780392532024,-0.04770213911775838,-0.07180284939577125,-0.07180066509091756,-0.06300581543069268,-0.06568695129905958,-0.0629417557588029,-0.06307048461563936,61.891734103336425,0.7743854109456263,0.7743854109456263,0.8238854109456282,0.027073526686833924,0.027073526686833924,0.02703488162590907,0.027071771284285895,0.027073526686833924,0.025695821380081967,0.024995977262753294,0.004613630686833917,0.0021290564806750317,0.005256064083220907,0.02763196421866493,0.0035312539406520543,0.0035334382455057406,0.012328287905730623,0.00964715203736373,0.012392347577620408,0.01226361872078395
8.6268,8.6763,0.4912106949660508,8.6268,0.7159458570551237,0.7159458570551237,0.6664458570551236,0.5961919557263861,0.5961919557263861,0.5996128651955352,0.5981496644278879,0.5961984556666874,0.5749555745921671,0.5789172950379224,0.5737385596666874,0.5943590769620702,0.5874822514933589,0.5879637180079638,0.5793453643363228,0.5793475486411765,0.5316522579559149,0.5462507033017794,0.5345240660786031,0.5339133335999959,8.135589305033948,0.2247351620890729,0.2247351620890729,0.1752351620890728,0.10498126076033526,0.10498126076033526,0.10840217022948445,0.10693896946183706,0.10498776070063659,0.08374487962611626,0.08770660007187164,0.08252786470063661,0.10314838199601944,0.09627155652730807,0.09675302304191297,0.08813466937027198,0.08813685367512575,0.040441562989864066,0.055040008335728585,0.043313371112552346,0.042702638633945134
63.8964,63.946,-0.1366964217145978,63.8964,0.8745693231771178,0.8745693231771178,0.8249693231771197,-0.07834900627065722,-0.07834900627065722,-0.07840982520116073,-0.07835126241254821,-0.07834900627065722,-0.08008143652601536,-0.07938753492648438,-0.10080890227065722,-0.10341549894398468,-0.10024863657629951,-0.07822004024785337,-0.1018943263943455,-0.10189214208949181,-0.09886376640959851,-0.09978793148571719,-0.09911406195814448,-0.09888162180195172,64.0330964217146,1.0112657448917155,1.0112657448917155,0.9616657448917175,0.05834741544394059,0.05834741544394059,0.05828659651343708,0.0583451593020496,0.05834741544394059,0.05661498518858245,0.057308886788113425,0.035887519443940585,0.03328092277061313,0.0364477851382983,0.05847638146674444,0.034802095320252316,0.034804279625106,0.037832655304999296,0.036908490228880625,0.037582359756453326,0.037814799912646094
24.6728,24.7224,0.5848124863006156,24.6728,-0.4438954440451298,-0.4438954440451298,-0.49349544404513146,0.543759866248561,0.543759866248561,0.5448529926616933,0.5441186817740932,0.543759866248561,0.5690624435854731,0.5681285514886829,0.521299970248561,0.5244585046964064,0.5215292193819459,0.5739981714314456,0.5206098077537182,0.520611992058572,0.522019099445598,0.5212366243544713,0.521387088080881,0.5219977877380363,24.08798751369938,1.0287079303457454,1.0287079303457454,1.078307930345747,0.04105262005205457,0.04105262005205457,0.03995949363892226,0.04069380452652238,0.04105262005205457,0.015750042715142465,0.016683934811932644,0.06351251605205455,0.06035398160420913,0.0632832669186697,0.01081431486916995,0.06420267854689732,0.06420049424204355,0.06279338685501756,0.06357586194614429,0.06342539821973459,0.06281469856257926
74.2966,74.3462,-1.9155231604392564,74.2966,-0.8919426827101593,-0.8919426827101593,-0.9415426827101574,-1.8544168649766946,-1.8544168649766946,-1.8556548634383043,-1.8544512056140507,-1.8544168649766946,-1.9005868258054852,-1.9011971070594544,-1.8768767609766945,-1.8799909942509547,-1.8764398371371722,-1.898981629042424,-1.877973050719161,-1.8779708664143073,-1.877346829750468,-1.8774506557524684,-1.877560312666061,-1.8773460819466912,76.21212316043925,1.023580477729097,1.023580477729097,0.973980477729099,0.061106295462561855,0.061106295462561855,0.059868297000952087,0.061071954825205665,0.061106295462561855,0.014936334633771198,0.014326053379801973,0.038646399462561876,0.035532166188301684,0.039083323302084194,0.016541531396832454,0.037550109720095426,0.037552294024949084,0.03817633068878834,0.03807250468678802,0.037962847773195474,0.03817707849256524
23.7814,23.8309,-0.3212408358312038,23.7814,-0.9760162181852833,-0.9760162181852833,-1.0255162181852815,-0.31928538321509137,-0.31928538321509137,-0.31994996252787977,-0.3192987614106287,-0.31928538321509137,-0.32351279703250796,-0.3255712324362227,-0.34174527921509135,-0.33823471990267073,-0.34258988134473506,-0.31855496420811646,-0.34239104867972586,-0.34238886437487215,-0.329931811637212,-0.33433462285517584,-0.3302313589059489,-0.33018142752007146,24.102640835831206,0.6547753823540795,0.6547753823540795,0.7042753823540777,0.0019554526161124075,0.0019554526161124075,0.0012908733033240027,0.0019420744205750906,0.0019554526161124075,0.0022719612013041846,0.004330396605018938,0.02050444338388757,0.016993884071466958,0.021349045513531284,0.0026858716230873103,0.021150212848522087,0.021148028543668373,0.00869097580600825,0.01309378702397207,0.008990523074745127,0.008940591688867683
91.9275,91.977,-0.2792002892604441,91.9275,-0.7320409869455373,-0.7320409869455373,-0.7815409869455463,-0.21748725155924764,-0.21748725155924764,-0.21760436144423512,-0.2174932239660737,-0.21748725155924764,-0.21066139738571257,-0.21104320651020658,-0.23994714755924765,-0.24365953985790692,-0.2395625062995025,-0.2094353067513738,-0.24105280883813102,-0.24105062453327733,-0.23498593375284743,-0.23678234743791465,-0.23500266292277724,-0.23501467830859135,92.20670028926044,0.4528406976850932,0.4528406976850932,0.5023406976851021,0.06171303770119646,0.06171303770119646,0.061595927816208984,0.061707065294370395,0.06171303770119646,0.06853889187473153,0.06815708275023752,0.03925314170119645,0.03554074940253718,0.039637782960941614,0.06976498250907029,0.038147480422313085,0.03814966472716677,0.04421435550759667,0.04241794182252945,0.04419762633766686,0.04418561095185275
25.8614,25.911,-0.1266584745715376,25.8614,0.6658695861807861,0.6658695861807861,0.6162695861807844,-0.13028110566942197,-0.13028110566942197,-0.13053097392254065,-0.13033533759313104,-0.13028110566942197,-0.1349651320451009,-0.13364213470223466,-0.15274100166942198,-0.15001410735927637,-0.15135194440772848,-0.13030385425595667,-0.15348196353129767,-0.15347977922644399,-0.1655432470359583,-0.16171694585029672,-0.16583746781383596,-0.1653081022049923,25.988058474571538,0.7925280607523236,0.7925280607523236,0.742928060752322,0.0036226310978843823,0.0036226310978843823,0.0038724993510030614,0.0036768630215934517,0.0036226310978843823,0.008306657473563323,0.006983660130697067,0.02608252709788439,0.023355632787738778,0.02469346983619089,0.003645379684419081,0.026823488959760083,0.026821304654906397,0.03888477246442071,0.035058471278759135,0.03917899324229837,0.038649627633454725
