x1,x2,y
57.3592,57.4087,0.41623031689836865
57.4582,57.5078,1.40652402417335
57.5573,57.6068,1.795002026780146
57.6563,57.7059,0.9603495443853829
57.7554,57.8049,-0.07655868279171656
57.8544,57.904,-0.1846835587347035
57.9535,58.003,1.3208345969860587
58.0525,58.1021,2.1116254143592585
58.1516,58.2011,1.2791161720935516
58.2506,58.3002,0.7608875290862815
58.3497,58.3992,0.5204011611337236
58.4487,58.4982,0.2392992235960475
58.5478,58.5973,1.1237270264399413
58.6468,58.6963,1.7665429797638095
58.7459,58.7954,1.7091837809497945
58.8449,58.8944,1.2447520947638628
58.944,58.9935,-0.07417048279500695
59.043,59.0925,-0.5566482284953622
59.1421,59.1916,-0.28392379659901823
59.2411,59.2906,0.36870429492847306
59.3402,59.3897,1.016272514476338
59.4392,59.4887,1.2270165244963354
59.5383,59.5878,0.49752488285505336
59.6373,59.6868,-0.44813380273458514
59.7364,59.7859,-0.4022854944926243
59.8354,59.8849,-0.9481766154254051
59.9345,59.984,-0.9818684719345364
60.0335,60.083,-0.7956681388590516
60.1326,60.1821,-0.02087354119272259
60.2316,60.2811,0.0848578431660525
60.3307,60.3802,0.3124281479001899
60.4297,60.4792,0.5131050548280982
60.5288,60.5783,-0.2608680974187373
60.6278,60.6773,-0.8189391499836232
60.7269,60.7764,-1.8351054611407482
60.8259,60.8754,-2.0198248525476536
60.925,60.9745,-2.061101884147438
61.024,61.0735,-1.5049612711737836
61.1231,61.1726,-1.4437237907505658
61.2221,61.2716,-0.8202337749937829
61.3212,61.3707,-1.1104308347386258
61.4202,61.4697,-0.29792104989304513
61.5193,61.5688,0.04122395325681345
61.6183,61.6678,-0.5166979590019698
61.7174,61.7669,-0.3080484392247561
61.8164,61.8659,-0.02148111713800633
61.9155,61.965,-0.3572248526619125
62.0145,62.064,0.08654193858905296
62.1136,62.1631,-0.7281017435622704
62.2126,62.2621,-0.1068797479954694
62.3117,62.3612,-1.03078924944395
62.4107,62.4602,-0.7041148685931282
62.5098,62.5593,-1.1804730323846613
62.6088,62.6583,-0.9724885242454315
62.7079,62.7574,-0.9834866618507867
62.8069,62.8564,-1.2816842064630942
62.906,62.9555,-0.6705657490665327
63.005,63.0545,-1.048253315948678
63.1041,63.1536,-0.6399486471134658
63.2031,63.2526,-0.2802645832905195
63.3022,63.3517,-0.4527875009524408
63.4012,63.4507,-0.18819034252573325
63.5003,63.5498,-0.5402091538689722
63.5993,63.6488,0.25178679196260617
63.6983,63.7479,-0.3003776519957202
63.7974,63.8469,0.19955189957525157
63.8964,63.946,0.02609538228213193
63.9955,64.045,0.17128839047680275
64.0945,64.1441,-0.08304631003501005
64.1936,64.2431,-0.01321749102798389
64.2926,64.3422,0.3402744584467363
64.3917,64.4412,0.5076392992335039
64.4907,64.5403,0.2901002078669271
64.5898,64.6393,1.0125195150121171
64.6888,64.7384,1.0865519476207015
64.7879,64.8374,1.4127976436054013
64.8869,64.9365,1.5278693060746498
64.986,65.0355,1.4264391404111436
65.085,65.1346,1.7679561469283436
65.1841,65.2336,1.548797924765482
65.2831,65.3327,2.100420538716967
65.3822,65.4317,0.7987557025142201
65.4812,65.5308,0.9755605777031336
65.5803,65.6298,0.4138848559794336
65.6793,65.7289,-0.055001063257477306
65.7784,65.8279,-1.1402465391186107
65.8774,65.927,-0.9827864630145979
65.9765,66.026,-0.7550780170470388
66.0755,66.1251,-0.8332522244897655
66.1746,66.2241,-0.21381265366023486
66.2736,66.3232,0.06980727474605833
66.3727,66.4222,0.7812585052598948
66.4717,66.5213,0.14427378920753725
66.5708,66.6203,0.48745720210644183
66.6698,66.7194,-0.14993341953387068
66.7689,66.8184,-1.1951346746851805
66.8679,66.9175,-1.7567424579212338
66.967,67.0165,-1.6552319764095078
67.066,67.1156,-1.472797335684044
67.1651,67.2146,-0.6496581527591203
67.2641,67.3137,-0.09331971515250716
67.3632,67.4127,0.223577362045833
67.4622,67.5118,-0.6420747850514759
67.5613,67.6108,-1.232125893788877
67.6603,67.7099,-1.6905488103017794
67.7594,67.8089,-1.9859422197187595
67.8584,67.908,-1.2599807132665577
67.9575,68.007,-0.5686432646155737
68.0565,68.1061,0.2711515639690359
68.1556,68.2051,0.05641326350022208
68.2546,68.3042,-0.6368435148337499
68.3537,68.4032,-1.501410726472277
68.4527,68.5023,-1.100452834364779
68.5518,68.6013,-1.0996729239827898
68.6508,68.7004,0.41976617855958775
68.7499,68.7994,0.665634195104988
68.8489,68.8984,0.05796133416381144
68.948,68.9975,-0.8818102363045125
69.047,69.0965,-0.6999420216706751
69.1461,69.1956,0.09912486420718652
69.2451,69.2946,1.1680787990631762
69.3442,69.3937,0.6059061252108134
69.4432,69.4927,-0.14746745203829129
69.5423,69.5918,-0.9111690528824414
69.6413,69.6908,0.31325550961363835
69.7404,69.7899,1.0953858183614407
69.8394,69.8889,1.1440530346937594
69.9385,69.988,0.40044913937747395
70.0375,70.087,-0.12201030438108298
70.1366,70.1861,1.2591550127017894
70.2356,70.2851,1.78642737753961
70.3347,70.3842,1.303189063344559
70.4337,70.4832,-0.09442051440165744
70.5328,70.5823,0.23066688280829195
70.6318,70.6813,1.35325359862332
70.7309,70.7804,2.007497274404599
70.8299,70.8794,0.8041050755551067
70.929,70.9785,0.4397939739833229
71.028,71.0775,1.339443589927372
71.1271,71.1766,1.543368580420352
71.2261,71.2756,0.8998215735160882
71.3252,71.3747,-0.5775711558145665
71.4242,71.4737,0.653294338937729
71.5233,71.5728,1.417044774421204
71.6223,71.6718,0.31669781053347146
71.7214,71.7709,-0.2747355877448708
71.8204,71.8699,1.0601769027540824
71.9195,71.969,1.1479620895134484
72.0185,72.068,-0.6594306861917782
72.1176,72.1671,-0.489878118112651
72.2166,72.2661,1.225368598717807
72.3157,72.3652,0.2739455780766024
72.4147,72.4642,-0.7822265603760159
72.5138,72.5633,-0.104948146516545
72.6128,72.6623,0.8686626671492415
72.7119,72.7614,-1.1140554442624298
72.8109,72.8604,-1.2295765885412
72.91,72.9595,0.40789412500708533
73.009,73.0585,-0.6395826160851256
